Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Westbrook, Russell",PG,60.5,"$12,000",okc,@ min, 132-126,38:11,   27pt 10rb 15as 1st 4to 2trey 10-22fg 5-7ft
"Payton, Elfrid",PG,60.2,"$7,200",nor,@ sac, 133-129,39:18,   26pt 6rb 14as 1st 3bl 6to 2trey 10-19fg 4-5ft
"Harden, James",SG,59.1,"$11,800",hou,v pho, 149-113,29:00,   30pt 13rb 9as 2st 6to 5trey 10-14fg 5-7ft
"Fox, De'Aaron",PG,57.7,"$7,500",sac,v nor, 129-133,35:29,   24pt 6rb 11as 3st 1bl 2to 1trey 10-18fg 3-3ft
"Wright, Delon",SG,55.6,"$8,000",mem,v dal, 127-129,42:10,   20pt 13rb 12as 1bl 1to 1trey 8-17fg 3-4ft
"Walker, Kemba",PG,53.1,"$9,500",cha,@ det, 104-91,40:54,   31pt 8rb 7as 1st 1to 3trey 11-29fg 6-7ft
"Clark, Ian",SG,51.3,"$5,100",nor,@ sac, 133-129,35:31,   31pt 4rb 3as 2st 2bl 1to 7trey 11-21fg 2-3ft
"Caldwell-Pope, Kentavious",SG,48.2,"$6,200",lal,v uta, 113-109,41:38,   32pt 6rb 6as 1st 3to 2trey 13-22fg 4-6ft
"Curry, Stephen",PG,45,"$9,100",gsw,v lac, 131-104,29:35,   27pt 5rb 4as 1st 1bl 3trey 11-20fg 2-2ft
"Holiday, Justin",SG,44,"$4,700",mem,v dal, 127-129,42:02,   30pt 5rb 2as 2st 1to 6trey 9-20fg 6-6ft
"Lillard, Damian",PG,43.7,"$9,200",por,v den, 115-108,37:36,   30pt 6rb 5as 1to 5trey 9-19fg 7-7ft
"Crawford, Jamal",SG,41.8,"$5,400",pho,@ hou, 113-149,27:17,   27pt 4rb 6as 1st 2to 4trey 9-17fg 5-5ft
"Irving, Kyrie",PG,41,"$8,900",bos,v orl, 108-116,35:02,   23pt 5rb 6as 1st 1bl 3to 4trey 9-19fg 1-1ft
"Wiggins, Andrew",SG,40,"$7,200",min,v okc, 126-132,34:11,   24pt 5rb 4as 2st 2to 3trey 9-15fg 3-5ft
"Augustin, D.J.",PG,38.9,"$5,500",orl,@ bos, 116-108,31:52,   11pt 7rb 13as 1st 3to 1trey 4-11fg 2-2ft
"Fournier, Evan",SG,37.5,"$6,000",orl,@ bos, 116-108,35:52,   24pt 5rb 3as 2st 3to 3trey 8-16fg 5-5ft
"Russell, D'Angelo",SG,36.2,"$9,100",bkn,@ ind, 108-96,29:11,   20pt 6rb 6as 1bl 3to 1trey 7-15fg 5-5ft
"Ross, Terrence",SG,36.1,"$5,700",orl,@ bos, 116-108,25:53,   26pt 3rb 3as 1bl 1to 5trey 6-13fg 9-9ft
"Paul, Chris",PG,36.1,"$8,600",hou,v pho, 149-113,26:02,   6pt 3rb 9as 5st 2to 2trey 2-8fg
"LeVert, Caris",SG,36,"$5,800",bkn,@ ind, 108-96,27:49,   18pt 5rb 2as 2st 1bl 7-16fg 4-6ft
"Burke, Trey",PG,35.9,"$5,000",dal,@ mem, 129-127,29:10,   24pt 2rb 5as 1st 1to 2trey 8-16fg 6-6ft
"Williams, Louis",SG,35.5,"$7,000",lac,@ gsw, 104-131,27:47,   13pt 5rb 5as 3st 2bl 6to 1trey 4-12fg 4-4ft
"Jones, Tyus",PG,35.5,"$5,800",min,v okc, 126-132,35:06,   10pt 5rb 13as 3-8fg 4-4ft
"Lamb, Jeremy",SG,34.7,"$6,100",cha,@ det, 104-91,27:30,   17pt 6rb 3as 2st 1trey 5-8fg 6-8ft
"Middleton, Khris",SG,34.5,"$6,900",mil,v atl, 115-107,24:57,   21pt 5rb 3as 1bl 2trey 8-19fg 3-3ft
"Mitchell, Donovan",SG,33.9,"$9,700",uta,@ lal, 109-113,36:56,   19pt 2rb 5as 2st 1to 2trey 5-17fg 7-8ft
"Green, Danny",SG,32.6,"$4,300",tor,v mia, 117-109,35:24,   21pt 3rb 2as 2bl 1to 5trey 7-13fg 2-2ft
"Caruso, Alex",PG,32.5,"$6,500",lal,v uta, 113-109,42:58,   18pt 11as 1st 5to 8-20fg 2-4ft
"Brunson, Jalen",PG,31.4,"$5,500",dal,@ mem, 129-127,23:40,   12pt 2rb 10as 1st 1to 4-8fg 4-4ft
"Wade, Dwyane",SG,31.1,"$6,300",mia,@ tor, 109-117,32:43,   21pt 3rb 5as 1to 4trey 7-14fg 3-3ft
"DeRozan, DeMar",SG,31.1,"$8,200",sas,@ cle, 112-90,31:50,   14pt 3rb 9as 1st 3to 4-9fg 6-7ft
"Smith, Ishmael",PG,30.8,"$3,600",det,v cha, 91-104,29:02,   20pt 4rb 4as 2trey 9-16fg
"Lowry, Kyle",PG,30.3,"$6,600",tor,v mia, 117-109,42:27,   5pt 9rb 5as 3st 2to 1-8fg 3-4ft
"Gordon, Eric",SG,29.2,"$5,000",hou,v pho, 149-113,24:14,   26pt 1rb 1st 1to 8trey 9-14fg
"Okogie, Josh",SG,28.7,"$4,900",min,v okc, 126-132,36:00,   8pt 1rb 3as 2st 3bl 3-5fg 2-3ft
"Knight, Brandon",PG,28.7,"$4,000",cle,v sas, 90-112,26:35,   16pt 1rb 1as 3st 1bl 2to 1trey 5-12fg 5-7ft
"Bogdanovic, Bogdan",SG,28.5,"$5,400",sac,v nor, 129-133,28:52,   16pt 5rb 1as 2st 1to 4trey 6-15fg
"McCollum, C.J.",SG,28.2,"$8,000",por,v den, 115-108,24:39,   9pt 6rb 6as 1st 1trey 3-13fg 2-2ft
"Satoransky, Tomas",PG,27.5,"$5,600",was,@ nyk, 110-113,31:47,   7pt 5rb 7as 2st 2to 3-8fg 1-1ft
"Hield, Buddy",SG,27,"$7,100",sac,v nor, 129-133,31:35,   12pt 5rb 6as 1st 3to 2trey 5-15fg
"Shamet, Landry",PG,26.6,"$4,100",lac,@ gsw, 104-131,30:35,   17pt 3rb 4as 1bl 3to 5trey 5-8fg 2-4ft
"Bledsoe, Eric",PG,26.5,"$7,900",mil,v atl, 115-107,24:20,   8pt 5rb 5as 2st 1to 4-10fg
"Beal, Bradley",SG,26.1,"$8,700",was,@ nyk, 110-113,23:26,   13pt 3rb 5as 1st 1to 2trey 5-17fg 1-1ft
"Dragic, Goran",PG,26,"$7,200",mia,@ tor, 109-117,39:00,   9pt 5rb 6as 1st 1to 1trey 4-12fg
"Schroder, Dennis",SG,25.9,"$5,600",okc,@ min, 132-126,32:10,   21pt 2rb 1as 1st 2to 1trey 8-15fg 4-4ft
"Randle, Chasson",SG,25.7,"$3,500",was,@ nyk, 110-113,22:56,   11pt 1rb 5as 2st 3trey 4-11fg
"Forbes, Bryn",PG,25.2,"$4,200",sas,@ cle, 112-90,30:08,   13pt 6rb 4as 1to 3trey 5-11fg
"Ellington, Wayne",SG,24.3,"$4,900",det,v cha, 91-104,32:33,   14pt 4rb 3as 1st 2to 3trey 4-9fg 3-3ft
"Carter-Williams, Michael",PG,24.3,"$4,300",orl,@ bos, 116-108,16:08,   4pt 4rb 3as 3st 1bl 1to 0-3fg 4-4ft
"Craig, Torrey",SG,23.8,"$3,700",den,@ por, 108-115,23:10,   13pt 4rb 2as 1bl 3trey 4-7fg 2-2ft
"Waiters, Dion",SG,23.8,"$5,300",mia,@ tor, 109-117,32:40,   17pt 4rb 2as 1to 5trey 6-16fg
"Okobo, Elie",PG,23.6,"$3,600",pho,@ hou, 113-149,25:18,   12pt 3rb 4as 1st 1to 5-10fg 2-2ft
"Beasley, Malik",SG,23.6,"$3,700",den,@ por, 108-115,24:11,   15pt 3rb 2as 1st 1to 2trey 6-14fg 1-3ft
"Ferrell, Yogi",PG,23.6,"$3,500",sac,v nor, 129-133,19:16,   5pt 3rb 4as 3st 1trey 2-6fg
"Mills, Patty",PG,23.2,"$3,900",sas,@ cle, 112-90,21:03,   14pt 1rb 4as 1st 1to 4trey 5-9fg
"Smith Jr., Dennis",PG,22.9,"$5,100",nyk,v was, 113-110,26:04,   15pt 2rb 5as 1st 5to 3trey 6-12fg
"Macon, Daryl",PG,22.4,"$3,500",dal,@ mem, 129-127,32:28,   12pt 7rb 2as 1to 2trey 3-7fg 4-7ft
"Smart, Marcus",SG,22.4,"$5,400",bos,v orl, 108-116,19:42,   6pt 2rb 2as 4st 1to 2trey 2-5fg
"Connaughton, Pat",SG,22.3,"$4,800",mil,v atl, 115-107,24:12,   8pt 4rb 3as 1st 1bl 1to 2trey 3-6fg
"Sexton, Collin",PG,22,"$6,500",cle,v sas, 90-112,40:35,   16pt 4as 1st 3to 2trey 6-15fg 2-2ft
