Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Harden, James",SG,53.8,"$11,800",hou,@ gsw, 100-104,38:40,   35pt 4rb 6as 3st 4to 4trey 9-28fg 13-14ft
"Irving, Kyrie",PG,46.9,"$9,500",bos,@ mil, 112-90,33:09,   26pt 7rb 11as 4to 2trey 12-21fg
"Gordon, Eric",SG,35.8,"$5,000",hou,@ gsw, 100-104,36:45,   27pt 4rb 2bl 2to 4trey 10-19fg 3-4ft
"Middleton, Khris",SG,35,"$7,600",mil,v bos, 90-112,33:50,   16pt 10rb 6as 2to 3trey 5-12fg 3-3ft
"Curry, Stephen",PG,32.4,"$9,300",gsw,v hou, 104-100,37:02,   18pt 7rb 4as 1st 3to 3trey 5-12fg 5-5ft
"Paul, Chris",PG,30.6,"$8,200",hou,@ gsw, 100-104,36:10,   17pt 3rb 4as 3st 5to 3trey 5-9fg 4-7ft
"Rozier, Terry",PG,26.3,"$3,900",bos,@ mil, 112-90,19:39,   11pt 9rb 3as 2trey 4-8fg 1-2ft
"Thompson, Klay",SG,25.3,"$6,200",gsw,v hou, 104-100,41:23,   13pt 4rb 3as 2st 3to 2trey 5-13fg 1-1ft
"Iguodala, Andre",SG,23.8,"$5,700",gsw,v hou, 104-100,34:14,   14pt 4rb 2as 1bl 1to 1trey 6-7fg 1-4ft
"Brown, Jaylen",SG,22.8,"$5,100",bos,@ mil, 112-90,35:45,   19pt 4rb 1to 3trey 8-14fg
"Bledsoe, Eric",PG,19.4,"$7,500",mil,v bos, 90-112,25:20,   6pt 2rb 4as 2st 1to 1-5fg 4-6ft
"Hill, George",PG,15.9,"$4,500",mil,v bos, 90-112,24:09,   9pt 2rb 3as 1trey 4-8fg 0-2ft
"Connaughton, Pat",SG,12,"$4,400",mil,v bos, 90-112,24:25,   5pt 5rb 2as 2to 1trey 2-10fg
"Frazier, Tim",PG,9.2,"$3,600",mil,v bos, 90-112,3:23,   2pt 1rb 2as 1st 1-1fg
"Livingston, Shaun",PG,8,"$3,500",gsw,v hou, 104-100,14:29,   2pt 2as 1st 0-2fg 2-2ft
"Shumpert, Iman",SG,7.2,"$3,500",hou,@ gsw, 100-104,20:54,   3pt 1rb 1st 1trey 1-4fg
"Brown, Sterling",SG,5.6,"$4,200",mil,v bos, 90-112,22:23,   3pt 3rb 1to 1trey 1-7fg
"Snell, Tony",SG,3,"$3,500",mil,v bos, 90-112,3:23,   0pt 1st
"Wanamaker, Brad",PG,0.5,"$3,500",bos,@ mil, 112-90,2:47,   0pt 1as 1to 0-1fg
"Evans III, Jacob",SG,0,"$3,500",gsw,v hou, 104-100,DNP,   
"Brogdon, Malcolm",SG,0,"$6,000",mil,v bos, 90-112,DNP,   
"Cook, Quinn",PG,0,"$3,500",gsw,v hou, 104-100,DNP,   
"Chiozza, Chris",PG,0,"$3,500",hou,@ gsw, 100-104,DNP,   
"Gibson, Jonathan",PG,0,"$3,500",bos,@ mil, 112-90,NA,   
"Smart, Marcus",SG,0,"$3,500",bos,@ mil, 112-90,NA,   
"Rivers, Austin",SG,0,"$3,600",hou,@ gsw, 100-104,NA,   
"DiVincenzo, Donte",SG,0,"$3,500",mil,v bos, 90-112,NA,   
"Durant, Kevin",SF,45.5,"$11,400",gsw,v hou, 104-100,43:23,   35pt 5rb 3as 1st 1bl 6to 1trey 11-25fg 12-15ft
"Green, Draymond",PF,39.3,"$8,100",gsw,v hou, 104-100,39:59,   14pt 9rb 9as 1st 1bl 5to 7-9fg
"Antetokounmpo, Giannis",SF,35.6,"$11,500",mil,v bos, 90-112,34:18,   22pt 8rb 2as 1bl 2to 3trey 7-21fg 5-10ft
"Hayward, Gordon",SF,29.3,"$5,900",bos,@ mil, 112-90,29:31,   13pt 4rb 5as 1st 1bl 2to 1trey 5-8fg 2-2ft
"Morris, Marcus",PF,27.9,"$5,600",bos,@ mil, 112-90,30:21,   9pt 7rb 1as 3bl 1trey 4-6fg
"Tatum, Jayson",PF,24.7,"$6,400",bos,@ mil, 112-90,29:43,   4pt 6rb 1as 1st 3bl 2-7fg
"Ilyasova, Ersan",PF,19.2,"$3,900",mil,v bos, 90-112,19:07,   9pt 6rb 1st 3-9fg 3-3ft
"Mirotic, Nikola",SF,17.8,"$3,600",mil,v bos, 90-112,20:33,   13pt 4rb 3trey 5-9fg
"Tucker, P.J.",PF,16.1,"$6,300",hou,@ gsw, 100-104,39:01,   0pt 3rb 1as 4st 1to 0-4fg
"Looney, Kevon",PF,12.1,"$3,800",gsw,v hou, 104-100,15:34,   6pt 3rb 1as 1st 2to 3-4fg
"Theis, Daniel",PF,6,"$3,500",bos,@ mil, 112-90,6:01,   4pt 1bl 1to 2-2fg
"House, Danuel",SF,5.6,"$3,600",hou,@ gsw, 100-104,20:54,   3pt 3rb 1to 1trey 1-4fg
"Green, Gerald",SF,5,"$3,500",hou,@ gsw, 100-104,7:11,   3pt 1bl 1to 1trey 1-1fg
"McKinnie, Alfonzo",SF,3.6,"$3,500",gsw,v hou, 104-100,9:00,   0pt 3rb 0-1fg
"Wilson, D.J.",PF,2,"$3,500",mil,v bos, 90-112,3:23,   2pt 1-2fg
"Ojeleye, Semi",SF,2,"$3,500",bos,@ mil, 112-90,8:14,   2pt 1-3fg
"Yabusele, Guerschon",PF,1.2,"$3,500",bos,@ mil, 112-90,2:47,   0pt 1rb
"Clark, Gary",SF,0,"$3,500",hou,@ gsw, 100-104,DNP,   
"Jerebko, Jonas",PF,0,"$3,500",gsw,v hou, 104-100,DNP,   
"Hartenstein, Isaiah",PF,0,"$3,500",hou,@ gsw, 100-104,DNP,   
"Faried, Kenneth",PF,0,"$3,600",hou,@ gsw, 100-104,DNP,   
"Horford, Al",C,49.7,"$6,800",bos,@ mil, 112-90,31:39,   20pt 11rb 3as 1st 3bl 3trey 8-16fg 1-2ft
"Hilario, Nene",C,20.9,"$3,500",hou,@ gsw, 100-104,13:34,   8pt 2rb 1as 3st 3-3fg 2-2ft
"Capela, Clint",C,14.2,"$7,900",hou,@ gsw, 100-104,26:49,   4pt 6rb 2as 1-2fg 2-2ft
"Lopez, Brook",C,8.6,"$6,500",mil,v bos, 90-112,25:46,   3pt 3rb 1bl 1to 1trey 1-5fg
"Baynes, Aron",C,6,"$3,600",bos,@ mil, 112-90,8:55,   4pt 1st 1to 1trey 1-1fg 1-2ft
"Bogut, Andrew",C,5.6,"$4,700",gsw,v hou, 104-100,4:49,   2pt 3rb 1-2fg
"Williams, Robert",C,2.4,"$3,500",bos,@ mil, 112-90,1:29,   0pt 2rb
"Bell, Jordan",C,0,"$3,500",gsw,v hou, 104-100,00:04,   0pt
"Cousins, DeMarcus",C,0,"$3,500",gsw,v hou, 104-100,NA,   
"Jones, Damian",C,0,"$3,500",gsw,v hou, 104-100,NA,   
"Gasol, Pau",C,0,"$3,500",mil,v bos, 90-112,NA,   
