Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Harden, James",SG,53.6,"$12,300",hou,v uta, 122-90,32:41,   29pt 8rb 10as 1bl 3to 4trey 11-26fg 3-3ft
"Westbrook, Russell",PG,47,"$12,100",okc,@ por, 99-104,37:43,   24pt 10rb 10as 4to 8-17fg 8-8ft
"Lillard, Damian",PG,43.8,"$9,700",por,v okc, 104-99,38:47,   30pt 4rb 4as 3st 6to 5trey 9-21fg 7-8ft
"Irving, Kyrie",PG,39.5,"$8,800",bos,v ind, 84-74,33:59,   20pt 5rb 7as 2st 3to 2trey 6-17fg 6-6ft
"Brown, Sterling",SG,37.1,"$4,300",mil,v det, 121-86,24:40,   11pt 3rb 7as 3st 1bl 3trey 3-5fg 2-2ft
"McCollum, C.J.",SG,32.7,"$6,500",por,v okc, 104-99,36:57,   24pt 6rb 3as 3to 3trey 9-24fg 3-5ft
"Rubio, Ricky",PG,31.6,"$6,500",uta,@ hou, 90-122,31:33,   15pt 3rb 6as 2st 2to 1trey 5-11fg 4-4ft
"Paul, Chris",PG,30.1,"$8,400",hou,v uta, 122-90,31:48,   14pt 3rb 7as 1st 1bl 4to 7-12fg
"Bledsoe, Eric",PG,29.1,"$7,600",mil,v det, 121-86,25:02,   15pt 3rb 5as 1st 2trey 5-9fg 3-4ft
"Gordon, Eric",SG,27.1,"$4,500",hou,v uta, 122-90,31:22,   17pt 3rb 1as 2bl 1to 3trey 5-10fg 4-4ft
"Kennard, Luke",SG,26.8,"$3,800",det,@ mil, 86-121,27:38,   21pt 4rb 2as 2to 4trey 8-14fg 1-2ft
"Middleton, Khris",SG,26,"$7,100",mil,v det, 121-86,25:21,   14pt 5rb 4as 4trey 5-13fg
"Hill, George",PG,25.6,"$4,200",mil,v det, 121-86,23:20,   16pt 3rb 2as 1st 1trey 6-11fg 3-3ft
"Schroder, Dennis",SG,24.5,"$5,400",okc,@ por, 99-104,36:12,   11pt 5rb 3as 1st 5-17fg 1-2ft
"Mitchell, Donovan",SG,23,"$9,400",uta,@ hou, 90-122,35:17,   19pt 5rb 1st 5to 3trey 7-18fg 2-3ft
"Jackson, Reggie",PG,22.7,"$5,100",det,@ mil, 86-121,21:33,   12pt 1rb 5as 1st 1to 6-14fg
"Connaughton, Pat",SG,22.1,"$5,400",mil,v det, 121-86,28:17,   10pt 8rb 1as 1bl 2to 1trey 4-6fg 1-1ft
