Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Bledsoe, Eric",PG,62.5,"$7,800",mil,@ bkn, 131-121,34:12,   29pt 5rb 7as 5st 2bl 4to 3trey 10-19fg 6-6ft
"Walker, Kemba",PG,54.5,"$9,200",cha,@ uta, 102-111,36:33,   47pt 5rb 3as 3to 4trey 15-28fg 13-15ft
"Dragic, Goran",PG,50.7,"$6,000",mia,@ bos, 105-110,38:55,   30pt 1rb 5as 5st 3to 3trey 12-20fg 3-3ft
"Green, Danny",SG,48.5,"$4,200",tor,v orl, 121-109,27:58,   29pt 5rb 1as 2st 3bl 3to 7trey 11-15fg
"Mitchell, Donovan",SG,46.1,"$9,000",uta,v cha, 111-102,36:56,   25pt 3rb 5as 4st 2to 4trey 8-17fg 5-6ft
"Booker, Devin",SG,42.1,"$11,500",pho,v cle, 122-113,35:05,   25pt 3rb 13as 6to 2trey 8-18fg 7-7ft
"Lowry, Kyle",PG,41.7,"$6,900",tor,v orl, 121-109,26:55,   12pt 6rb 7as 3st 1bl 3trey 3-6fg 3-4ft
"Russell, D'Angelo",SG,41.5,"$9,600",bkn,v mil, 121-131,35:22,   28pt 10rb 3as 1st 6to 4trey 9-27fg 6-6ft
"Jones, Tyus",PG,39.6,"$6,000",min,v por, 122-132,33:16,   14pt 3rb 10as 3st 2to 7-12fg
"Irving, Kyrie",PG,39.1,"$9,800",bos,v mia, 110-105,32:32,   25pt 8rb 3as 2st 6to 5trey 7-19fg 6-6ft
"Simmons, Ben",PG,38.9,"$10,000",phi,@ dal, 102-122,31:31,   17pt 7rb 5as 3bl 3to 5-15fg 7-11ft
"Rubio, Ricky",PG,38.9,"$6,500",uta,v cha, 111-102,29:58,   20pt 2rb 13as 3to 1trey 5-13fg 9-9ft
"Ellington, Wayne",SG,36.8,"$3,900",det,@ ind, 102-111,37:59,   26pt 4rb 2as 1bl 4trey 10-19fg 2-4ft
"Wiggins, Andrew",SG,36.4,"$7,000",min,v por, 122-132,33:54,   21pt 7rb 4as 1st 2to 1trey 7-18fg 6-6ft
"Dotson, Damyean",SG,36.2,"$5,200",nyk,v chi, 113-105,41:03,   18pt 6rb 6as 1st 1bl 4to 6trey 6-8fg
"LeVert, Caris",SG,34.8,"$5,500",bkn,v mil, 121-131,30:27,   24pt 4rb 6as 3to 4trey 8-15fg 4-6ft
"Clarkson, Jordan",SG,34.7,"$6,000",cle,@ pho, 113-122,32:34,   20pt 6rb 3as 1st 1trey 8-16fg 3-3ft
"Lillard, Damian",PG,34,"$10,500",por,@ min, 132-122,34:01,   15pt 5rb 12as 5to 3trey 6-17fg 0-1ft
"Connaughton, Pat",SG,33.9,"$4,800",mil,@ bkn, 131-121,34:24,   12pt 7rb 3as 3st 2trey 5-9fg
"Wade, Dwyane",SG,33.5,"$6,100",mia,@ bos, 105-110,29:27,   17pt 5rb 7as 1st 3to 8-17fg 1-1ft
"Hill, George",PG,30.9,"$3,800",mil,@ bkn, 131-121,27:06,   22pt 2rb 3as 1st 1to 8-11fg 6-7ft
"Lamb, Jeremy",SG,30.8,"$4,500",cha,@ uta, 102-111,30:30,   23pt 4rb 1st 1trey 9-16fg 4-4ft
"Fournier, Evan",SG,30.8,"$5,300",orl,@ tor, 109-121,30:18,   21pt 4rb 4as 1to 1trey 8-16fg 4-4ft
"Burke, Trey",PG,30.7,"$3,600",dal,v phi, 122-102,29:05,   16pt 6rb 5as 6-14fg 4-6ft
"VanVleet, Fred",PG,30.5,"$5,800",tor,v orl, 121-109,26:38,   10pt 7as 2st 2bl 2to 2trey 3-6fg 2-2ft
"Jackson, Reggie",PG,29.2,"$5,500",det,@ ind, 102-111,30:02,   22pt 6rb 4as 6to 1trey 8-19fg 5-5ft
"McConnell, T.J.",PG,29.1,"$3,500",phi,@ dal, 102-122,16:57,   15pt 3rb 1as 1st 2bl 1trey 7-10fg
"Sexton, Collin",PG,28.3,"$6,200",cle,@ pho, 113-122,38:31,   21pt 4rb 3as 2to 1trey 9-23fg 2-2ft
"Harrison, Shaquille",PG,27.5,"$6,200",chi,@ nyk, 105-113,29:37,   6pt 10rb 5as 1st 1to 3-11fg
"Mudiay, Emmanuel",PG,26,"$6,100",nyk,v chi, 113-105,36:09,   17pt 5rb 4as 3to 2trey 7-21fg 1-2ft
"Carter-Williams, Michael",PG,26,"$4,000",orl,@ tor, 109-121,25:24,   8pt 5rb 6as 1st 4-10fg
"Brown, Sterling",SG,25.5,"$4,200",mil,@ bkn, 131-121,35:46,   14pt 5rb 3as 1st 2to 1trey 6-11fg 1-1ft
"Lemon Jr., Walter",SG,24.9,"$3,500",chi,@ nyk, 105-113,30:40,   6pt 2rb 5as 3st 3-12fg 0-1ft
"Crawford, Jamal",SG,24.5,"$3,900",pho,v cle, 122-113,30:12,   19pt 5as 2to 3trey 7-10fg 2-2ft
"Brunson, Jalen",PG,23.5,"$5,500",dal,v phi, 122-102,18:55,   13pt 7as 1trey 6-11fg
"Frazier, Tim",PG,23.1,"$3,500",mil,@ bkn, 131-121,22:17,   7pt 3rb 7as 1st 1to 2trey 2-4fg 1-2ft
"Bayless, Jerryd",PG,22.4,"$3,800",min,v por, 122-132,14:44,   10pt 2rb 6as 1st 2to 4-6fg 2-2ft
"Waiters, Dion",SG,22.4,"$5,500",mia,@ bos, 105-110,37:16,   14pt 2rb 4as 1st 3to 2trey 5-14fg 2-2ft
"Curry, Seth",PG,21.9,"$4,900",por,@ min, 132-122,21:51,   19pt 2rb 1as 1to 5trey 7-14fg
"Smart, Marcus",SG,20.7,"$5,300",bos,v mia, 110-105,26:21,   16pt 1rb 1as 1st 1to 4trey 6-11fg
"Luwawu, Timothe",SG,20.6,"$4,500",chi,@ nyk, 105-113,26:25,   10pt 3rb 2as 2st 2to 1trey 3-10fg 3-3ft
