Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Curry, Stephen",PG,65.5,"$9,800",gsw,v lac, 121-104,36:42,   38pt 15rb 7as 1bl 4to 8trey 11-16fg 8-9ft
"Butler, Jimmy",SG,56.8,"$8,200",phi,v bkn, 102-111,38:56,   36pt 9rb 2st 2bl 2to 1trey 11-22fg 13-15ft
"Williams, Louis",SG,43.1,"$6,700",lac,@ gsw, 104-121,31:48,   25pt 3rb 9as 1st 2to 1trey 11-21fg 2-2ft
"DeRozan, DeMar",SG,40.4,"$8,600",sas,@ den, 101-96,39:15,   18pt 12rb 6as 1bl 4to 6-17fg 6-8ft
"Iguodala, Andre",SG,39.2,"$4,000",gsw,v lac, 121-104,26:06,   8pt 6rb 6as 2st 3bl 4-7fg 0-2ft
"Augustin, D.J.",PG,38.4,"$5,600",orl,@ tor, 104-101,29:35,   25pt 2rb 6as 1st 1to 4trey 9-13fg 3-4ft
"LeVert, Caris",SG,36.8,"$6,000",bkn,@ phi, 111-102,23:02,   23pt 4rb 2as 1st 1bl 3trey 8-18fg 4-4ft
"Murray, Jamal",PG,35.4,"$7,800",den,v sas, 96-101,34:24,   17pt 2rb 6st 2to 8-24fg 1-1ft
"Russell, D'Angelo",SG,34.6,"$8,300",bkn,@ phi, 111-102,29:12,   26pt 3rb 4as 1st 4to 2trey 10-25fg 4-5ft
"Gilgeous-Alexander, Shai",PG,33.5,"$6,000",lac,@ gsw, 104-121,34:19,   18pt 5rb 1as 3bl 1to 3trey 6-16fg 3-4ft
"Simmons, Ben",PG,30.9,"$9,900",phi,v bkn, 102-111,32:11,   9pt 7rb 3as 1st 3bl 3to 4-9fg 1-5ft
"Thompson, Klay",SG,28.2,"$5,800",gsw,v lac, 121-104,36:41,   12pt 1rb 2as 1st 3bl 1trey 5-14fg 1-1ft
"Harris, Gary",SG,28.1,"$4,200",den,v sas, 96-101,36:48,   20pt 3rb 1as 1bl 1trey 7-12fg 5-5ft
"White, Derrick",PG,26.1,"$6,200",sas,@ den, 101-96,27:45,   16pt 3rb 5as 1st 4to 7-10fg 2-3ft
"Lowry, Kyle",PG,24.4,"$7,800",tor,v orl, 101-104,33:51,   0pt 7rb 8as 2st 2to 0-7fg 0-2ft
"Ross, Terrence",SG,24.2,"$6,400",orl,@ tor, 104-101,24:39,   10pt 6rb 2as 2st 2to 1trey 2-11fg 5-5ft
"Fournier, Evan",SG,23.4,"$6,500",orl,@ tor, 104-101,36:39,   16pt 2rb 2as 1st 1to 2trey 7-18fg
"Beverley, Patrick",PG,22.9,"$5,400",lac,@ gsw, 104-121,31:08,   3pt 7rb 7as 1st 2to 1trey 1-6fg
"Green, Danny",SG,22.1,"$4,700",tor,v orl, 101-104,33:35,   13pt 3rb 1as 1st 1bl 2to 3trey 4-9fg 2-2ft
"Dinwiddie, Spencer",PG,22.1,"$4,900",bkn,@ phi, 111-102,32:15,   18pt 3rb 1as 1to 2trey 6-14fg 4-5ft
"Forbes, Bryn",PG,21,"$4,500",sas,@ den, 101-96,30:06,   15pt 5rb 3trey 6-9fg
"Carter-Williams, Michael",PG,18,"$4,400",orl,@ tor, 104-101,18:25,   10pt 5rb 2as 1to 2trey 4-8fg
"VanVleet, Fred",PG,15.9,"$5,100",tor,v orl, 101-104,26:41,   14pt 2rb 1as 2to 3trey 5-9fg 1-2ft
"Belinelli, Marco",SG,15.8,"$3,500",sas,@ den, 101-96,16:59,   8pt 4rb 2as 1trey 3-9fg 1-2ft
"Mills, Patty",PG,13.9,"$4,000",sas,@ den, 101-96,21:10,   4pt 2rb 3as 1bl 2-3fg
"Morris, Monte",SG,12.5,"$4,400",den,v sas, 96-101,23:03,   2pt 5as 1st 1-6fg
"Beasley, Malik",SG,11.6,"$4,200",den,v sas, 96-101,15:05,   10pt 3rb 2to 1trey 3-5fg 3-5ft
"Graham, Treveon",SG,10.9,"$3,600",bkn,@ phi, 111-102,16:43,   2pt 2rb 1as 2st 1to 0-1fg 2-2ft
"Craig, Torrey",SG,10.8,"$3,800",den,v sas, 96-101,10:43,   6pt 4rb 2trey 2-4fg 0-2ft
"McConnell, T.J.",PG,8.5,"$3,500",phi,v bkn, 102-111,15:49,   4pt 3as 2-4fg
"Shamet, Landry",PG,8,"$4,500",lac,@ gsw, 104-121,20:58,   3pt 2as 1st 1to 1trey 1-6fg
"Meeks, Jodie",SG,4.5,"$3,500",tor,v orl, 101-104,2:46,   3pt 1as 1-2fg 1-1ft
"Cook, Quinn",PG,4.4,"$3,500",gsw,v lac, 121-104,10:41,   2pt 2rb 1-4fg
"Temple, Garrett",SG,2,"$3,500",lac,@ gsw, 104-121,12:00,   0pt 1bl 1to 0-3fg
"Wallace, Tyrone",SG,2,"$3,500",lac,@ gsw, 104-121,1:50,   2pt 0-1fg 2-2ft
"Robinson, Jerome",PG,1.7,"$3,500",lac,@ gsw, 104-121,3:13,   0pt 1rb 1as 1to
"Livingston, Shaun",PG,1.4,"$4,000",gsw,v lac, 121-104,12:22,   0pt 2rb 1to 0-2fg
"Walker, Lonnie",SG,0,"$3,500",sas,@ den, 101-96,00:07,   0pt
"Thornwell, Sindarius",SG,0,"$3,500",lac,@ gsw, 104-121,1:41,   0pt
"Smith, Zhaire",SG,0,"$3,500",phi,v bkn, 102-111,1:19,   0pt
"Grant, Jerian",PG,0,"$3,500",orl,@ tor, 104-101,DNP,   
"Korkmaz, Furkan",SG,0,"$3,500",phi,v bkn, 102-111,DNP,   
"Lin, Jeremy",PG,0,"$3,500",tor,v orl, 101-104,DNP,   
"Pondexter, Quincy",SG,0,"$3,500",sas,@ den, 101-96,DNP,   
"Thomas, Isaiah",PG,0,"$3,800",den,v sas, 96-101,DNP,   
"Napier, Shabazz",PG,0,"$3,500",bkn,@ phi, 111-102,DNP,   
"Evans III, Jacob",SG,0,"$3,500",gsw,v lac, 121-104,NA,   
"Fultz, Markelle",SG,0,"$3,500",orl,@ tor, 104-101,NA,   
"Crabbe, Allen",SG,0,"$3,500",bkn,@ phi, 111-102,NA,   
"McCaw, Patrick",SG,0,"$3,500",tor,v orl, 101-104,NA,   
"Siakam, Pascal",PF,48.8,"$7,800",tor,v orl, 101-104,42:19,   24pt 9rb 4as 1st 2bl 1to 12-24fg
