Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Williams, Louis",SG,58.9,"$6,700",lac,@ gsw, 135-131,32:38,   36pt 2rb 11as 2st 1bl 5to 2trey 13-22fg 8-10ft
"Simmons, Ben",PG,51,"$9,900",phi,v bkn, 145-123,29:48,   18pt 10rb 12as 2st 3to 8-12fg 2-4ft
"Curry, Stephen",PG,44.2,"$9,800",gsw,v lac, 131-135,33:53,   29pt 1rb 6as 3st 4to 5trey 8-18fg 8-8ft
"Thompson, Klay",SG,29.6,"$5,800",gsw,v lac, 131-135,32:03,   17pt 3rb 2as 2st 1trey 6-11fg 4-4ft
"Butler, Jimmy",SG,25.3,"$8,200",phi,v bkn, 145-123,29:41,   7pt 4rb 7as 1st 3-10fg 1-2ft
"Shamet, Landry",PG,25.3,"$4,500",lac,@ gsw, 135-131,31:53,   12pt 4rb 3as 2st 2to 4trey 4-9fg
"Dinwiddie, Spencer",PG,22.7,"$4,900",bkn,@ phi, 123-145,23:28,   19pt 1rb 3as 2to 3trey 8-16fg 0-1ft
"Gilgeous-Alexander, Shai",PG,22.5,"$6,000",lac,@ gsw, 135-131,31:33,   4pt 5as 4st 1to 2-5fg
"Beverley, Patrick",PG,20.9,"$5,400",lac,@ gsw, 135-131,31:42,   10pt 2rb 5as 1st 2to 2trey 3-8fg 2-2ft
"Iguodala, Andre",SG,19.3,"$4,000",gsw,v lac, 131-135,25:35,   9pt 4rb 5as 2to 1trey 2-6fg 4-4ft
"LeVert, Caris",SG,18.3,"$6,000",bkn,@ phi, 123-145,20:16,   13pt 4rb 1as 1to 2trey 3-8fg 5-5ft
"Napier, Shabazz",PG,18.1,"$3,500",bkn,@ phi, 123-145,10:05,   13pt 3rb 1as 2trey 4-6fg 3-4ft
"Russell, D'Angelo",SG,17.4,"$8,300",bkn,@ phi, 123-145,24:47,   16pt 2rb 2as 4to 3trey 6-16fg 1-1ft
"Cook, Quinn",PG,14.7,"$3,500",gsw,v lac, 131-135,14:25,   11pt 1rb 1as 1st 2to 3trey 4-7fg
"Livingston, Shaun",PG,12.2,"$4,000",gsw,v lac, 131-135,11:35,   6pt 1rb 2bl 1to 3-6fg 0-1ft
"Temple, Garrett",SG,11.2,"$3,500",lac,@ gsw, 135-131,9:56,   7pt 1rb 1st 1trey 2-4fg 2-2ft
"McConnell, T.J.",PG,11,"$3,500",phi,v bkn, 145-123,10:05,   8pt 1st 4-5fg
"Korkmaz, Furkan",SG,10,"$3,500",phi,v bkn, 145-123,10:05,   7pt 1bl 1trey 2-4fg 2-2ft
"Graham, Treveon",SG,6.4,"$3,600",bkn,@ phi, 123-145,26:08,   5pt 2rb 1to 2-4fg 1-4ft
"Thornwell, Sindarius",SG,0,"$3,500",lac,@ gsw, 135-131,00:13,   0pt
"Wallace, Tyrone",SG,0,"$3,500",lac,@ gsw, 135-131,DNP,   
"Robinson, Jerome",PG,0,"$3,500",lac,@ gsw, 135-131,DNP,   
"Evans III, Jacob",SG,0,"$3,500",gsw,v lac, 131-135,NA,   
"Smith, Zhaire",SG,0,"$3,500",phi,v bkn, 145-123,NA,   
"Crabbe, Allen",SG,0,"$3,500",bkn,@ phi, 123-145,NA,   
"Gallinari, Danilo",SF,40.8,"$7,500",lac,@ gsw, 135-131,34:38,   24pt 4rb 6as 2st 3to 3trey 8-17fg 5-6ft
"Green, Draymond",PF,39.1,"$7,700",gsw,v lac, 131-135,37:21,   14pt 3rb 9as 2st 2bl 4to 1trey 5-9fg 3-4ft
"Harrell, Montrezl",PF,38,"$6,700",lac,@ gsw, 135-131,33:11,   25pt 10rb 2as 2to 9-9fg 7-9ft
"Durant, Kevin",SF,37.5,"$9,600",gsw,v lac, 131-135,34:24,   21pt 5rb 5as 3st 1bl 9to 5-8fg 11-12ft
"Harris, Tobias",PF,31,"$7,200",phi,v bkn, 145-123,29:19,   19pt 5rb 2as 1bl 2trey 5-12fg 7-7ft
"Green, JaMychal",PF,23.9,"$4,000",lac,@ gsw, 135-131,15:19,   13pt 7rb 1as 1st 2to 2trey 5-6fg 1-2ft
"Hollis-Jefferson, Rondae",PF,22.1,"$3,700",bkn,@ phi, 123-145,19:02,   15pt 3rb 1as 1bl 1to 5-10fg 5-6ft
"Scott, Mike",PF,21.6,"$4,200",phi,v bkn, 145-123,21:42,   15pt 3rb 1st 3trey 5-7fg 2-2ft
"Pinson, Theo",SF,18.9,"$3,500",bkn,@ phi, 123-145,10:05,   9pt 2rb 3as 1st 3trey 3-5fg
"Redick, J.J.",SF,17,"$6,800",phi,v bkn, 145-123,24:22,   17pt 2as 3to 2trey 7-12fg 1-1ft
"Kurucs, Rodions",PF,15.5,"$3,500",bkn,@ phi, 123-145,21:42,   8pt 5rb 1as 3-7fg 2-2ft
"Carroll, DeMarre",SF,14.4,"$4,000",bkn,@ phi, 123-145,19:24,   6pt 2rb 2as 1st 2trey 2-7fg
"Ennis, James",SF,11.1,"$3,600",phi,v bkn, 145-123,12:02,   6pt 3rb 1as 2-2fg 2-2ft
"Chandler, Wilson",SF,7.9,"$3,600",lac,@ gsw, 135-131,10:16,   2pt 2rb 1as 1st 1to 1-3fg
"Harris, Joe",SF,6.2,"$5,200",bkn,@ phi, 123-145,26:02,   4pt 1rb 2as 2to 1-4fg 2-2ft
"Simmons, Jonathon",SF,5.2,"$3,500",phi,v bkn, 145-123,10:05,   3pt 1rb 2as 2to 1-3fg 1-2ft
