Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Wright, Delon",SG,65,"$7,000",mem,@ dal, 122-112,39:03,   26pt 10rb 14as 2st 2trey 10-19fg 4-5ft
"Caruso, Alex",PG,57.5,"$5,200",lal,@ lac, 122-117,38:11,   32pt 10rb 5as 2st 1bl 3to 5trey 10-19fg 7-7ft
"Curry, Stephen",PG,56.7,"$9,400",gsw,v cle, 120-114,36:06,   40pt 6rb 7as 1bl 4to 9trey 12-21fg 7-7ft
"Harden, James",SG,50.6,"$12,000",hou,v nyk, 120-96,29:12,   26pt 8rb 8as 1st 1bl 3to 5trey 8-21fg 5-5ft
"Westbrook, Russell",PG,50.1,"$12,000",okc,v det, 123-110,35:12,   19pt 8rb 15as 1st 4to 1trey 6-18fg 6-10ft
"Walker, Kemba",PG,48.2,"$9,000",cha,v tor, 113-111,35:48,   29pt 6rb 8as 4trey 11-18fg 3-3ft
"Crawford, Jamal",SG,46.9,"$4,500",pho,v nor, 133-126,34:15,   28pt 2rb 7as 3st 3to 4trey 9-21fg 6-6ft
"Dragic, Goran",PG,46.9,"$6,500",mia,@ min, 109-111,38:05,   15pt 7rb 9as 4st 2to 1trey 6-13fg 2-3ft
"Young, Trae",PG,46.4,"$8,900",atl,@ orl, 113-149,27:20,   22pt 7rb 6as 3st 2to 1trey 8-17fg 5-7ft
"Mitchell, Donovan",SG,45.5,"$9,700",uta,v sac, 119-98,31:34,   23pt 5rb 9as 1st 2trey 9-19fg 3-3ft
"Lee, Courtney",SG,44.3,"$3,500",dal,v mem, 112-122,30:22,   21pt 4rb 7as 3st 1to 3trey 9-15fg
"Caldwell-Pope, Kentavious",SG,44.2,"$6,200",lal,@ lac, 122-117,40:11,   25pt 6rb 4as 2st 5trey 9-25fg 2-2ft
"Gilgeous-Alexander, Shai",PG,43.6,"$6,400",lac,v lal, 117-122,37:00,   20pt 8rb 6as 1st 1bl 1to 10-19fg
"Lamb, Jeremy",SG,43,"$5,400",cha,v tor, 113-111,26:58,   22pt 5rb 4as 3st 2trey 9-16fg 2-2ft
"Clark, Ian",SG,42.8,"$3,900",nor,@ pho, 126-133,39:33,   24pt 4rb 4as 2st 1bl 1to 4trey 9-17fg 2-2ft
"Payton, Elfrid",PG,41,"$7,200",nor,@ pho, 126-133,43:25,   14pt 5rb 12as 2st 3to 2trey 6-14fg
"Sexton, Collin",PG,40.2,"$6,300",cle,@ gsw, 114-120,31:54,   27pt 1rb 4as 2st 3trey 10-21fg 4-4ft
"Murray, Jamal",PG,39.8,"$7,300",den,v por, 119-110,35:53,   23pt 4rb 6as 1st 2trey 7-15fg 7-7ft
"Schroder, Dennis",SG,39.4,"$5,000",okc,v det, 123-110,30:41,   14pt 7rb 10as 1st 1to 1trey 6-14fg 1-1ft
"Lowry, Kyle",PG,35.5,"$6,400",tor,@ cha, 111-113,36:16,   16pt 5rb 11as 3to 2trey 6-13fg 2-2ft
"Rondo, Rajon",PG,34.2,"$7,400",lal,@ lac, 122-117,36:40,   15pt 6rb 12as 6to 3trey 6-16fg 0-1ft
"Williams, Louis",SG,33.8,"$7,000",lac,v lal, 117-122,34:04,   18pt 4rb 8as 1to 3trey 4-12fg 7-7ft
"Ross, Terrence",SG,33.4,"$5,400",orl,v atl, 149-113,27:39,   25pt 2rb 2as 2st 3to 6trey 8-13fg 3-3ft
"Beal, Bradley",SG,32.9,"$8,900",was,v sas, 112-129,30:41,   25pt 2rb 5as 2to 2trey 9-19fg 5-6ft
"Paul, Chris",PG,32.8,"$8,700",hou,v nyk, 120-96,23:51,   11pt 4rb 10as 1st 1to 3trey 4-9fg
"Holiday, Justin",SG,32.2,"$4,500",mem,@ dal, 122-112,32:21,   20pt 1rb 2as 2st 1bl 1to 3trey 8-13fg 1-1ft
"Wade, Dwyane",SG,32.1,"$6,300",mia,@ min, 109-111,28:39,   24pt 3rb 3as 1st 3to 1trey 8-16fg 7-7ft
"White, Derrick",PG,31.2,"$5,700",sas,@ was, 129-112,29:55,   10pt 6rb 8as 1bl 1to 4-9fg 2-2ft
"Jones, Tyus",PG,31.2,"$5,800",min,v mia, 111-109,30:55,   12pt 6rb 4as 2st 6-11fg
"Fournier, Evan",SG,30.3,"$5,800",orl,v atl, 149-113,26:46,   25pt 4rb 1as 1to 1trey 11-14fg 2-4ft
"Augustin, D.J.",PG,30.1,"$5,500",orl,v atl, 149-113,27:26,   13pt 3rb 7as 2st 3to 1trey 5-9fg 2-2ft
"Temple, Garrett",SG,29.7,"$3,600",lac,v lal, 117-122,30:52,   16pt 6rb 1as 2st 1to 3trey 5-10fg 3-4ft
"Irving, Kyrie",PG,29.6,"$9,000",bos,@ ind, 117-97,27:01,   17pt 3rb 6as 1trey 7-14fg 2-2ft
"Lillard, Damian",PG,28.8,"$9,400",por,@ den, 110-119,39:18,   14pt 4rb 8as 2to 3-14fg 8-9ft
"Adams, Jaylen",SG,28.4,"$3,500",atl,@ orl, 113-149,22:57,   9pt 2rb 4as 4st 1bl 4to 1trey 4-7fg
"Dorsey, Tyler",SG,28.3,"$3,900",mem,@ dal, 122-112,26:04,   17pt 9rb 1as 1to 1trey 7-15fg 2-2ft
"Craig, Torrey",SG,27.9,"$3,600",den,v por, 119-110,26:42,   18pt 7rb 1as 2trey 6-9fg 4-4ft
"Mills, Patty",PG,26.9,"$3,500",sas,@ was, 129-112,20:25,   17pt 2rb 3as 1st 4trey 5-11fg 3-4ft
"VanVleet, Fred",PG,26.1,"$5,700",tor,@ cha, 111-113,30:56,   12pt 3rb 5as 2bl 3to 1trey 4-8fg 3-4ft
"Allen, Grayson",SG,26,"$3,500",uta,v sac, 119-98,26:22,   23pt 2as 1st 1bl 6to 3trey 10-14fg
"Joseph, Cory",PG,25.8,"$3,900",ind,v bos, 97-117,24:24,   7pt 4rb 8as 1st 1to 1trey 3-8fg
"DeRozan, DeMar",SG,25,"$8,300",sas,@ was, 129-112,27:58,   16pt 5rb 4as 3to 8-14fg
"Nwaba, David",SG,24.9,"$3,500",cle,@ gsw, 114-120,22:56,   13pt 7rb 3as 1to 5-7fg 3-3ft
"Forbes, Bryn",PG,24.2,"$4,200",sas,@ was, 129-112,31:30,   17pt 1rb 4as 4trey 6-10fg 1-1ft
"Okogie, Josh",SG,24,"$4,900",min,v mia, 111-109,22:17,   6pt 2as 5st 2-7fg 2-2ft
"Hield, Buddy",SG,23.6,"$7,100",sac,@ uta, 98-119,26:13,   17pt 3rb 1st 3trey 7-17fg
"Carter-Williams, Michael",PG,23.2,"$4,300",orl,v atl, 149-113,20:34,   4pt 6rb 6as 2st 3to 1-5fg 2-2ft
"Smith, Ishmael",PG,22.6,"$3,500",det,@ okc, 110-123,20:35,   12pt 3rb 4as 1st 2to 5-10fg 2-2ft
"Thompson, Klay",SG,22.3,"$7,500",gsw,v cle, 120-114,36:12,   11pt 4rb 3as 1bl 1to 1trey 5-15fg
"Wiggins, Andrew",SG,21.9,"$7,200",min,v mia, 111-109,36:18,   18pt 2rb 1as 1st 3to 2trey 7-12fg 2-3ft
"Waiters, Dion",SG,21,"$5,300",mia,@ min, 109-111,33:02,   22pt 1to 6trey 8-17fg 0-2ft
"Ferrell, Yogi",PG,20.7,"$3,500",sac,@ uta, 98-119,36:03,   13pt 1rb 5as 1to 4-9fg 5-5ft
"Ellington, Wayne",SG,20.3,"$4,900",det,@ okc, 110-123,31:05,   8pt 4rb 3as 1st 2trey 3-12fg
"Bacon, Dwayne",SG,20,"$3,700",cha,v tor, 113-111,34:51,   8pt 5rb 4as 4-13fg
"Gordon, Eric",SG,19.9,"$5,000",hou,v nyk, 120-96,19:47,   13pt 2rb 1as 1st 3trey 4-9fg 2-2ft
"Daniels, Troy",SG,19.4,"$4,300",pho,v nor, 133-126,23:33,   14pt 2rb 1st 4trey 5-9fg
"Monk, Malik",SG,19.3,"$3,700",cha,v tor, 113-111,16:52,   10pt 4rb 1as 1bl 2trey 4-8fg
"Melton, De'Anthony",PG,19,"$3,800",pho,v nor, 133-126,27:08,   8pt 5rb 2as 1st 1to 3-7fg 2-2ft
"Clarkson, Jordan",SG,18.4,"$6,400",cle,@ gsw, 114-120,32:24,   10pt 2rb 4as 2trey 4-15fg
"Beasley, Malik",SG,18,"$3,700",den,v por, 119-110,17:13,   9pt 2as 2st 1trey 4-7fg
"Burke, Trey",PG,17.5,"$4,200",dal,v mem, 112-122,27:27,   13pt 3as 4-7fg 5-6ft
"Cook, Quinn",PG,17.2,"$3,600",gsw,v cle, 120-114,15:58,   14pt 1rb 2as 1to 4trey 5-6fg
"Garrett, Billy",SG,17.2,"$3,500",nyk,@ hou, 96-120,25:07,   8pt 1rb 2as 1st 1bl 1to 3-7fg 2-2ft
"Smart, Marcus",SG,17.1,"$5,400",bos,@ ind, 117-97,27:53,   6pt 3rb 5as 1bl 3to 1trey 1-7fg 3-3ft
"Jackson, Reggie",PG,16.7,"$5,200",det,@ okc, 110-123,27:25,   10pt 1rb 3as 1st 2to 2trey 4-14fg 0-1ft
"Bogdanovic, Bogdan",SG,16.6,"$5,400",sac,@ uta, 98-119,24:46,   10pt 3rb 4as 3to 4-7fg 2-3ft
"Anderson, Justin",SG,16.4,"$3,600",atl,@ orl, 113-149,26:15,   5pt 2rb 2as 2st 1trey 1-7fg 2-2ft
"Carter, Jevon",PG,15.8,"$3,700",mem,@ dal, 122-112,22:17,   10pt 4rb 2as 2to 3trey 3-9fg 1-2ft
"Brown, Bruce",SG,15.4,"$3,500",det,@ okc, 110-123,20:28,   5pt 2rb 2as 2st 1to 2-3fg 1-1ft
"Wanamaker, Brad",PG,14.9,"$3,500",bos,@ ind, 117-97,17:05,   9pt 2rb 3as 1to 4-5fg 1-1ft
"Galloway, Langston",SG,14.9,"$3,500",det,@ okc, 110-123,26:20,   11pt 2rb 1as 1trey 4-10fg 2-2ft
"McGruder, Rodney",SG,14.8,"$3,500",mia,@ min, 109-111,9:40,   4pt 4rb 2as 1bl 2-4fg
"Okobo, Elie",PG,14.7,"$3,600",pho,v nor, 133-126,23:18,   7pt 1rb 3as 1st 1to 1trey 3-7fg
"Green, Danny",SG,14.6,"$4,300",tor,@ cha, 111-113,18:55,   8pt 3rb 1st 2trey 3-6fg
"Knight, Brandon",PG,14.1,"$4,100",cle,@ gsw, 114-120,31:38,   6pt 3rb 3as 3-10fg
"Morris, Monte",SG,14,"$4,200",den,v por, 119-110,13:41,   8pt 2as 1st 4-5fg
"Matthews, Wes",SG,13.4,"$4,500",ind,v bos, 97-117,21:46,   10pt 2rb 2as 2to 2trey 4-10fg
"Holiday, Aaron",SG,13.1,"$3,900",ind,v bos, 97-117,23:36,   11pt 3rb 1as 3to 2trey 4-8fg 1-2ft
"Harris, Devin",PG,13.1,"$3,500",dal,v mem, 112-122,20:54,   3pt 3rb 3as 1bl 1to 1trey 1-8fg
"Bayless, Jerryd",PG,12.9,"$3,700",min,v mia, 111-109,17:05,   5pt 2rb 5as 2to 1trey 2-5fg
"Macon, Daryl",PG,12.9,"$3,500",dal,v mem, 112-122,21:03,   11pt 2rb 1as 2to 3trey 4-9fg
"McRae, Jordan",SG,12.9,"$4,500",was,v sas, 112-129,15:03,   7pt 2rb 3as 1to 1trey 3-7fg
"Rivers, Austin",SG,12.9,"$3,600",hou,v nyk, 120-96,22:45,   7pt 2rb 3as 1to 1trey 3-8fg
"Shumpert, Iman",SG,12.7,"$3,500",hou,v nyk, 120-96,23:33,   10pt 1rb 1as 2trey 3-7fg 2-4ft
"Dotson, Damyean",SG,12.1,"$4,700",nyk,@ hou, 96-120,27:57,   7pt 3rb 1as 1trey 3-14fg
"Randle, Chasson",SG,11.2,"$3,500",was,v sas, 112-129,17:19,   5pt 1rb 2as 1st 1to 1trey 1-4fg 2-3ft
"Stauskas, Nik",SG,10.9,"$3,500",cle,@ gsw, 114-120,12:08,   4pt 2rb 1as 1st 1-4fg 2-2ft
"Felton, Raymond",PG,10.2,"$3,500",okc,v det, 123-110,11:30,   6pt 1rb 1st 2trey 2-4fg
"Satoransky, Tomas",PG,9.5,"$5,600",was,v sas, 112-129,24:37,   6pt 3as 1to 2-7fg 2-2ft
"Grant, Jerian",PG,9,"$3,500",orl,v atl, 149-113,4:45,   6pt 2as 2trey 2-3fg
"Fox, De'Aaron",PG,8.7,"$7,600",sac,@ uta, 98-119,7:55,   4pt 1rb 1as 1st 1to 2-5fg
"Mason III, Frank",SG,8.6,"$3,500",sac,@ uta, 98-119,8:48,   8pt 3rb 3to 3-5fg 2-2ft
"Thornwell, Sindarius",SG,8,"$3,500",lac,v lal, 117-122,4:49,   2pt 2bl 1-1fg
"Bertans, Dairis",SG,7.2,"$3,500",nor,@ pho, 126-133,14:03,   3pt 1rb 2as 1trey 1-4fg
"Kennard, Luke",SG,6.2,"$3,800",det,@ okc, 110-123,15:31,   0pt 1rb 2as 1st 1to 0-2fg
"Sumner, Edmond",PG,6,"$3,500",ind,v bos, 97-117,3:23,   3pt 1st 1-1fg 1-1ft
"Ferguson, Terrance",SG,5.8,"$3,600",okc,v det, 123-110,28:22,   2pt 4rb 1to 1-1fg
"Rubio, Ricky",PG,5.4,"$6,700",uta,v sac, 119-98,4:54,   4pt 2rb 1to 1-1fg 2-4ft
"Rozier, Terry",PG,4.5,"$6,000",bos,@ ind, 117-97,6:53,   3pt 1as 1trey 1-2fg
"Chiozza, Chris",PG,4.5,"$3,500",hou,v nyk, 120-96,7:14,   3pt 1as 1trey 1-4fg
"Livingston, Shaun",PG,4.5,"$3,500",gsw,v cle, 120-114,7:17,   0pt 1as 1bl
"Robinson, Jerome",PG,4.2,"$3,500",lac,v lal, 117-122,13:35,   2pt 1rb 1st 2to 1-4fg
"Walker, Lonnie",SG,4.2,"$3,500",sas,@ was, 129-112,4:42,   0pt 1rb 2as 0-2fg
"Graham, Devonte'",PG,3.7,"$3,700",cha,v tor, 113-111,11:57,   2pt 1rb 1as 1to 1-5fg
"Shamet, Landry",PG,3.2,"$4,100",lac,v lal, 117-122,17:44,   0pt 1rb 2as 1to 0-3fg
"Reynolds, Cameron",SG,3,"$3,500",min,v mia, 111-109,12:36,   3pt 1trey 1-2fg
"Diallo, Hamidou",SG,3,"$3,500",okc,v det, 123-110,00:45,   0pt 1st
"Wallace, Tyrone",SG,2,"$3,500",lac,v lal, 117-122,6:11,   2pt 1-2fg
"Lin, Jeremy",PG,1.2,"$3,500",tor,@ cha, 111-113,10:05,   0pt 1rb 0-2fg
"Pondexter, Quincy",SG,1.2,"$3,500",sas,@ was, 129-112,4:21,   0pt 1rb
"Lee, Damion",SG,1.2,"$3,500",gsw,v cle, 120-114,2:37,   0pt 1rb 0-1fg
"Burton, Deonte",SG,1,"$3,500",okc,v det, 123-110,00:45,   1pt 1-2ft
"Mitrou-Long, Nazareth",SG,0.5,"$3,500",uta,v sac, 119-98,3:50,   0pt 1as 1to
"Thomas, Khyri",SG,0,"$3,500",det,@ okc, 110-123,1:18,   0pt 0-1fg
"Evans III, Jacob",SG,0,"$3,500",gsw,v cle, 120-114,DNP,   
"Curry, Seth",PG,0,"$4,100",por,@ den, 110-119,DNP,   
"Robinson, Duncan",SG,0,"$3,500",mia,@ min, 109-111,DNP,   
"Bullock, Reggie",SG,0,"$3,800",lal,@ lac, 122-117,DNP,   
"Mack, Shelvin",PG,0,"$3,500",cha,v tor, 113-111,DNP,   
"Trent Jr., Gary",SG,0,"$3,500",por,@ den, 110-119,DNP,   
"Booker, Devin",SG,0,"$9,900",pho,v nor, 133-126,DNP,   
"Conley, Mike",PG,0,"$8,400",mem,@ dal, 122-112,DNP,   
"Jackson, Frank",PG,0,"$5,300",nor,@ pho, 126-133,DNP,   
"Burks, Alec",SG,0,"$3,500",sac,@ uta, 98-119,DNP,   
"Macura, J.P.",SG,0,"$3,500",cha,v tor, 113-111,DNP,   
"Terrell, Jared",SG,0,"$3,500",min,v mia, 111-109,DNP,   
"Mudiay, Emmanuel",PG,0,"$7,000",nyk,@ hou, 96-120,DNP,   
"Thomas, Isaiah",PG,0,"$3,500",den,v por, 119-110,DNP,   
