Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Harden, James",SG,58.8,"$11,700",hou,@ uta, 104-101,38:48,   22pt 4rb 10as 6st 1bl 4to 2trey 3-20fg 14-16ft
"Mitchell, Donovan",SG,57.7,"$8,500",uta,v hou, 101-104,41:48,   34pt 6rb 5as 3st 1bl 3to 4trey 9-27fg 12-17ft
"Russell, D'Angelo",SG,45.4,"$8,100",bkn,v phi, 108-112,36:56,   21pt 7rb 6as 2st 1bl 2to 4trey 6-19fg 5-5ft
"LeVert, Caris",SG,40,"$6,400",bkn,v phi, 108-112,42:06,   25pt 5rb 6as 1st 3to 3trey 9-18fg 4-9ft
"Craig, Torrey",SG,36.6,"$3,800",den,@ sas, 117-103,37:06,   18pt 8rb 2st 1bl 5trey 6-9fg 1-2ft
"Paul, Chris",PG,35.8,"$7,900",hou,@ uta, 104-101,32:37,   18pt 4rb 4as 3st 2to 2trey 7-15fg 2-2ft
"Bledsoe, Eric",PG,35.7,"$8,000",mil,@ det, 119-103,29:38,   19pt 6rb 5as 2st 4to 8-19fg 3-3ft
"Middleton, Khris",SG,35.6,"$7,600",mil,@ det, 119-103,29:59,   20pt 8rb 4as 1st 3to 3trey 7-13fg 3-4ft
"Simmons, Ben",PG,35.6,"$10,300",phi,@ bkn, 112-108,38:53,   15pt 8rb 8as 1st 4to 7-12fg 1-1ft
"Murray, Jamal",PG,34.4,"$7,300",den,@ sas, 117-103,33:06,   24pt 2rb 6as 1to 3trey 8-14fg 5-5ft
"Jackson, Reggie",PG,34.2,"$5,700",det,v mil, 103-119,29:42,   15pt 6rb 8as 1st 3to 3trey 6-15fg
"DeRozan, DeMar",SG,30.5,"$9,400",sas,v den, 103-117,33:53,   19pt 5rb 5as 2to 7-13fg 5-6ft
"Butler, Jimmy",SG,26.8,"$7,800",phi,@ bkn, 112-108,24:03,   11pt 4rb 4as 2st 1to 1trey 4-6fg 2-2ft
"Ellington, Wayne",SG,25,"$3,800",det,v mil, 103-119,39:12,   13pt 5rb 2st 3trey 4-9fg 2-2ft
"Rubio, Ricky",PG,24.8,"$7,100",uta,v hou, 101-104,30:41,   10pt 4rb 6as 2st 5to 3-6fg 4-6ft
"Hill, George",PG,24.5,"$4,500",mil,@ det, 119-103,23:29,   11pt 5rb 5as 1trey 3-7fg 4-4ft
"Dinwiddie, Spencer",PG,23.8,"$4,700",bkn,v phi, 108-112,27:26,   18pt 4rb 1st 2to 3trey 7-12fg 1-2ft
"Mills, Patty",PG,21.9,"$3,800",sas,v den, 103-117,17:31,   12pt 2rb 3as 1st 3-6fg 6-8ft
"Harris, Gary",SG,21.2,"$5,600",den,@ sas, 117-103,34:08,   8pt 6rb 2as 1st 2trey 2-9fg 2-2ft
"Gordon, Eric",SG,20.5,"$5,100",hou,@ uta, 104-101,37:40,   12pt 5rb 1as 1bl 2to 3trey 4-11fg 1-1ft
"Kennard, Luke",SG,20.4,"$5,200",det,v mil, 103-119,37:29,   9pt 7rb 2as 4-9fg 1-1ft
"White, Derrick",PG,19.3,"$6,500",sas,v den, 103-117,27:59,   8pt 4rb 5as 1bl 4to 3-8fg 2-4ft
"Forbes, Bryn",PG,18.3,"$4,400",sas,v den, 103-117,27:35,   10pt 4rb 1as 1bl 1to 2trey 3-6fg 2-2ft
"Morris, Monte",SG,17,"$4,300",den,@ sas, 117-103,15:50,   11pt 5rb 2as 3to 5-8fg 1-1ft
"Galloway, Langston",SG,16.8,"$3,700",det,v mil, 103-119,21:56,   6pt 4rb 2bl 2trey 2-8fg
"Smith, Ishmael",PG,16.4,"$4,300",det,v mil, 103-119,24:34,   11pt 2rb 2as 1trey 4-13fg 2-2ft
"Brown, Sterling",SG,16.3,"$3,900",mil,@ det, 119-103,24:33,   5pt 4rb 1as 1st 1bl 1to 1trey 2-2fg
"Rivers, Austin",SG,16.1,"$3,600",hou,@ uta, 104-101,17:21,   11pt 3rb 1as 2trey 4-6fg 1-2ft
"Beasley, Malik",SG,14.8,"$4,700",den,@ sas, 117-103,24:57,   7pt 4rb 2as 1trey 2-7fg 2-2ft
"Connaughton, Pat",SG,13,"$5,400",mil,@ det, 119-103,26:27,   4pt 5rb 2as 2-6fg
"Korver, Kyle",SG,10.6,"$3,600",uta,v hou, 101-104,15:30,   8pt 3rb 1to 2trey 3-6fg
"Brown, Bruce",SG,6.7,"$3,600",det,v mil, 103-119,11:28,   4pt 1rb 1as 1-3fg 2-2ft
"Belinelli, Marco",SG,5.6,"$3,500",sas,v den, 103-117,17:04,   3pt 3rb 1to 1trey 1-5fg
"Walker, Lonnie",SG,5,"$3,500",sas,v den, 103-117,5:01,   2pt 2as 1-2fg
"Pondexter, Quincy",SG,4.2,"$3,500",sas,v den, 103-117,3:53,   0pt 1rb 1st
"Graham, Treveon",SG,2.9,"$3,600",bkn,v phi, 108-112,12:45,   0pt 2rb 1as 1to 0-3fg
"Frazier, Tim",PG,2.7,"$3,600",mil,@ det, 119-103,2:01,   0pt 1rb 1as 0-1fg
"McConnell, T.J.",PG,2,"$3,500",phi,@ bkn, 112-108,2:05,   2pt 1-1fg
"Neto, Raul",PG,1.2,"$3,600",uta,v hou, 101-104,3:17,   0pt 1rb 0-1fg
"Snell, Tony",SG,0,"$3,500",mil,@ det, 119-103,1:10,   0pt
"Brogdon, Malcolm",SG,0,"$6,200",mil,@ det, 119-103,DNP,   
"Korkmaz, Furkan",SG,0,"$3,500",phi,@ bkn, 112-108,DNP,   
"Calderon, Jose",PG,0,"$3,500",det,v mil, 103-119,DNP,   
"Thomas, Isaiah",PG,0,"$3,500",den,@ sas, 117-103,DNP,   
"Thomas, Khyri",SG,0,"$3,500",det,v mil, 103-119,DNP,   
