Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"O'Neale, Royce",SF,26.7,"$4,300",uta,v hou, 107-91,33:23,   11pt 11rb 1as 1bl 2to 2trey 3-9fg 3-4ft
"Tucker, P.J.",PF,26.2,"$5,700",hou,@ uta, 91-107,37:37,   13pt 6rb 2st 3trey 4-7fg 2-2ft
"Ilyasova, Ersan",PF,18.3,"$4,400",mil,@ det, 127-104,17:22,   4pt 9rb 3as 1to 1-4fg 2-4ft
"Ingles, Joe",SF,16,"$6,000",uta,v hou, 107-91,22:49,   3pt 5rb 4as 1st 2to 1trey 1-4fg
"Mirotic, Nikola",SF,15.1,"$3,600",mil,@ det, 127-104,19:38,   12pt 3rb 1as 2to 3trey 4-7fg 1-2ft
"Niang, Georges",PF,7.2,"$3,500",uta,v hou, 107-91,9:03,   3pt 1rb 1bl 1trey 1-4fg
"Wilson, D.J.",PF,7.2,"$3,600",mil,@ det, 127-104,5:45,   7pt 1rb 1to 1trey 3-3fg
"House, Danuel",SF,6,"$3,900",hou,@ uta, 91-107,27:46,   0pt 5rb 0-6fg
"Green, Gerald",SF,4.2,"$3,500",hou,@ uta, 91-107,9:08,   0pt 1rb 1bl 0-3fg
"Sefolosha, Thabo",SF,3.2,"$3,600",uta,v hou, 107-91,13:37,   2pt 1rb 1-2fg
"Faried, Kenneth",PF,1.2,"$4,000",hou,@ uta, 91-107,5:21,   0pt 1rb 0-1fg
"Clark, Gary",SF,0,"$3,500",hou,@ uta, 91-107,00:37,   0pt
"Robinson III, Glenn",SF,0,"$3,600",det,v mil, 104-127,2:39,   0pt
"Hartenstein, Isaiah",PF,0,"$3,500",hou,@ uta, 91-107,00:37,   0pt
"Colson, Bonzie",SF,0,"$3,500",mil,@ det, 127-104,DNP,   
"Cavanaugh, Tyler",PF,0,"$3,500",uta,v hou, 107-91,DNP,   
"Edwards, Vincent",SF,0,"$3,500",hou,@ uta, 91-107,DNP,   
"Leuer, Jon",PF,0,"$3,500",det,v mil, 104-127,NA,   
"Drummond, Andre",C,34.9,"$9,700",det,v mil, 104-127,33:02,   15pt 12rb 3as 1st 2to 7-16fg 1-3ft
"Lopez, Brook",C,30.5,"$6,700",mil,@ det, 127-104,26:17,   7pt 5rb 3as 5bl 2to 3-4fg 1-1ft
"Gobert, Rudy",C,27.8,"$8,900",uta,v hou, 107-91,23:47,   4pt 9rb 2as 1st 3bl 2to 2-4fg
"Capela, Clint",C,14.4,"$8,100",hou,@ uta, 91-107,27:31,   4pt 7rb 2as 1to 1-6fg 2-6ft
"Maker, Thon",C,9.1,"$3,800",det,v mil, 104-127,14:58,   6pt 3rb 1as 2to 2-6fg 2-3ft
"Pachulia, Zaza",C,0,"$3,500",det,v mil, 104-127,DNP,   
"Hilario, Nene",C,0,"$3,500",hou,@ uta, 91-107,DNP,   
"Udoh, Ekpe",C,0,"$3,500",uta,v hou, 107-91,DNP,   
"Bradley, Tony",C,0,"$3,500",uta,v hou, 107-91,NA,   
"Gasol, Pau",C,0,"$3,500",mil,@ det, 127-104,NA,   
