Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"DeRozan, DeMar",SG,41.6,"$8,500",sas,@ den, 86-90,42:31,   19pt 8rb 6as 2st 2to 7-21fg 5-6ft
"Murray, Jamal",PG,34,"$7,700",den,v sas, 90-86,32:08,   23pt 5rb 4as 1to 9-19fg 5-6ft
"Simmons, Ben",PG,33.3,"$9,400",phi,@ tor, 95-108,33:54,   14pt 9rb 3as 2st 2to 7-8fg 0-1ft
"Lowry, Kyle",PG,29.6,"$7,500",tor,v phi, 108-95,37:35,   9pt 3rb 8as 1st 1bl 1to 4-10fg 1-1ft
"Harris, Gary",SG,26.5,"$4,800",den,v sas, 90-86,40:54,   11pt 5rb 3as 2bl 1to 1trey 4-10fg 2-2ft
"Forbes, Bryn",PG,26.2,"$3,900",sas,@ den, 86-90,39:18,   19pt 6rb 3trey 7-11fg 2-3ft
"Butler, Jimmy",SG,19.1,"$7,200",phi,@ tor, 95-108,37:47,   10pt 3rb 5as 2to 4-12fg 2-4ft
"Mills, Patty",PG,14.9,"$4,700",sas,@ den, 86-90,29:19,   5pt 2rb 5as 1trey 2-7fg
"Korkmaz, Furkan",SG,14.3,"$3,500",phi,@ tor, 95-108,11:39,   5pt 4rb 3as 1trey 1-6fg 2-2ft
"VanVleet, Fred",PG,12.9,"$4,200",tor,v phi, 108-95,23:41,   3pt 2rb 3as 1bl 1-2fg 1-4ft
"Craig, Torrey",SG,12.8,"$4,900",den,v sas, 90-86,26:19,   7pt 4rb 1bl 2to 1trey 3-4fg
"Beasley, Malik",SG,12.4,"$3,600",den,v sas, 90-86,20:00,   4pt 7rb 1-5fg 2-2ft
"Morris, Monte",SG,11.2,"$4,100",den,v sas, 90-86,15:52,   7pt 1rb 1st 3-7fg 1-2ft
"Green, Danny",SG,11.1,"$4,600",tor,v phi, 108-95,31:45,   7pt 3rb 1as 1to 1trey 2-5fg 2-2ft
"White, Derrick",PG,8.4,"$5,200",sas,@ den, 86-90,20:53,   4pt 2rb 2as 1to 0-7fg 4-4ft
"Smith, Zhaire",SG,3,"$3,500",phi,@ tor, 95-108,4:10,   0pt 1st
"Belinelli, Marco",SG,1.5,"$3,600",sas,@ den, 86-90,15:36,   0pt 1as 0-3fg
"Meeks, Jodie",SG,1.2,"$3,500",tor,v phi, 108-95,4:27,   0pt 1rb 0-1fg
"Lin, Jeremy",PG,0.2,"$3,500",tor,v phi, 108-95,3:14,   0pt 1rb 1to 0-2fg
"McConnell, T.J.",PG,0,"$3,500",phi,@ tor, 95-108,4:10,   0pt 0-1fg
"Walker, Lonnie",SG,0,"$3,500",sas,@ den, 86-90,DNP,   
"Pondexter, Quincy",SG,0,"$3,500",sas,@ den, 86-90,DNP,   
"Thomas, Isaiah",PG,0,"$3,500",den,v sas, 90-86,DNP,   
"McCaw, Patrick",SG,-1,"$3,500",tor,v phi, 108-95,3:14,   0pt 1to
"Leonard, Kawhi",SF,68.2,"$9,700",tor,v phi, 108-95,38:12,   45pt 11rb 2as 2st 1bl 2to 3trey 16-23fg 10-11ft
"Aldridge, LaMarcus",PF,42.2,"$9,400",sas,@ den, 86-90,41:01,   16pt 11rb 4as 3bl 2to 6-16fg 4-4ft
"Gay, Rudy",SF,40.1,"$5,500",sas,@ den, 86-90,33:18,   21pt 8rb 1as 1st 2bl 1to 2trey 8-17fg 3-3ft
"Harris, Tobias",PF,39,"$8,500",phi,@ tor, 95-108,37:48,   14pt 15rb 6as 1st 5to 2trey 6-17fg
"Siakam, Pascal",PF,35.9,"$8,300",tor,v phi, 108-95,34:33,   29pt 7rb 1as 3to 3trey 12-15fg 2-4ft
"Redick, J.J.",SF,23.4,"$4,500",phi,@ tor, 95-108,32:26,   17pt 2rb 2as 1bl 2to 5trey 6-13fg
"Ibaka, Serge",PF,20.2,"$5,300",tor,v phi, 108-95,19:23,   7pt 6rb 2bl 3-9fg 1-2ft
"Millsap, Paul",PF,16.4,"$4,800",den,v sas, 90-86,35:29,   9pt 7rb 1to 3-10fg 3-4ft
"Barton, Will",SF,14.6,"$4,500",den,v sas, 90-86,13:53,   3pt 3rb 2as 2bl 1to 1-4fg 1-2ft
"Ennis, James",SF,12.7,"$3,500",phi,@ tor, 95-108,20:55,   11pt 1rb 1as 1to 1trey 4-5fg 2-4ft
"Bolden, Jonah",PF,9.1,"$3,500",phi,@ tor, 95-108,13:07,   3pt 3rb 1as 1st 2to 1trey 1-6fg
"Powell, Norman",SF,4.4,"$4,300",tor,v phi, 108-95,12:17,   0pt 2rb 2as 1to 0-2fg
"Moreland, Eric",PF,2.4,"$3,500",tor,v phi, 108-95,2:48,   0pt 2rb
"Miller, Malcolm",PF,0,"$3,500",tor,v phi, 108-95,3:02,   0pt 0-2fg
"Lyles, Trey",PF,0,"$3,500",den,v sas, 90-86,DNP,   
"Hernangomez, Juan",SF,0,"$3,500",den,v sas, 90-86,DNP,   
"Simmons, Jonathon",SF,0,"$3,500",phi,@ tor, 95-108,DNP,   
"Cunningham, Dante",SF,0,"$3,500",sas,@ den, 86-90,DNP,   
"Bertans, Davis",SF,0,"$3,500",sas,@ den, 86-90,DNP,   
"Motiejunas, Donatas",PF,0,"$3,500",sas,@ den, 86-90,DNP,   
"Vanderbilt, Jarred",SF,0,"$3,500",den,v sas, 90-86,DNP,   
"Lydon, Tyler",SF,0,"$3,500",den,v sas, 90-86,NA,   
"Anunoby, OG",SF,0,"$3,500",tor,v phi, 108-95,NA,   
"Johnson, Amir",PF,0,"$3,500",phi,@ tor, 95-108,NA,   
"Porter, Michael",PF,0,"$3,500",den,v sas, 90-86,NA,   
"Metu, Chimezie",PF,0,"$3,500",sas,@ den, 86-90,NA,   
"Boucher, Chris",PF,0,"$3,500",tor,v phi, 108-95,NA,   
"Scott, Mike",PF,0,"$3,700",phi,@ tor, 95-108,NA,   
"Jokic, Nikola",C,66,"$11,300",den,v sas, 90-86,43:27,   21pt 15rb 10as 1st 3bl 9-26fg 3-4ft
"Embiid, Joel",C,28.6,"$11,000",phi,@ tor, 95-108,29:53,   16pt 8rb 2as 1trey 5-18fg 5-6ft
"Gasol, Marc",C,19.4,"$5,600",tor,v phi, 108-95,25:49,   8pt 2rb 4as 1bl 2trey 3-8fg
"Plumlee, Mason",C,18.2,"$3,600",den,v sas, 90-86,11:58,   5pt 6rb 2as 1st 2-3fg 1-1ft
