Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Simmons, Ben",PG,61.3,"$9,900",phi,@ bkn, 131-115,38:27,   31pt 4rb 9as 2st 3bl 3to 11-13fg 9-11ft
"White, Derrick",PG,60.5,"$5,400",sas,v den, 118-108,33:00,   36pt 5rb 5as 3st 1bl 1to 1trey 15-21fg 5-6ft
"DeRozan, DeMar",SG,46.3,"$9,100",sas,v den, 118-108,37:38,   25pt 4rb 5as 3st 9-18fg 7-8ft
"LeVert, Caris",SG,44.4,"$5,600",bkn,v phi, 115-131,27:46,   26pt 7rb 2as 2st 1bl 2to 3trey 10-17fg 3-3ft
"Russell, D'Angelo",SG,38.3,"$8,000",bkn,v phi, 115-131,29:44,   26pt 4rb 3as 2st 3to 2trey 12-26fg
"Butler, Jimmy",SG,33.9,"$8,200",phi,@ bkn, 131-115,37:33,   16pt 2rb 7as 2st 1to 6-13fg 4-4ft
"Beasley, Malik",SG,32.8,"$3,900",den,@ sas, 108-118,27:31,   20pt 9rb 2as 1to 5trey 7-13fg 1-1ft
"Harris, Gary",SG,29.3,"$5,800",den,@ sas, 108-118,32:32,   12pt 4rb 7as 1st 1to 2trey 4-13fg 2-4ft
"Iguodala, Andre",SG,27.9,"$4,200",gsw,@ lac, 132-105,21:38,   15pt 2rb 3as 2bl 3trey 5-6fg 2-4ft
"Curry, Stephen",PG,26.5,"$10,400",gsw,@ lac, 132-105,20:00,   21pt 5rb 1as 2to 4trey 7-11fg 3-3ft
"Williams, Louis",SG,25.4,"$8,700",lac,v gsw, 105-132,20:57,   16pt 2rb 6as 2to 1trey 4-11fg 7-8ft
"Craig, Torrey",SG,23.7,"$3,600",den,@ sas, 108-118,13:36,   12pt 6rb 1as 1st 2trey 5-7fg
"Morris, Monte",SG,21.9,"$4,500",den,@ sas, 108-118,24:38,   10pt 2rb 7as 1to 5-10fg
"Thompson, Klay",SG,20.4,"$6,500",gsw,@ lac, 132-105,32:38,   12pt 2rb 2as 2bl 3to 2trey 5-11fg
"Dinwiddie, Spencer",PG,17.8,"$4,900",bkn,v phi, 115-131,26:08,   15pt 4rb 2to 1trey 5-13fg 4-4ft
"Gilgeous-Alexander, Shai",PG,17.2,"$5,800",lac,v gsw, 105-132,22:31,   7pt 1rb 2as 1st 1bl 1trey 1-7fg 4-4ft
"Forbes, Bryn",PG,16.6,"$4,400",sas,v den, 118-108,34:18,   10pt 3rb 2as 3trey 3-10fg 1-2ft
"Livingston, Shaun",PG,12.8,"$3,800",gsw,@ lac, 132-105,11:57,   2pt 4rb 2as 1st 1-3fg
"Belinelli, Marco",SG,9.9,"$3,500",sas,v den, 118-108,16:33,   6pt 2rb 1as 2trey 2-5fg
"Cook, Quinn",PG,9.2,"$3,600",gsw,@ lac, 132-105,11:57,   5pt 1rb 2as 1trey 2-7fg
"Beverley, Patrick",PG,9.2,"$5,300",lac,v gsw, 105-132,18:08,   6pt 1rb 1st 1to 1trey 2-5fg 1-1ft
"Murray, Jamal",PG,9.2,"$7,600",den,@ sas, 108-118,31:19,   6pt 1rb 2as 1st 4to 2trey 2-6fg 0-2ft
"Robinson, Jerome",PG,8.7,"$3,500",lac,v gsw, 105-132,12:00,   3pt 1rb 3as 1-5fg 1-1ft
"Temple, Garrett",SG,7.9,"$3,500",lac,v gsw, 105-132,13:00,   1pt 2rb 1as 1st 0-2fg 1-2ft
"Thornwell, Sindarius",SG,7.4,"$3,500",lac,v gsw, 105-132,7:19,   2pt 2rb 1st 1-5fg
"Shamet, Landry",PG,7.4,"$4,800",lac,v gsw, 105-132,25:55,   6pt 2rb 1to 1-5fg 4-4ft
"Wallace, Tyrone",SG,6.7,"$3,500",lac,v gsw, 105-132,9:09,   2pt 1rb 3as 1to 1-3fg 0-1ft
"Mills, Patty",PG,5.7,"$3,700",sas,v den, 118-108,17:41,   0pt 1rb 1as 1st 0-2fg 0-2ft
"Evans III, Jacob",SG,4,"$3,500",gsw,@ lac, 132-105,7:19,   5pt 1to 1trey 2-2fg
"Graham, Treveon",SG,3.6,"$3,600",bkn,v phi, 115-131,11:36,   0pt 3rb 0-1fg
"McConnell, T.J.",PG,1.5,"$3,500",phi,@ bkn, 131-115,1:53,   0pt 1as 0-1fg
"Korkmaz, Furkan",SG,1.2,"$3,500",phi,@ bkn, 131-115,1:53,   0pt 1rb 0-2fg
"Walker, Lonnie",SG,0,"$3,500",sas,v den, 118-108,00:53,   0pt 0-2fg
"Pondexter, Quincy",SG,0,"$3,500",sas,v den, 118-108,00:53,   0pt
"Napier, Shabazz",PG,0,"$3,600",bkn,v phi, 115-131,2:25,   0pt
"Thomas, Isaiah",PG,0,"$3,500",den,@ sas, 108-118,DNP,   
"Smith, Zhaire",SG,0,"$3,500",phi,@ bkn, 131-115,NA,   
"Crabbe, Allen",SG,0,"$3,500",bkn,v phi, 115-131,NA,   
"Durant, Kevin",SF,54.3,"$9,800",gsw,@ lac, 132-105,29:31,   38pt 4rb 7as 1st 1bl 5to 3trey 14-23fg 7-8ft
"Harris, Tobias",PF,52.7,"$6,800",phi,@ bkn, 131-115,36:16,   29pt 16rb 3as 1st 3to 6trey 11-19fg 1-1ft
"Aldridge, LaMarcus",PF,39.7,"$8,300",sas,v den, 118-108,34:06,   18pt 11rb 5as 1bl 2to 8-17fg 2-2ft
"Green, Draymond",PF,39.2,"$8,800",gsw,@ lac, 132-105,29:47,   8pt 6rb 10as 1st 2bl 3-10fg 2-2ft
"Redick, J.J.",SF,28,"$5,500",phi,@ bkn, 131-115,34:22,   26pt 2as 1to 5trey 7-17fg 7-9ft
"Hollis-Jefferson, Rondae",PF,26.3,"$4,000",bkn,v phi, 115-131,15:29,   14pt 4rb 3as 1st 2-7fg 10-13ft
"Gay, Rudy",SF,26,"$4,900",sas,v den, 118-108,23:34,   11pt 10rb 2as 1st 3to 1trey 2-8fg 6-8ft
"Harrell, Montrezl",PF,21.8,"$8,000",lac,v gsw, 105-132,24:07,   15pt 4rb 2as 1to 6-10fg 3-5ft
"Green, JaMychal",PF,20.5,"$4,500",lac,v gsw, 105-132,21:42,   15pt 5rb 1as 2to 3trey 6-10fg
"Gallinari, Danilo",SF,17.7,"$7,900",lac,v gsw, 105-132,26:29,   9pt 6rb 3as 3to 2-13fg 5-5ft
"McKinnie, Alfonzo",SF,14.6,"$3,500",gsw,@ lac, 132-105,17:54,   6pt 8rb 1to 1trey 2-4fg 1-1ft
