Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Harden, James",SG,40.4,"$11,800",hou,@ gsw, 109-115,34:24,   29pt 7rb 4as 1st 6to 3trey 9-19fg 8-9ft
"Paul, Chris",PG,40.4,"$8,200",hou,@ gsw, 109-115,40:23,   18pt 7rb 6as 3st 4to 2trey 6-14fg 4-4ft
"Curry, Stephen",PG,37.1,"$9,000",gsw,v hou, 115-109,33:08,   20pt 3rb 5as 2st 1bl 3to 3trey 6-16fg 5-5ft
"Thompson, Klay",SG,37,"$6,100",gsw,v hou, 115-109,41:23,   21pt 5rb 2as 3st 2to 3trey 8-18fg 2-2ft
"Middleton, Khris",SG,36.9,"$7,500",mil,v bos, 123-102,32:34,   28pt 7rb 1as 1to 7trey 10-18fg 1-1ft
"Bledsoe, Eric",PG,34.1,"$7,400",mil,v bos, 123-102,26:21,   21pt 3rb 5as 2bl 4to 3trey 7-12fg 4-4ft
"Iguodala, Andre",SG,33,"$5,700",gsw,v hou, 115-109,32:22,   16pt 5rb 4as 1st 1bl 1to 2trey 6-9fg 2-4ft
"Brown, Jaylen",SG,25.7,"$5,100",bos,@ mil, 102-123,33:18,   16pt 6rb 3as 2to 5-12fg 6-7ft
"Rozier, Terry",PG,24.6,"$4,300",bos,@ mil, 102-123,24:44,   9pt 8rb 2as 1st 2-10fg 5-5ft
"Irving, Kyrie",PG,24,"$9,600",bos,@ mil, 102-123,30:54,   9pt 5rb 4as 1st 1bl 3to 1trey 4-18fg
"Connaughton, Pat",SG,21.7,"$4,200",mil,v bos, 123-102,29:31,   5pt 11rb 3as 1to 1trey 2-4fg
"Rivers, Austin",SG,15.2,"$3,600",hou,@ gsw, 109-115,24:16,   14pt 1rb 2as 3to 4trey 5-8fg
"Gordon, Eric",SG,13.2,"$5,500",hou,@ gsw, 109-115,36:27,   15pt 1rb 3to 3trey 6-13fg
"Hill, George",PG,12.7,"$4,400",mil,v bos, 123-102,24:54,   10pt 1rb 1as 2trey 3-6fg 2-2ft
"Livingston, Shaun",PG,11.7,"$3,500",gsw,v hou, 115-109,13:20,   6pt 1rb 1as 1st 3-7fg
