Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Gasol, Marc",C,26.1,"$6,200",tor,@ orl, 98-93,26:22,   9pt 3rb 1as 4st 1trey 4-6fg
"Kanter, Enes",C,25.5,"$7,300",por,@ okc, 108-120,29:27,   19pt 5rb 1as 1to 9-14fg 1-2ft
"Adams, Steven",C,21.4,"$6,900",okc,v por, 120-108,34:48,   10pt 7rb 2as 1bl 3to 5-6fg
"Baynes, Aron",C,9.1,"$4,000",bos,@ ind, 104-96,21:10,   2pt 3rb 1as 1st 1to 1-3fg
"Noel, Nerlens",C,7.6,"$3,500",okc,v por, 120-108,13:12,   4pt 3rb 1bl 3to 2-2fg 0-2ft
"O'Quinn, Kyle",C,0,"$3,500",ind,v bos, 96-104,DNP,   
"Williams, Robert",C,0,"$3,500",bos,@ ind, 104-96,DNP,   
"Nurkic, Jusuf",C,0,"$3,500",por,@ okc, 108-120,NA,   
"Bamba, Mohamed",C,0,"$3,500",orl,v tor, 93-98,NA,   
"Mozgov, Timofey",C,0,"$3,500",orl,v tor, 93-98,NA,   
