Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Simons, Anfernee",SG,58.7,"$3,500",por,v sac, 136-131,48:00,   37pt 6rb 9as 1st 2to 7trey 13-21fg 4-6ft
"Allen, Grayson",SG,57.4,"$3,500",uta,@ lac, 137-143,40:43,   40pt 7rb 4as 1st 1bl 3to 5trey 11-30fg 13-14ft
"Walker, Kemba",PG,56.9,"$9,800",cha,v orl, 114-122,40:09,   43pt 2rb 5as 2bl 2to 4trey 16-25fg 7-7ft
"Frazier, Tim",PG,55.7,"$3,600",mil,v okc, 116-127,48:00,   29pt 6rb 13as 1bl 3to 4trey 10-23fg 5-7ft
"Westbrook, Russell",PG,55.7,"$12,100",okc,@ mil, 127-116,36:28,   15pt 11rb 17as 1st 1bl 4to 1trey 7-10fg 0-2ft
"Wade, Dwyane",SG,53.2,"$5,333",mia,@ bkn, 94-113,36:13,   25pt 11rb 10as 1bl 3to 3trey 10-28fg 2-3ft
"Schroder, Dennis",SG,52.5,"$5,400",okc,@ mil, 127-116,39:51,   32pt 5rb 3as 4st 2to 8trey 10-21fg 4-4ft
"Wright, Delon",SG,48.7,"$8,900",mem,v gsw, 132-117,36:46,   13pt 11rb 11as 3st 3to 3trey 3-7fg 4-4ft
"Ross, Terrence",SG,47.2,"$5,900",orl,@ cha, 122-114,29:51,   35pt 6rb 2as 1st 1to 6trey 12-19fg 5-5ft
"Young, Trae",PG,45.5,"$9,000",atl,v ind, 134-135,33:42,   23pt 5rb 11as 2st 6to 1trey 6-18fg 10-11ft
"Carter, Jevon",PG,41.8,"$3,600",mem,v gsw, 132-117,26:08,   32pt 4rb 2as 1st 1to 8trey 10-18fg 4-4ft
"Allen, Kadeem",PG,40,"$4,000",nyk,v det, 89-115,28:52,   13pt 5rb 8as 2st 1bl 2trey 3-10fg 5-8ft
"Russell, D'Angelo",SG,38.9,"$8,800",bkn,v mia, 113-94,20:06,   21pt 7rb 5as 1st 1to 7trey 7-13fg
"Murray, Jamal",PG,38.1,"$7,000",den,v min, 99-95,34:35,   17pt 8rb 7as 1bl 2to 3trey 6-12fg 2-4ft
"DeRozan, DeMar",SG,38,"$8,100",sas,v dal, 105-94,33:44,   19pt 5rb 4as 3st 2to 7-15fg 5-6ft
