Name,Position,FDPoints,Salary,Team,Opp.,Score,Min,stats
"Irving, Kyrie",PG,61.7,"$9,000",bos,v ind, 99-91,39:20,   37pt 6rb 7as 1st 2bl 2to 6trey 15-26fg 1-2ft
"Harden, James",SG,57.6,"$12,600",hou,v uta, 118-98,33:26,   32pt 13rb 10as 1bl 8to 6trey 11-24fg 4-5ft
"Bledsoe, Eric",PG,51.8,"$7,600",mil,v det, 120-99,28:25,   27pt 4rb 6as 3st 1bl 1to 3trey 11-19fg 2-3ft
"Rubio, Ricky",PG,45.3,"$6,500",uta,@ hou, 98-118,31:47,   17pt 4rb 9as 4st 2to 1trey 7-17fg 2-2ft
"Connaughton, Pat",SG,45.3,"$4,600",mil,v det, 120-99,30:58,   18pt 9rb 3as 4bl 2trey 8-10fg
"Middleton, Khris",SG,43,"$7,100",mil,v det, 120-99,32:58,   24pt 5rb 8as 1st 2to 2trey 7-15fg 8-8ft
"Jackson, Reggie",PG,32.6,"$5,100",det,@ mil, 99-120,24:59,   18pt 3rb 8as 1to 1trey 7-16fg 3-4ft
"Paul, Chris",PG,32.3,"$8,300",hou,v uta, 118-98,28:31,   17pt 4rb 3as 2st 2bl 6to 1trey 5-11fg 6-6ft
"Kennard, Luke",SG,29.8,"$4,100",det,@ mil, 99-120,35:05,   19pt 4rb 2as 1st 4trey 6-13fg 3-3ft
"Gordon, Eric",SG,25.2,"$4,500",hou,v uta, 118-98,29:47,   16pt 1rb 2st 1bl 1to 3trey 6-11fg 1-1ft
"Mitchell, Donovan",SG,23.2,"$8,800",uta,@ hou, 98-118,36:53,   11pt 1rb 6as 2st 4to 1trey 5-19fg 0-2ft
"Smith, Ishmael",PG,20.7,"$4,300",det,@ mil, 99-120,21:27,   7pt 6rb 5as 1to 3-13fg 1-2ft
"Hill, George",PG,18.9,"$4,200",mil,v det, 120-99,25:38,   4pt 2rb 5as 2bl 1to 2-7fg
"Rozier, Terry",PG,18.2,"$4,000",bos,v ind, 99-91,20:35,   4pt 6rb 6as 2to 2-5fg
"Ellington, Wayne",SG,17.8,"$4,500",det,@ mil, 99-120,35:10,   8pt 4rb 2as 1st 1to 2trey 3-10fg
"Brown, Jaylen",SG,17.3,"$4,600",bos,v ind, 99-91,26:54,   6pt 9rb 1as 1to 3-6fg
"Brown, Bruce",SG,16.9,"$3,500",det,@ mil, 99-120,16:45,   5pt 2rb 1as 2st 1bl 1to 1trey 2-4fg
"Collison, Darren",PG,16.9,"$5,000",ind,@ bos, 91-99,32:59,   13pt 2rb 3as 3to 1trey 6-10fg
"Galloway, Langston",SG,16.4,"$3,500",det,@ mil, 99-120,31:26,   9pt 2rb 2bl 1to 3trey 3-7fg
"Matthews, Wes",SG,15.1,"$3,800",ind,@ bos, 91-99,27:59,   6pt 3rb 5as 2to 2trey 2-8fg
"Brown, Sterling",SG,14.1,"$4,500",mil,v det, 120-99,25:59,   8pt 3rb 1as 1bl 2to 1trey 3-5fg 1-3ft
"Rivers, Austin",SG,10.7,"$3,600",hou,v uta, 118-98,20:57,   8pt 1rb 1as 2trey 2-8fg 2-2ft
