Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Williams, Louis",SG,58.9,"$6,700",lac,gsw,away, 135-131,32:38,   36pt 2rb 11as 2st 1bl 5to 2trey 13-22fg 8-10ft,36,2,11,2,1,5,2,13,22,8,10
"Simmons, Ben",PG,51,"$9,900",phi,bkn,home, 145-123,29:48,   18pt 10rb 12as 2st 3to 8-12fg 2-4ft,18,10,12,2,0,3,0,8,12,2,4
"Curry, Stephen",PG,44.2,"$9,800",gsw,lac,home, 131-135,33:53,   29pt 1rb 6as 3st 4to 5trey 8-18fg 8-8ft,29,1,6,3,0,4,5,8,18,8,8
"Thompson, Klay",SG,29.6,"$5,800",gsw,lac,home, 131-135,32:03,   17pt 3rb 2as 2st 1trey 6-11fg 4-4ft,17,3,2,2,0,0,1,6,11,4,4
"Butler, Jimmy",SG,25.3,"$8,200",phi,bkn,home, 145-123,29:41,   7pt 4rb 7as 1st 3-10fg 1-2ft,7,4,7,1,0,0,0,3,10,1,2
"Shamet, Landry",PG,25.3,"$4,500",lac,gsw,away, 135-131,31:53,   12pt 4rb 3as 2st 2to 4trey 4-9fg,12,4,3,2,0,2,4,4,9,0,0
"Dinwiddie, Spencer",PG,22.7,"$4,900",bkn,phi,away, 123-145,23:28,   19pt 1rb 3as 2to 3trey 8-16fg 0-1ft,19,1,3,0,0,2,3,8,16,0,1
"Gilgeous-Alexander, Shai",PG,22.5,"$6,000",lac,gsw,away, 135-131,31:33,   4pt 5as 4st 1to 2-5fg,4,0,5,4,0,1,0,2,5,0,0
"Beverley, Patrick",PG,20.9,"$5,400",lac,gsw,away, 135-131,31:42,   10pt 2rb 5as 1st 2to 2trey 3-8fg 2-2ft,10,2,5,1,0,2,2,3,8,2,2
"Iguodala, Andre",SG,19.3,"$4,000",gsw,lac,home, 131-135,25:35,   9pt 4rb 5as 2to 1trey 2-6fg 4-4ft,9,4,5,0,0,2,1,2,6,4,4
"LeVert, Caris",SG,18.3,"$6,000",bkn,phi,away, 123-145,20:16,   13pt 4rb 1as 1to 2trey 3-8fg 5-5ft,13,4,1,0,0,1,2,3,8,5,5
"Napier, Shabazz",PG,18.1,"$3,500",bkn,phi,away, 123-145,10:05,   13pt 3rb 1as 2trey 4-6fg 3-4ft,13,3,1,0,0,0,2,4,6,3,4
"Russell, D'Angelo",SG,17.4,"$8,300",bkn,phi,away, 123-145,24:47,   16pt 2rb 2as 4to 3trey 6-16fg 1-1ft,16,2,2,0,0,4,3,6,16,1,1
"Cook, Quinn",PG,14.7,"$3,500",gsw,lac,home, 131-135,14:25,   11pt 1rb 1as 1st 2to 3trey 4-7fg,11,1,1,1,0,2,3,4,7,0,0
"Livingston, Shaun",PG,12.2,"$4,000",gsw,lac,home, 131-135,11:35,   6pt 1rb 2bl 1to 3-6fg 0-1ft,6,1,0,0,2,1,0,3,6,0,1
"Temple, Garrett",SG,11.2,"$3,500",lac,gsw,away, 135-131,9:56,   7pt 1rb 1st 1trey 2-4fg 2-2ft,7,1,0,1,0,0,1,2,4,2,2
"McConnell, T.J.",PG,11,"$3,500",phi,bkn,home, 145-123,10:05,   8pt 1st 4-5fg,8,0,0,1,0,0,0,4,5,0,0
"Korkmaz, Furkan",SG,10,"$3,500",phi,bkn,home, 145-123,10:05,   7pt 1bl 1trey 2-4fg 2-2ft,7,0,0,0,1,0,1,2,4,2,2
"Graham, Treveon",SG,6.4,"$3,600",bkn,phi,away, 123-145,26:08,   5pt 2rb 1to 2-4fg 1-4ft,5,2,0,0,0,1,0,2,4,1,4
"Thornwell, Sindarius",SG,0,"$3,500",lac,gsw,away, 135-131,00:13,   0pt,0,0,0,0,0,0,0,0,0,0,0
"Wallace, Tyrone",SG,0,"$3,500",lac,gsw,away, 135-131,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Robinson, Jerome",PG,0,"$3,500",lac,gsw,away, 135-131,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Evans III, Jacob",SG,0,"$3,500",gsw,lac,home, 131-135,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Smith, Zhaire",SG,0,"$3,500",phi,bkn,home, 145-123,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Crabbe, Allen",SG,0,"$3,500",bkn,phi,away, 123-145,NA,   ,0,0,0,0,0,0,0,0,0,0,0
