Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Brogdon, Malcolm",SG,28.3,"$5,100",mil,tor,home, 125-103,25:23,   14pt 4rb 5as 1st 1to 3trey 5-10fg 1-2ft,14,4,5,1,0,1,3,5,10,1,2
"Bledsoe, Eric",PG,24.5,"$5,100",mil,tor,home, 125-103,29:18,   8pt 5rb 7as 1trey 3-10fg 1-2ft,8,5,7,0,0,0,1,3,10,1,2
"Lowry, Kyle",PG,23.8,"$7,500",tor,mil,away, 103-125,38:40,   15pt 4rb 4as 2to 2trey 4-13fg 5-8ft,15,4,4,0,0,2,2,4,13,5,8
"Hill, George",PG,22,"$5,400",mil,tor,home, 125-103,24:32,   13pt 5rb 2as 1trey 5-8fg 2-2ft,13,5,2,0,0,0,1,5,8,2,2
"Green, Danny",SG,18.8,"$4,400",tor,mil,away, 103-125,21:47,   8pt 4rb 1st 1bl 2trey 2-6fg 2-2ft,8,4,0,1,1,0,2,2,6,2,2
"Connaughton, Pat",SG,18,"$5,000",mil,tor,home, 125-103,12:38,   3pt 5rb 2as 1st 1bl 1-3fg 1-2ft,3,5,2,1,1,0,0,1,3,1,2
"Middleton, Khris",SG,14.7,"$7,200",mil,tor,home, 125-103,28:40,   12pt 1rb 1as 2trey 5-8fg,12,1,1,0,0,0,2,5,8,0,0
"VanVleet, Fred",PG,13,"$3,500",tor,mil,away, 103-125,23:53,   5pt 2as 2bl 1to 1trey 2-5fg,5,0,2,0,2,1,1,2,5,0,0
"Brown, Sterling",SG,9.2,"$3,500",mil,tor,home, 125-103,3:44,   5pt 1rb 1st 1trey 1-3fg 2-2ft,5,1,0,1,0,0,1,1,3,2,2
"Meeks, Jodie",SG,7,"$3,500",tor,mil,away, 103-125,8:17,   5pt 1st 1to 1trey 2-5fg,5,0,0,1,0,1,1,2,5,0,0
"Lin, Jeremy",PG,3,"$3,500",tor,mil,away, 103-125,3:23,   0pt 2as 0-1fg,0,0,2,0,0,0,0,0,1,0,0
"Snell, Tony",SG,1.2,"$3,500",mil,tor,home, 125-103,3:23,   0pt 1rb,0,1,0,0,0,0,0,0,0,0,0
"McCaw, Patrick",SG,0,"$3,500",tor,mil,away, 103-125,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"DiVincenzo, Donte",SG,0,"$3,500",mil,tor,home, 125-103,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Frazier, Tim",PG,-1,"$3,500",mil,tor,home, 125-103,3:23,   0pt 1to,0,0,0,0,0,1,0,0,0,0,0
"Antetokounmpo, Giannis",SF,62.9,"$12,000",mil,tor,home, 125-103,34:47,   30pt 17rb 5as 1st 2bl 4to 1trey 10-20fg 9-12ft,30,17,5,1,2,4,1,10,20,9,12
"Leonard, Kawhi",SF,44.6,"$10,500",tor,mil,away, 103-125,37:48,   31pt 8rb 2as 1bl 2to 1trey 10-18fg 10-10ft,31,8,2,0,1,2,1,10,18,10,10
"Ilyasova, Ersan",PF,29.6,"$4,200",mil,tor,home, 125-103,21:17,   17pt 3rb 2as 2st 2trey 7-11fg 1-2ft,17,3,2,2,0,0,2,7,11,1,2
"Mirotic, Nikola",SF,22.2,"$5,200",mil,tor,home, 125-103,22:41,   15pt 6rb 2trey 5-10fg 3-4ft,15,6,0,0,0,0,2,5,10,3,4
"Powell, Norman",SF,20.8,"$3,500",tor,mil,away, 103-125,24:36,   14pt 4rb 2as 1to 2trey 6-9fg,14,4,2,0,0,1,2,6,9,0,0
"Ibaka, Serge",PF,20.5,"$4,600",tor,mil,away, 103-125,27:15,   8pt 10rb 3as 4to 4-9fg 0-2ft,8,10,3,0,0,4,0,4,9,0,2
"Siakam, Pascal",PF,15.2,"$7,300",tor,mil,away, 103-125,25:50,   8pt 1rb 2as 1st 4-9fg,8,1,2,1,0,0,0,4,9,0,0
"Boucher, Chris",PF,8,"$3,500",tor,mil,away, 103-125,1:56,   5pt 1bl 1trey 2-3fg 0-1ft,5,0,0,0,1,0,1,2,3,0,1
"Moreland, Eric",PF,5.1,"$3,500",tor,mil,away, 103-125,3:23,   0pt 3rb 1as,0,3,1,0,0,0,0,0,0,0,0
"Miller, Malcolm",PF,3.2,"$3,500",tor,mil,away, 103-125,3:51,   2pt 1rb 2-2ft,2,1,0,0,0,0,0,0,0,2,2
"Wilson, D.J.",PF,3.2,"$3,500",mil,tor,home, 125-103,3:23,   2pt 1rb 0-2fg 2-2ft,2,1,0,0,0,0,0,0,2,2,2
"Anunoby, OG",SF,0,"$3,500",tor,mil,away, 103-125,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Lopez, Brook",C,17.3,"$4,900",mil,tor,home, 125-103,26:51,   6pt 4rb 3as 1bl 1to 1-7fg 4-5ft,6,4,3,0,1,1,0,1,7,4,5
"Gasol, Marc",C,10.5,"$5,700",tor,mil,away, 103-125,19:21,   2pt 5rb 1as 1bl 2to 1-9fg,2,5,1,0,1,2,0,1,9,0,0
"Gasol, Pau",C,0,"$3,500",mil,tor,home, 125-103,NA,   ,0,0,0,0,0,0,0,0,0,0,0
