Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"McCollum, C.J.",SG,55.3,"$7,600",por,den,away, 100-96,45:17,   37pt 9rb 1as 1st 1bl 1trey 17-29fg 2-2ft,37,9,1,1,1,0,1,17,29,2,2
"Lillard, Damian",PG,45,"$9,400",por,den,away, 100-96,45:25,   13pt 10rb 8as 3st 1to 2trey 3-17fg 5-6ft,13,10,8,3,0,1,2,3,17,5,6
"Simmons, Ben",PG,37.1,"$7,700",phi,tor,away, 90-92,42:27,   13pt 8rb 5as 1st 3bl 5to 4-5fg 5-6ft,13,8,5,1,3,5,0,4,5,5,6
"Murray, Jamal",PG,30.7,"$8,500",den,por,home, 96-100,37:53,   17pt 6rb 5as 1to 4-18fg 9-9ft,17,6,5,0,0,1,0,4,18,9,9
"Lowry, Kyle",PG,30.2,"$7,100",tor,phi,home, 92-90,39:03,   10pt 6rb 6as 2st 2to 1trey 4-13fg 1-1ft,10,6,6,2,0,2,1,4,13,1,1
"Harris, Gary",SG,25.7,"$6,000",den,por,home, 96-100,39:10,   15pt 6rb 3as 1to 7-11fg 1-2ft,15,6,3,0,0,1,0,7,11,1,2
"Butler, Jimmy",SG,24.3,"$9,900",phi,tor,away, 90-92,42:49,   16pt 4rb 1as 1st 1to 1trey 5-14fg 5-6ft,16,4,1,1,0,1,1,5,14,5,6
"Craig, Torrey",SG,19.6,"$4,000",den,por,home, 96-100,33:01,   8pt 8rb 2as 1to 2-5fg 4-5ft,8,8,2,0,0,1,0,2,5,4,5
"Green, Danny",SG,14.3,"$4,900",tor,phi,home, 92-90,30:22,   2pt 4rb 1as 1st 1bl 1-3fg,2,4,1,1,1,0,0,1,3,0,0
"Morris, Monte",SG,11.9,"$3,500",den,por,home, 96-100,10:07,   5pt 2rb 1as 1st 1-3fg 3-5ft,5,2,1,1,0,0,0,1,3,3,5
"VanVleet, Fred",PG,10.2,"$3,500",tor,phi,home, 92-90,15:21,   4pt 1rb 2st 1to 0-5fg 4-4ft,4,1,0,2,0,1,0,0,5,4,4
"Curry, Seth",PG,0,"$3,900",por,den,away, 100-96,16:19,   0pt 0-2fg,0,0,0,0,0,0,0,0,2,0,0
"Beasley, Malik",SG,0,"$3,900",den,por,home, 96-100,7:15,   0pt 0-1fg,0,0,0,0,0,0,0,0,1,0,0
"McConnell, T.J.",PG,0,"$3,500",phi,tor,away, 90-92,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Simons, Anfernee",SG,0,"$3,500",por,den,away, 100-96,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Lin, Jeremy",PG,0,"$3,500",tor,phi,home, 92-90,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"McCaw, Patrick",SG,0,"$3,500",tor,phi,home, 92-90,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Thomas, Isaiah",PG,0,"$3,500",den,por,home, 96-100,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Meeks, Jodie",SG,0,"$3,500",tor,phi,home, 92-90,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Korkmaz, Furkan",SG,0,"$3,500",phi,tor,away, 90-92,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Trent Jr., Gary",SG,0,"$3,500",por,den,away, 100-96,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Smith, Zhaire",SG,0,"$3,500",phi,tor,away, 90-92,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Leonard, Kawhi",SF,60.1,"$10,400",tor,phi,home, 92-90,43:17,   41pt 8rb 3as 3st 4to 2trey 16-39fg 7-8ft,41,8,3,3,0,4,2,16,39,7,8
"Harris, Tobias",SF,32.5,"$7,400",phi,tor,away, 90-92,42:17,   15pt 10rb 3as 1st 2to 2trey 5-9fg 3-4ft,15,10,3,1,0,2,2,5,9,3,4
"Siakam, Pascal",PF,32.2,"$7,800",tor,phi,home, 92-90,37:38,   11pt 11rb 2as 2st 1to 4-11fg 3-4ft,11,11,2,2,0,1,0,4,11,3,4
"Redick, J.J.",SF,31.3,"$4,200",phi,tor,away, 90-92,40:25,   17pt 4rb 3as 1st 1bl 1to 4trey 5-11fg 3-3ft,17,4,3,1,1,1,4,5,11,3,3
"Ibaka, Serge",PF,29.1,"$4,600",tor,phi,home, 92-90,29:07,   17pt 8rb 3as 2to 3trey 6-10fg 2-2ft,17,8,3,0,0,2,3,6,10,2,2
"Millsap, Paul",PF,28.9,"$8,100",den,por,home, 96-100,31:54,   10pt 7rb 1as 3bl 3-13fg 4-6ft,10,7,1,0,3,0,0,3,13,4,6
"Turner, Evan",SF,28.4,"$3,700",por,den,away, 100-96,19:12,   14pt 7rb 2as 1bl 3-7fg 8-9ft,14,7,2,0,1,0,0,3,7,8,9
"Collins, Zach",PF,25.5,"$5,300",por,den,away, 100-96,23:17,   7pt 5rb 1as 4bl 1to 1trey 2-6fg 2-2ft,7,5,1,0,4,1,1,2,6,2,2
"Harkless, Maurice",SF,22.5,"$4,000",por,den,away, 100-96,16:48,   6pt 5rb 3as 1st 1bl 3-5fg 0-1ft,6,5,3,1,1,0,0,3,5,0,1
"Plumlee, Mason",PF,17.2,"$4,100",den,por,home, 96-100,18:48,   4pt 6rb 2bl 1-3fg 2-5ft,4,6,0,0,2,0,0,1,3,2,5
"Barton, Will",SF,13.1,"$4,500",den,por,home, 96-100,19:58,   8pt 3rb 1as 4-9fg,8,3,1,0,0,0,0,4,9,0,0
"Hood, Rodney",SF,9.6,"$4,800",por,den,away, 100-96,20:11,   6pt 3rb 2-6fg 2-2ft,6,3,0,0,0,0,0,2,6,2,2
"Ennis, James",SF,7.4,"$4,400",phi,tor,away, 90-92,14:22,   6pt 2rb 1to 1trey 2-4fg 1-2ft,6,2,0,0,0,1,1,2,4,1,2
"Aminu, Al-Farouq",PF,5.6,"$5,000",por,den,away, 100-96,7:08,   3pt 3rb 1to 1-4fg 1-2ft,3,3,0,0,0,1,0,1,4,1,2
"Scott, Mike",PF,4.4,"$3,700",phi,tor,away, 90-92,10:47,   2pt 2rb 1-3fg,2,2,0,0,0,0,0,1,3,0,0
"Leonard, Meyers",PF,2,"$3,500",por,den,away, 100-96,6:44,   2pt 1-4fg,2,0,0,0,0,0,0,1,4,0,0
"Simmons, Jonathon",SF,0,"$3,500",phi,tor,away, 90-92,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Lyles, Trey",PF,0,"$3,500",den,por,home, 96-100,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Hernangomez, Juan",SF,0,"$3,500",den,por,home, 96-100,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Moreland, Eric",PF,0,"$3,500",tor,phi,home, 92-90,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Miller, Malcolm",PF,0,"$3,500",tor,phi,home, 92-90,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Layman, Jake",SF,0,"$3,500",por,den,away, 100-96,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Bolden, Jonah",PF,0,"$3,500",phi,tor,away, 90-92,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Johnson, Amir",PF,0,"$3,500",phi,tor,away, 90-92,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Labissiere, Skal",PF,0,"$3,500",por,den,away, 100-96,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Powell, Norman",SF,0,"$3,500",tor,phi,home, 92-90,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Vanderbilt, Jarred",SF,0,"$3,500",den,por,home, 96-100,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Lydon, Tyler",SF,0,"$3,500",den,por,home, 96-100,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Anunoby, OG",SF,0,"$3,500",tor,phi,home, 92-90,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Porter, Michael",PF,0,"$3,500",den,por,home, 96-100,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Boucher, Chris",PF,0,"$3,500",tor,phi,home, 92-90,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Jokic, Nikola",C,57.6,"$11,100",den,por,home, 96-100,41:54,   29pt 13rb 2as 4bl 2to 2trey 11-26fg 5-7ft,29,13,2,0,4,2,2,11,26,5,7
"Embiid, Joel",C,45.2,"$10,500",phi,tor,away, 90-92,45:12,   21pt 11rb 4as 3bl 4to 1trey 6-18fg 8-9ft,21,11,4,0,3,4,1,6,18,8,9
"Gasol, Marc",C,29.2,"$5,400",tor,phi,home, 92-90,45:12,   7pt 11rb 3bl 1trey 3-8fg,7,11,0,0,3,0,1,3,8,0,0
"Kanter, Enes",C,28.1,"$5,800",por,den,away, 100-96,39:39,   12pt 13rb 1as 1to 6-13fg,12,13,1,0,0,1,0,6,13,0,0
"Marjanovic, Boban",C,0,"$3,500",phi,tor,away, 90-92,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Nurkic, Jusuf",C,0,"$3,500",por,den,away, 100-96,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Monroe, Greg",C,-1,"$3,500",phi,tor,away, 90-92,1:41,   0pt 1to 0-1fg,0,0,0,0,0,1,0,0,1,0,0
