Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Lowry, Kyle",PG,41.6,"$6,900",tor,mil,away, 100-108,40:10,   30pt 8rb 2as 1st 4to 7trey 10-15fg 3-4ft,30,8,2,1,0,4,7,10,15,3,4
"Middleton, Khris",SG,29.2,"$7,500",mil,tor,home, 108-100,34:54,   11pt 11rb 4as 1st 4to 1trey 4-12fg 2-2ft,11,11,4,1,0,4,1,4,12,2,2
"Hill, George",PG,22.2,"$5,000",mil,tor,home, 108-100,27:20,   0pt 1rb 4as 4st 1bl 0-6fg,0,1,4,4,1,0,0,0,6,0,0
"Brogdon, Malcolm",SG,22.1,"$5,100",mil,tor,home, 108-100,26:39,   15pt 3rb 3as 1to 3trey 5-9fg 2-2ft,15,3,3,0,0,1,3,5,9,2,2
"Bledsoe, Eric",PG,21,"$5,500",mil,tor,home, 108-100,29:30,   9pt 5rb 2as 1st 3-12fg 3-3ft,9,5,2,1,0,0,0,3,12,3,3
"Green, Danny",SG,19.2,"$4,700",tor,mil,away, 100-108,35:10,   6pt 6rb 2as 2st 3to 1trey 1-5fg 3-4ft,6,6,2,2,0,3,1,1,5,3,4
"Connaughton, Pat",SG,10.2,"$5,000",mil,tor,home, 108-100,10:35,   0pt 6rb 1bl 0-2fg,0,6,0,0,1,0,0,0,2,0,0
"VanVleet, Fred",PG,9.2,"$3,500",tor,mil,away, 100-108,13:16,   2pt 1rb 2as 1st 1-4fg,2,1,2,1,0,0,0,1,4,0,0
"Frazier, Tim",PG,0,"$3,500",mil,tor,home, 108-100,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Snell, Tony",SG,0,"$3,500",mil,tor,home, 108-100,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Brown, Sterling",SG,0,"$3,500",mil,tor,home, 108-100,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Lin, Jeremy",PG,0,"$3,500",tor,mil,away, 100-108,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Meeks, Jodie",SG,0,"$3,500",tor,mil,away, 100-108,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"McCaw, Patrick",SG,0,"$3,500",tor,mil,away, 100-108,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"DiVincenzo, Donte",SG,0,"$3,500",mil,tor,home, 108-100,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Antetokounmpo, Giannis",SF,59.8,"$12,000",mil,tor,home, 108-100,37:15,   24pt 14rb 6as 2st 3bl 5to 1trey 7-16fg 9-12ft,24,14,6,2,3,5,1,7,16,9,12
"Leonard, Kawhi",SF,50.8,"$10,500",tor,mil,away, 100-108,42:13,   31pt 9rb 2as 3st 3to 1trey 10-26fg 10-10ft,31,9,2,3,0,3,1,10,26,10,10
"Siakam, Pascal",PF,31.7,"$7,600",tor,mil,away, 100-108,42:20,   15pt 6rb 3as 1st 1bl 1to 2trey 6-20fg 1-2ft,15,6,3,1,1,1,2,6,20,1,2
"Mirotic, Nikola",SF,21.2,"$5,200",mil,tor,home, 108-100,24:52,   13pt 6rb 1bl 2to 1trey 3-9fg 6-6ft,13,6,0,0,1,2,1,3,9,6,6
"Ibaka, Serge",PF,16.3,"$5,100",tor,mil,away, 100-108,17:02,   4pt 4rb 1as 1st 1bl 2-6fg,4,4,1,1,1,0,0,2,6,0,0
"Ilyasova, Ersan",PF,13.6,"$4,200",mil,tor,home, 108-100,14:15,   7pt 3rb 1bl 1trey 3-6fg,7,3,0,0,1,0,1,3,6,0,0
"Powell, Norman",SF,6,"$3,500",tor,mil,away, 100-108,9:54,   6pt 2trey 2-5fg,6,0,0,0,0,0,2,2,5,0,0
"Moreland, Eric",PF,0,"$3,500",tor,mil,away, 100-108,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Miller, Malcolm",PF,0,"$3,500",tor,mil,away, 100-108,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Boucher, Chris",PF,0,"$3,500",tor,mil,away, 100-108,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Wilson, D.J.",PF,0,"$3,500",mil,tor,home, 108-100,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Anunoby, OG",SF,0,"$3,500",tor,mil,away, 100-108,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"Lopez, Brook",C,57.2,"$4,500",mil,tor,home, 108-100,34:40,   29pt 11rb 2as 4bl 4trey 12-21fg 1-2ft,29,11,2,0,4,0,4,12,21,1,2
"Gasol, Marc",C,32.9,"$5,700",tor,mil,away, 100-108,39:55,   6pt 12rb 5as 2bl 1to 2trey 2-11fg,6,12,5,0,2,1,2,2,11,0,0
"Gasol, Pau",C,0,"$3,500",mil,tor,home, 108-100,NA,   ,0,0,0,0,0,0,0,0,0,0,0
