Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Doncic, Luka",1,75.3,11100,dal,den,away, 124-117,43:17,38,9,13,4,1,8,2,13,22,10,15
"Lillard, Damian",1,65.9,9200,por,min,home, 135-117,28:57,39,7,7,3,0,1,7,13,21,6,7
"LeVert, Caris",2,50.4,6500,bkn,phi,home, 122-109,32:16,22,7,10,2,0,1,0,9,25,4,10
"DeRozan, DeMar",2,44.8,8200,sas,lal,away, 118-109,36:13,19,4,8,2,1,0,2,5,13,7,8
"Murray, Jamal",1,39.3,7600,den,dal,home, 117-124,46:18,21,4,9,1,0,3,3,8,19,2,2
"Rubio, Ricky",1,37,4500,min,por,away, 117-135,28:33,2,5,10,5,0,1,0,0,4,2,2
"Russell, D'Angelo",2,34.1,7800,min,por,away, 117-135,28:09,26,3,3,0,1,3,3,9,16,5,6
"Milton, Shake",1,32.7,4500,phi,bkn,away, 109-122,36:19,24,1,7,0,0,3,1,8,13,7,7
"McCollum, C.J.",2,31.6,9000,por,min,home, 135-117,25:32,20,3,4,0,1,1,4,6,14,4,4
"Murray, Dejounte",1,30.6,7200,sas,lal,away, 118-109,31:38,18,8,2,0,0,0,2,7,14,2,2
"Maxey, Tyrese",2,28.6,3700,phi,bkn,away, 109-122,20:55,16,3,2,1,1,0,2,7,12,0,0
"Dotson, Damyean",2,28.4,3500,cle,mem,away, 94-90,35:15,9,2,6,3,0,1,1,3,12,2,4
"Walker, Lonnie",2,26.2,4400,sas,lal,away, 118-109,26:35,14,6,2,0,1,1,2,6,11,0,0
"Melton, De'Anthony",1,25.1,3800,mem,cle,home, 90-94,21:13,8,3,3,3,1,3,0,4,7,0,0
"Chiozza, Chris",1,24.6,3600,bkn,phi,home, 122-109,15:44,8,3,6,1,1,2,0,3,9,2,2
"Brooks, Dillon",2,23.2,6000,mem,cle,home, 90-94,28:22,11,1,4,2,1,4,2,4,13,1,2
"Simmons, Ben",1,22.8,8700,phi,bkn,away, 109-122,31:37,11,4,2,2,1,5,0,4,13,3,4
"Morris, Monte",1,22.1,4500,den,dal,home, 117-124,24:35,11,3,3,1,0,0,2,4,7,1,2
"Richardson, Josh",2,21.7,4800,dal,den,away, 124-117,41:16,14,1,1,2,0,1,2,5,15,2,2
"Harris, Gary",2,21.3,3800,den,dal,home, 117-124,39:57,15,4,1,0,0,0,1,6,9,2,2
"Mills, Patty",1,20.9,4300,sas,lal,away, 118-109,25:15,10,2,7,0,0,2,1,3,8,3,3
"Beasley, Malik",2,20.8,5600,min,por,away, 117-135,27:45,12,4,2,1,0,2,3,3,13,3,4
"Jones, Tyus",1,20.8,5400,mem,cle,home, 90-94,26:47,9,4,6,0,0,2,1,4,9,0,0
"Dozier, PJ",2,19.1,3500,den,dal,home, 117-124,26:07,9,3,1,2,0,1,1,3,8,2,2
"Bane, Desmond",2,18.2,3800,mem,cle,home, 90-94,23:36,6,6,2,1,0,1,2,2,6,0,0
"Horton-Tucker, Talen",2,17.3,3500,lal,sas,home, 109-118,20:47,10,4,3,0,0,2,0,4,9,2,3
"Allen, Grayson",2,16.4,3500,mem,cle,home, 90-94,16:09,6,2,0,3,0,1,2,2,5,0,0
"Vassell, Devin",2,16.2,3600,sas,lal,away, 118-109,14:21,6,1,2,1,1,0,2,2,4,0,0
"Schroder, Dennis",2,14.8,5300,lal,sas,home, 109-118,27:13,6,4,2,1,0,2,0,3,11,0,0
"Simons, Anfernee",1,13.5,3500,por,min,home, 135-117,12:00,8,5,1,0,0,2,1,3,5,1,2
"Caruso, Alex",1,13.1,3600,lal,sas,home, 109-118,20:23,8,3,1,0,0,0,2,3,3,0,0
"Brunson, Jalen",1,11.9,4200,dal,den,away, 124-117,18:39,7,2,3,0,0,2,1,2,5,2,2
"Shamet, Landry",2,9.6,3500,bkn,phi,home, 122-109,19:09,6,3,0,0,0,0,2,2,7,0,0
"Trent Jr., Gary",2,8.2,3800,por,min,home, 135-117,27:24,9,1,0,0,0,2,2,2,7,3,4
"Brown, Bruce",2,7.2,3900,bkn,phi,home, 122-109,17:45,5,1,0,1,0,2,1,2,4,0,1
"Mathias, Dakota",2,5.7,3500,phi,bkn,away, 109-122,12:51,3,1,1,0,0,0,0,1,3,1,1
"Cook, Quinn",1,5,3500,lal,sas,home, 109-118,2:01,5,0,0,0,0,0,1,1,1,2,2
"Nowell, Jaylen",1,4.7,3500,min,por,away, 117-135,7:47,2,1,1,0,0,0,0,1,3,0,0
"Joe, Isaiah",1,3,3500,phi,bkn,away, 109-122,7:50,0,0,0,0,1,0,0,0,2,0,0
"Blevins, Keljin",1,1.5,3500,por,min,home, 135-117,3:44,0,0,1,0,0,0,0,0,0,0,0
"Green, Josh",2,1.2,3500,dal,den,away, 124-117,2:34,0,1,0,0,0,0,0,0,0,0,0
"Jones, Tre",1,0,3500,sas,lal,away, 118-109,00:57,0,0,0,0,0,0,0,0,0,0,0
"Frazier, Tim",1,0,3500,mem,cle,home, 90-94,DNP,0,0,0,0,0,0,0,0,0,0,0
"Hampton, R.J.",1,0,3500,den,dal,home, 117-124,DNP,0,0,0,0,0,0,0,0,0,0,0
"Howard, Markus",1,0,3500,den,dal,home, 117-124,DNP,0,0,0,0,0,0,0,0,0,0,0
"Terry, Tyrell",1,0,3500,dal,den,away, 124-117,DNP,0,0,0,0,0,0,0,0,0,0,0
"Iwundu, Wes",2,0,3500,dal,den,away, 124-117,DNP,0,0,0,0,0,0,0,0,0,0,0
"Sexton, Collin",2,0,6900,cle,mem,away, 94-90,DNP,0,0,0,0,0,0,0,0,0,0,0
"Konchar, John",2,0,4400,mem,cle,home, 90-94,DNP,0,0,0,0,0,0,0,0,0,0,0
"Campazzo, Facundo",1,0,3800,den,dal,home, 117-124,DNP,0,0,0,0,0,0,0,0,0,0,0
"Johnson, Tyler",1,0,3500,bkn,phi,home, 122-109,DNP,0,0,0,0,0,0,0,0,0,0,0
"Garland, Darius",1,0,6600,cle,mem,away, 94-90,DNP,0,0,0,0,0,0,0,0,0,0,0
"Hinton, Nate",2,0,3500,dal,den,away, 124-117,DNP,0,0,0,0,0,0,0,0,0,0,0
"Irving, Kyrie",1,0,10000,bkn,phi,home, 122-109,NA,0,0,0,0,0,0,0,0,0,0,0
"Korkmaz, Furkan",2,0,3500,phi,bkn,away, 109-122,NA,0,0,0,0,0,0,0,0,0,0,0
"Curry, Seth",2,0,5000,phi,bkn,away, 109-122,NA,0,0,0,0,0,0,0,0,0,0,0
"White, Derrick",1,0,6000,sas,lal,away, 118-109,NA,0,0,0,0,0,0,0,0,0,0,0
"Morant, Ja",1,0,8500,mem,cle,home, 90-94,NA,0,0,0,0,0,0,0,0,0,0,0
"McLaughlin, Jordan",1,0,3500,min,por,away, 117-135,NA,0,0,0,0,0,0,0,0,0,0,0
"Weatherspoon, Quinndary",2,0,3500,sas,lal,away, 118-109,NA,0,0,0,0,0,0,0,0,0,0,0
"Windler, Dylan",2,0,3500,cle,mem,away, 94-90,NA,0,0,0,0,0,0,0,0,0,0,0
"Exum, Dante",1,0,3600,cle,mem,away, 94-90,NA,0,0,0,0,0,0,0,0,0,0,0
"Caldwell-Pope, Kentavious",2,0,3600,lal,sas,home, 109-118,NA,0,0,0,0,0,0,0,0,0,0,0
"Dellavedova, Matthew",1,0,3600,cle,mem,away, 94-90,NA,0,0,0,0,0,0,0,0,0,0,0
"Dinwiddie, Spencer",2,0,3500,bkn,phi,home, 122-109,NA,0,0,0,0,0,0,0,0,0,0,0
"Ferguson, Terrance",2,0,3500,phi,bkn,away, 109-122,NA,0,0,0,0,0,0,0,0,0,0,0
"Hagans, Ashton",2,0,3500,min,por,away, 117-135,NA,0,0,0,0,0,0,0,0,0,0,0
"Burke, Trey",1,0,4100,dal,den,away, 124-117,NA,0,0,0,0,0,0,0,0,0,0,0
"Davis, Anthony",4,50.5,10400,lal,sas,home, 109-118,34:20,23,10,3,1,3,1,1,11,17,0,2
"James, LeBron",3,48.2,10100,lal,sas,home, 109-118,34:54,27,6,12,0,0,4,4,8,15,7,11
"Harris, Joe",3,43.2,4900,bkn,phi,home, 122-109,30:14,28,6,4,1,0,1,6,11,19,0,2
"Finney-Smith, Dorian",3,41.6,4400,dal,den,away, 124-117,36:29,14,8,2,3,2,0,4,5,12,0,0
"Aldridge, LaMarcus",4,37.5,6200,sas,lal,away, 118-109,31:20,28,5,3,0,0,1,3,11,18,3,3
"Nance, Larry",4,34.6,6800,cle,mem,away, 94-90,34:50,18,3,4,3,0,2,4,7,7,0,0
"Edwards, Anthony",3,34.3,4100,min,por,away, 117-135,31:13,26,4,1,2,0,4,3,9,21,5,7
"Osman, Cedi",3,33.5,5200,cle,mem,away, 94-90,38:09,16,5,7,1,0,2,4,6,19,0,2
"Harris, Tobias",3,31.6,7900,phi,bkn,away, 109-122,34:19,17,8,4,1,0,4,1,7,16,2,2
"Vanderbilt, Jarred",3,29.5,4500,min,por,away, 117-135,20:54,10,10,1,2,0,0,0,4,7,2,3
"Kleber, Maxi",4,28.1,4000,dal,den,away, 124-117,36:00,9,8,3,0,2,1,3,3,7,0,0
"Luwawu, Timothe",3,27.3,4100,bkn,phi,home, 122-109,26:26,9,4,1,3,1,0,2,3,8,1,1
"Clarke, Brandon",4,26.8,5100,mem,cle,home, 90-94,30:12,14,9,2,0,0,1,0,7,11,0,0
"McGee, JaVale",4,26.2,4700,cle,mem,away, 94-90,17:20,13,6,0,1,1,0,1,5,7,2,2
"Kuzma, Kyle",4,25,4100,lal,sas,home, 109-118,30:23,13,10,0,0,0,0,1,6,16,0,0
"Prince, Taurean",4,23.7,4200,bkn,phi,home, 122-109,21:32,13,1,1,2,1,1,2,4,8,3,3
"Hardaway Jr., Tim",3,23.6,5700,dal,den,away, 124-117,24:36,11,3,4,0,1,0,3,3,11,2,3
"Anderson, Kyle",3,23.6,5900,mem,cle,home, 90-94,28:08,10,8,2,0,1,2,2,4,12,0,0
"Green, Jeff",4,22.7,3800,bkn,phi,home, 122-109,28:54,14,1,1,1,1,0,2,4,7,4,4
"Reid, Naz",4,22.5,4400,min,por,away, 117-135,16:01,13,5,1,0,1,1,1,4,7,4,7
"Gay, Rudy",3,22.2,4800,sas,lal,away, 118-109,24:25,15,6,0,0,0,0,3,6,10,0,0
"Barton, Will",3,21.4,6000,den,dal,home, 117-124,34:17,8,7,2,1,0,1,2,3,7,0,0
"Hernangomez, Juan",4,21.2,4200,min,por,away, 117-135,21:41,12,6,0,1,0,1,2,3,8,4,4
"Green, Danny",3,20.5,3900,phi,bkn,away, 109-122,32:17,9,5,1,1,1,2,3,3,5,0,0
"Okoro, Isaac",3,20.4,3600,cle,mem,away, 94-90,39:18,8,2,2,1,2,2,1,3,9,1,2
"Anthony, Carmelo",3,20.1,4200,por,min,home, 135-117,21:02,9,3,3,1,0,0,1,4,9,0,0
"Millsap, Paul",4,18,4400,den,dal,home, 117-124,28:38,5,5,4,1,0,2,0,1,6,3,3
"Green, JaMychal",4,17.8,4200,den,dal,home, 117-124,18:41,10,9,0,0,0,3,2,4,10,0,0
"Jones, Derrick",3,17.1,3900,por,min,home, 135-117,18:49,9,3,1,1,0,0,1,3,4,2,2
"Culver, Jarrett",3,15,4600,min,por,away, 117-135,19:35,7,5,2,0,0,1,1,3,6,0,0
"Covington, Robert",4,13.3,5000,por,min,home, 135-117,23:24,3,4,3,1,0,2,1,1,4,0,0
"Johnson, Keldon",3,12.4,6500,sas,lal,away, 118-109,30:42,5,2,2,1,0,1,1,2,10,0,0
"Tillman, Xavier",4,12.2,3500,mem,cle,home, 90-94,19:53,2,1,2,1,1,0,0,1,4,0,0
"McDaniels, Jaden",3,11.3,3500,min,por,away, 117-135,12:00,3,4,3,0,0,1,1,1,3,0,0
"Thybulle, Matisse",3,10.2,3700,phi,bkn,away, 109-122,17:25,0,1,2,1,1,0,0,0,3,0,0
"Wade, Dean",4,10.2,3500,cle,mem,away, 94-90,12:13,6,1,2,0,0,0,2,2,2,0,0
"Hood, Rodney",3,9.2,3500,por,min,home, 135-117,16:01,2,1,2,0,1,0,0,1,6,0,0
"Johnson, James",4,9,3500,dal,den,away, 124-117,9:14,7,0,0,1,0,1,1,3,5,0,0
"Elleby, CJ",3,7,3500,por,min,home, 135-117,7:20,4,0,0,0,1,0,0,1,1,2,2
"Giles, Harry",4,6.4,3500,por,min,home, 135-117,11:04,3,2,0,1,0,2,1,1,3,0,0
"Layman, Jake",3,6,3800,min,por,away, 117-135,12:44,4,0,0,0,1,1,0,2,4,0,0
"Hartenstein, Isaiah",4,5.7,3600,den,dal,home, 117-124,5:14,0,1,1,0,1,0,0,0,0,0,0
"Little, Nassir",3,5.2,3500,por,min,home, 135-117,7:47,2,1,0,0,1,1,0,1,1,0,0
"Matthews, Wes",3,4.2,3600,lal,sas,home, 109-118,21:31,3,1,0,0,0,0,1,1,6,0,0
"Stevens, Lamar",4,3.6,3500,cle,mem,away, 94-90,20:32,2,3,0,0,0,2,0,1,3,0,0
"Morris, Markieff",4,2.6,3500,lal,sas,home, 109-118,12:38,0,3,0,0,0,1,0,0,0,0,0
"Kurucs, Rodions",4,0,3500,bkn,phi,home, 122-109,1:27,0,0,0,0,0,0,0,0,0,0,0
"Bates-Diop, Keita",3,0,3500,sas,lal,away, 118-109,00:57,0,0,0,0,0,0,0,0,1,0,0
"Dudley, Jared",3,0,3500,lal,sas,home, 109-118,2:01,0,0,0,0,0,0,0,0,0,0,0
"Samanic, Luka",4,0,3500,sas,lal,away, 118-109,00:57,0,0,0,0,0,0,0,0,0,0,0
"Lyles, Trey",4,0,3500,sas,lal,away, 118-109,00:57,0,0,0,0,0,0,0,0,0,0,0
"McKinnie, Alfonzo",3,0,3500,lal,sas,home, 109-118,2:01,0,0,0,0,0,0,0,0,0,0,0
"McDermott, Sean",3,0,3500,mem,cle,home, 90-94,DNP,0,0,0,0,0,0,0,0,0,0,0
"Bolden, Marques",4,0,3500,cle,mem,away, 94-90,DNP,0,0,0,0,0,0,0,0,0,0,0
"Bradley, Tony",4,0,3800,phi,bkn,away, 109-122,DNP,0,0,0,0,0,0,0,0,0,0,0
"Nnaji, Zeke",4,0,3500,den,dal,home, 117-124,DNP,0,0,0,0,0,0,0,0,0,0,0
"Reed, Paul",3,0,3500,phi,bkn,away, 109-122,DNP,0,0,0,0,0,0,0,0,0,0,0
