Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Curry, Stephen",1,69,9800,gsw,por,home, 137-122,36:28,62,5,4,0,0,5,8,18,31,18,19
"LaVine, Zach",2,58.7,7700,chi,dal,home, 118-108,38:40,39,6,5,3,0,4,3,14,25,8,9
"Irving, Kyrie",1,58,9500,bkn,was,home, 122-123,39:03,30,5,10,2,2,5,2,10,20,8,8
"Beal, Bradley",2,53.5,9800,was,bkn,away, 123-122,36:28,27,10,5,1,2,2,2,9,25,7,9
"George, Paul",2,52.6,8000,lac,pho,away, 112-107,38:19,39,3,4,2,1,5,7,15,24,2,2
"McCollum, C.J.",2,51.3,8800,por,gsw,away, 122-137,37:58,28,9,5,2,0,1,2,10,23,6,8
"Murray, Jamal",1,51,7300,den,min,away, 124-109,35:55,36,5,4,1,0,0,3,13,20,7,9
"Westbrook, Russell",1,49,11000,was,bkn,away, 123-122,37:58,24,5,10,2,0,2,1,7,25,9,12
"Beasley, Malik",2,48.9,5200,min,den,home, 109-124,38:05,25,7,5,1,2,1,3,10,16,2,2
"Brunson, Jalen",1,46.5,3700,dal,chi,away, 108-118,37:30,31,5,7,1,0,4,3,11,17,6,6
"Booker, Devin",2,41,7500,pho,lac,home, 107-112,44:40,25,5,8,0,0,2,1,7,13,10,12
"Russell, D'Angelo",2,39.3,7200,min,den,home, 109-124,30:01,18,4,7,2,1,3,4,7,15,0,0
"Paul, Chris",1,38.8,7200,pho,lac,home, 107-112,35:46,15,9,6,1,1,2,1,6,12,2,2
"Lillard, Damian",1,37.8,9300,por,gsw,away, 122-137,39:09,32,4,4,0,0,5,6,10,24,6,7
"Wiggins, Andrew",2,36.4,6300,gsw,por,home, 137-122,35:19,21,7,2,0,2,2,1,8,16,4,7
"Mitchell, Donovan",2,36.3,8000,uta,sas,away, 130-109,28:36,22,4,9,0,0,4,5,8,17,1,1
"DeRozan, DeMar",2,35,8500,sas,uta,home, 109-130,26:46,19,5,4,2,0,2,0,9,17,1,2
"White, Coby",1,33.4,6100,chi,dal,home, 118-108,32:50,23,7,4,0,0,4,4,7,14,5,5
"Campazzo, Facundo",1,30.2,3500,den,min,away, 124-109,21:25,15,1,2,3,1,1,5,5,8,0,0
"LeVert, Caris",2,28.5,6500,bkn,was,home, 122-123,24:44,6,5,5,0,3,0,0,3,13,0,0
"Clarkson, Jordan",2,28.1,5000,uta,sas,away, 130-109,23:26,18,3,3,2,0,4,2,8,13,0,0
"Jones, Tyus",1,27.5,5700,mem,lal,home, 94-108,31:36,14,5,3,1,0,0,2,6,11,0,0
"Konchar, John",2,25,3800,mem,lal,home, 94-108,16:57,4,5,4,2,1,0,0,1,3,2,2
"Murray, Dejounte",1,24.1,7400,sas,uta,home, 109-130,25:35,4,3,5,3,0,0,0,1,13,2,4
"Richardson, Josh",2,23.8,4800,dal,chi,away, 108-118,35:51,16,4,2,0,1,3,3,5,14,3,4
"Morris, Monte",1,23.6,4400,den,min,away, 124-109,28:34,11,3,6,0,0,0,1,3,7,4,5
"Brooks, Dillon",2,23.5,6600,mem,lal,home, 94-108,29:27,9,5,5,0,1,2,1,3,15,2,2
"Luwawu, Timothe",2,20.3,4100,bkn,was,home, 122-123,23:49,14,4,1,0,0,0,4,5,7,0,0
"Kennard, Luke",2,20.3,3900,lac,pho,away, 112-107,24:33,14,4,1,0,0,0,2,5,7,2,3
"Vassell, Devin",2,20.1,3500,sas,uta,home, 109-130,22:51,4,3,3,3,0,1,0,2,5,0,0
"Conley, Mike",1,20,6600,uta,sas,away, 130-109,26:53,15,0,4,1,0,4,3,6,11,0,0
"Schroder, Dennis",2,19.7,5900,lal,mem,away, 108-94,31:39,11,1,5,0,0,0,0,4,13,3,4
"Bane, Desmond",2,19.2,3700,mem,lal,home, 94-108,21:29,13,1,2,1,0,1,3,5,8,0,1
"Jackson, Reggie",2,18.4,3800,lac,pho,away, 112-107,15:41,7,2,6,0,0,0,1,3,4,0,0
"Beverley, Patrick",1,16.8,3800,lac,pho,away, 112-107,27:31,7,9,0,0,0,1,1,2,3,2,2
"Walker, Lonnie",2,16.4,4900,sas,uta,home, 109-130,22:03,11,2,0,0,1,0,1,4,11,2,2
"Horton-Tucker, Talen",2,16.2,3500,lal,mem,away, 108-94,23:39,7,6,2,0,0,1,1,3,9,0,0
"Burke, Trey",1,15.9,3700,dal,chi,away, 108-118,17:17,7,2,3,1,0,1,0,3,9,1,1
"Smith, Ishmael",1,15.8,3800,was,bkn,away, 123-122,10:59,5,4,2,1,0,0,1,2,4,0,0
"Jones, Tre",1,14.1,3500,sas,uta,home, 109-130,8:28,9,3,1,0,0,0,0,3,5,3,3
"Mills, Patty",1,14,4000,sas,uta,home, 109-130,22:43,8,0,2,0,1,0,2,3,9,0,0
"Rubio, Ricky",1,13.4,4900,min,den,home, 109-124,17:55,6,2,4,0,0,1,0,3,7,0,0
"Dozier, PJ",2,11.8,3500,den,min,away, 124-109,19:42,7,4,0,0,0,0,1,3,8,0,0
"Lee, Damion",2,11.4,3800,gsw,por,home, 137-122,17:03,6,2,2,0,0,0,2,2,3,0,0
"Williams, Louis",1,11.2,4500,lac,pho,away, 112-107,21:18,4,1,2,1,0,0,0,2,6,0,0
"McLaughlin, Jordan",1,11,3500,min,den,home, 109-124,5:39,0,0,4,1,1,1,0,0,1,0,0
"Trent Jr., Gary",2,10.9,4000,por,gsw,away, 122-137,31:33,7,2,1,0,0,0,1,3,11,0,0
"Robinson, Jerome",1,8.4,3500,was,bkn,away, 123-122,11:45,0,2,2,1,0,0,0,0,3,0,0
"Allen, Grayson",2,8,3600,mem,lal,home, 94-108,14:35,3,0,2,1,0,1,1,1,6,0,0
"Simons, Anfernee",1,7.7,3500,por,gsw,away, 122-137,12:27,5,1,1,0,0,0,1,2,4,0,0
"Payne, Cameron",1,7.7,4000,pho,lac,home, 107-112,16:29,7,1,1,0,0,2,1,3,6,0,0
"Harris, Gary",2,7.4,4000,den,min,away, 124-109,24:42,2,2,0,0,1,0,0,1,8,0,0
"Harrison, Shaquille",1,6.5,3700,uta,sas,away, 130-109,5:35,6,0,1,0,0,1,0,3,4,0,0
"Neto, Raul",1,6.5,4500,was,bkn,away, 123-122,14:22,5,0,1,0,0,0,1,2,4,0,0
"Oni, Miye",2,5.6,3500,uta,sas,away, 130-109,6:17,0,3,0,0,1,1,0,0,1,0,0
"Wanamaker, Brad",1,4.9,3800,gsw,por,home, 137-122,10:50,0,2,1,1,0,2,0,0,2,0,0
"Shamet, Landry",2,3,3800,bkn,was,home, 122-123,17:05,0,0,2,0,0,0,0,0,1,0,0
"Green, Josh",2,1.2,3500,dal,chi,away, 108-118,00:18,0,1,0,0,0,0,0,0,0,0,0
"Hampton, R.J.",1,0.2,3500,den,min,away, 124-109,00:55,0,1,0,0,0,1,0,0,1,0,0
"Cook, Quinn",1,0,3500,lal,mem,away, 108-94,1:27,0,0,0,0,0,0,0,0,0,0,0
"Howard, Markus",1,0,3500,den,min,away, 124-109,00:55,0,0,0,0,0,0,0,0,0,0,0
"Carter, Jevon",1,0,3500,pho,lac,home, 107-112,3:20,0,0,0,0,0,0,0,0,0,0,0
"Terry, Tyrell",1,0,3500,dal,chi,away, 108-118,00:16,0,0,0,0,0,0,0,0,1,0,0
"Hinton, Nate",2,0,3500,dal,chi,away, 108-118,00:18,0,0,0,0,0,0,0,0,1,0,0
"Blevins, Keljin",1,0,3500,por,gsw,away, 122-137,DNP,0,0,0,0,0,0,0,0,0,0,0
"Mann, Terance",2,0,3500,lac,pho,away, 112-107,DNP,0,0,0,0,0,0,0,0,0,0,0
"Dotson, Devon",2,0,3500,chi,dal,home, 118-108,DNP,0,0,0,0,0,0,0,0,0,0,0
"Johnson, Tyler",1,0,3500,bkn,was,home, 122-123,DNP,0,0,0,0,0,0,0,0,0,0,0
"Melton, De'Anthony",1,0,4400,mem,lal,home, 94-108,DNP,0,0,0,0,0,0,0,0,0,0,0
"Poole, Jordan",1,0,3700,gsw,por,home, 137-122,DNP,0,0,0,0,0,0,0,0,0,0,0
"Brown, Bruce",2,0,3600,bkn,was,home, 122-123,DNP,0,0,0,0,0,0,0,0,0,0,0
"Mokoka, Adam",2,0,3500,chi,dal,home, 118-108,DNP,0,0,0,0,0,0,0,0,0,0,0
"Chiozza, Chris",1,0,3600,bkn,was,home, 122-123,DNP,0,0,0,0,0,0,0,0,0,0,0
"Iwundu, Wes",2,0,3500,dal,chi,away, 108-118,DNP,0,0,0,0,0,0,0,0,0,0,0
"Doncic, Luka",1,0,11300,dal,chi,away, 108-118,DNP,0,0,0,0,0,0,0,0,0,0,0
