Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Beal, Bradley",2,69.8,10300,was,nor,away, 106-124,40:05,47,4,6,4,0,3,6,17,37,7,7
"Harden, James",2,69.1,9800,bkn,atl,away, 132-128,45:54,31,8,15,2,1,3,5,9,20,8,8
"Young, Trae",1,52.6,10600,atl,bkn,home, 128-132,43:38,28,3,14,0,1,3,3,7,22,11,12
"Hield, Buddy",2,50.5,5500,sac,orl,away, 121-107,37:31,29,5,3,3,1,1,7,10,17,2,2
"Simmons, Ben",1,50.2,8200,phi,lal,home, 107-106,39:03,17,11,10,1,1,1,0,8,15,1,2
"VanVleet, Fred",2,50,7900,tor,mil,home, 108-115,38:07,10,5,10,4,3,2,2,3,17,2,2
"Gilgeous-Alexander, Shai",2,49.4,8500,okc,pho,away, 102-97,31:20,21,7,8,2,2,4,2,6,18,7,9
"Irving, Kyrie",1,45.3,9200,bkn,atl,away, 132-128,41:56,26,4,7,0,2,2,1,11,17,3,4
"Paul, Chris",1,44.5,7400,pho,okc,home, 97-102,34:38,32,5,5,1,0,4,3,12,21,5,5
"Sexton, Collin",2,43.5,7300,cle,det,home, 122-107,34:46,29,5,5,2,0,5,1,10,14,8,10
"Brogdon, Malcolm",1,43.4,8300,ind,cha,away, 116-106,37:05,25,7,6,0,1,2,4,9,17,3,3
"Clarkson, Jordan",2,43.4,5300,uta,dal,home, 116-104,32:54,31,7,0,1,1,2,4,11,21,5,5
"Doncic, Luka",1,42.8,11500,dal,uta,away, 104-116,33:51,30,4,6,1,0,4,2,13,24,2,2
"Fox, De'Aaron",1,41.6,7900,sac,orl,away, 121-107,39:00,16,8,10,0,1,2,1,4,17,7,8
"Powell, Norman",2,40,5600,tor,mil,home, 108-115,40:54,26,5,2,2,0,1,5,8,13,5,6
"Edwards, Anthony",2,38.8,4500,min,gsw,away, 111-123,32:23,25,4,2,3,0,3,5,9,19,2,2
"Reddish, Cam",2,37.7,4700,atl,bkn,home, 128-132,35:06,24,6,1,2,0,1,2,9,17,4,4
"Wright, Delon",1,36.3,6000,det,cle,away, 107-122,30:25,11,4,7,3,1,2,1,3,8,4,6
"Rozier, Terry",1,35.3,6800,cha,ind,home, 106-116,32:41,20,4,3,1,1,0,3,8,18,1,2
"DeRozan, DeMar",2,34.5,7900,sas,bos,home, 110-106,34:13,21,5,7,0,0,3,2,7,8,5,6
"Ross, Terrence",2,34.1,4900,orl,sac,home, 107-121,26:58,16,3,1,3,2,2,2,7,16,0,0
"Conley, Mike",1,33.6,6700,uta,dal,home, 116-104,29:38,17,3,6,2,0,2,3,6,15,2,2
"Curry, Stephen",1,32.2,9600,gsw,min,home, 123-111,33:13,16,6,8,0,0,3,4,6,17,0,0
"Holiday, Jrue",1,30.9,7700,mil,tor,away, 115-108,34:30,7,7,7,2,0,1,1,3,14,0,0
"Murray, Dejounte",1,30.2,7600,sas,bos,home, 110-106,36:10,11,11,4,1,0,3,0,5,11,1,2
"Bledsoe, Eric",2,29.4,5500,nor,was,home, 124-106,35:59,18,7,4,0,0,3,3,6,14,3,4
"Lowry, Kyle",1,28.7,7500,tor,mil,home, 108-115,37:24,21,6,3,0,0,4,6,7,12,1,1
"Alexander-Walker, Nickeil",2,28.5,4200,nor,was,home, 124-106,29:58,8,5,5,2,1,2,2,3,11,0,0
"Lee, Damion",2,28.4,3500,gsw,min,home, 123-111,23:41,17,2,0,3,0,0,4,5,6,3,3
"Murray, Jamal",1,28,7200,den,mia,away, 109-82,35:47,14,5,4,1,0,1,2,4,11,4,4
"Nunn, Kendrick",2,27.9,6500,mia,den,home, 82-109,38:55,17,2,1,3,0,2,3,7,16,0,0
"Hardaway Jr., Tim",2,27.6,5200,dal,uta,away, 104-116,34:05,19,3,2,1,0,1,4,6,10,3,3
"Graham, Devonte'",2,27.1,6300,cha,ind,home, 106-116,35:19,16,3,5,1,0,3,4,4,11,4,4
"Ball, Lonzo",1,26.4,5600,nor,was,home, 124-106,15:35,9,2,4,2,1,0,3,3,8,0,0
"Okoro, Isaac",2,26.4,4200,cle,det,home, 122-107,37:19,10,2,6,2,0,1,1,3,5,3,3
"Ellington, Wayne",2,25.9,4700,det,cle,away, 107-122,32:48,17,2,1,2,0,1,4,6,11,1,1
"Bacon, Dwayne",2,25.8,3700,orl,sac,home, 107-121,17:50,12,4,0,3,0,0,0,4,12,4,4
"Schroder, Dennis",1,25.6,5700,lal,phi,away, 106-107,28:51,16,3,4,0,0,0,1,7,14,1,1
"Garland, Darius",1,25.4,5200,cle,det,home, 122-107,31:18,14,2,4,2,0,3,2,6,11,0,0
"Wiggins, Andrew",2,25.1,6800,gsw,min,home, 123-111,30:52,19,3,1,1,0,2,0,8,13,3,4
"Harris, Gary",2,24.9,4000,den,mia,away, 109-82,35:07,7,2,7,2,0,1,0,3,7,1,1
"Smart, Marcus",2,24.3,6600,bos,sas,away, 106-110,39:03,14,4,3,1,0,2,2,6,15,0,0
"Anthony, Cole",1,23.6,5000,orl,sac,home, 107-121,30:29,7,3,6,0,2,2,1,2,9,2,2
"Huerter, Kevin",2,22.6,4800,atl,bkn,home, 128-132,38:38,11,3,4,0,1,1,3,4,11,0,0
"Maledon, Theo",1,22.2,3600,okc,pho,away, 102-97,29:47,11,6,2,1,0,2,3,4,7,0,0
"Haliburton, Tyrese",2,20.9,5400,sac,orl,away, 121-107,30:04,7,2,7,0,1,2,1,3,11,0,0
"McConnell, T.J.",1,20.5,4400,ind,cha,away, 116-106,26:27,2,5,9,0,0,1,0,1,3,0,0
"Carter, Jevon",1,20.1,3800,pho,okc,home, 97-102,22:58,6,3,3,1,1,0,2,2,7,0,0
"Iguodala, Andre",2,19.5,3700,mia,den,home, 82-109,16:14,6,5,5,0,0,0,2,2,5,0,0
"Ball, LaMelo",1,19.3,6400,cha,ind,home, 106-116,21:51,8,4,5,0,0,1,0,2,4,4,4
"Mills, Patty",1,19.2,4000,sas,bos,home, 110-106,27:23,12,1,2,2,0,3,0,6,11,0,0
