Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Curry, Stephen",PG,42.7,"$10,300",gsw,por,away, 110-99,37:17,   36pt 6rb 3as 5to 6trey 11-26fg 8-9ft,36,6,3,0,0,5,6,11,26,8,9
"Thompson, Klay",SG,40.5,"$7,700",gsw,por,away, 110-99,39:54,   19pt 5rb 5as 2st 2bl 4to 1trey 8-20fg 2-3ft,19,5,5,2,2,4,1,8,20,2,3
"McCollum, C.J.",SG,39.1,"$7,900",por,gsw,home, 99-110,38:22,   23pt 3rb 5as 2st 1to 2trey 7-20fg 7-12ft,23,3,5,2,0,1,2,7,20,7,12
"Lillard, Damian",PG,36.2,"$9,400",por,gsw,home, 99-110,39:38,   19pt 6rb 6as 2st 5to 3trey 5-18fg 6-8ft,19,6,6,2,0,5,3,5,18,6,8
"Iguodala, Andre",SG,14,"$6,000",gsw,por,away, 110-99,17:33,   2pt 5rb 2as 1st 1-5fg,2,5,2,1,0,0,0,1,5,0,0
"Curry, Seth",PG,10.6,"$4,800",por,gsw,home, 99-110,30:23,   5pt 3rb 1st 1to 1trey 2-6fg,5,3,0,1,0,1,1,2,6,0,0
"Livingston, Shaun",PG,10.5,"$3,600",gsw,por,away, 110-99,17:20,   6pt 1as 1st 2-3fg 2-2ft,6,0,1,1,0,0,0,2,3,2,2
"Cook, Quinn",PG,7.2,"$3,500",gsw,por,away, 110-99,10:43,   6pt 1rb 3-4fg,6,1,0,0,0,0,0,3,4,0,0
"Evans III, Jacob",SG,0,"$3,500",gsw,por,away, 110-99,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Simons, Anfernee",SG,0,"$3,500",por,gsw,home, 99-110,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Trent Jr., Gary",SG,0,"$3,500",por,gsw,home, 99-110,NA,   ,0,0,0,0,0,0,0,0,0,0,0
