Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Hill, George",PG,43.4,"$5,300",mil,tor,away, 112-118,36:49,   24pt 7rb 2as 2st 1bl 1to 3trey 7-9fg 7-8ft,24,7,2,2,1,1,3,7,9,7,8
"Brogdon, Malcolm",SG,31.5,"$5,700",mil,tor,away, 112-118,36:41,   20pt 5rb 1as 2st 2to 3trey 8-17fg 1-2ft,20,5,1,2,0,2,3,8,17,1,2
"Bledsoe, Eric",PG,27.3,"$5,400",mil,tor,away, 112-118,33:43,   11pt 4rb 5as 3st 5to 1trey 3-16fg 4-6ft,11,4,5,3,0,5,1,3,16,4,6
"Lowry, Kyle",PG,25.3,"$7,400",tor,mil,home, 118-112,31:33,   11pt 4rb 5as 1st 1to 3trey 4-7fg,11,4,5,1,0,1,3,4,7,0,0
"Middleton, Khris",SG,24.3,"$7,200",mil,tor,away, 112-118,44:10,   9pt 9rb 3as 1st 3to 1trey 3-16fg 2-4ft,9,9,3,1,0,3,1,3,16,2,4
"Green, Danny",SG,20.7,"$4,300",tor,mil,home, 118-112,34:23,   3pt 6rb 1as 2st 1bl 1trey 1-9fg,3,6,1,2,1,0,1,1,9,0,0
"VanVleet, Fred",PG,15.6,"$3,500",tor,mil,home, 118-112,30:58,   3pt 3rb 6as 1bl 3to 1trey 1-11fg,3,3,6,0,1,3,1,1,11,0,0
"Connaughton, Pat",SG,14.6,"$5,000",mil,tor,away, 112-118,11:34,   8pt 3rb 2as 2trey 3-3fg,8,3,2,0,0,0,2,3,3,0,0
"Meeks, Jodie",SG,0,"$3,500",tor,mil,home, 118-112,00:42,   0pt,0,0,0,0,0,0,0,0,0,0,0
"Frazier, Tim",PG,0,"$3,500",mil,tor,away, 112-118,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Snell, Tony",SG,0,"$3,500",mil,tor,away, 112-118,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Brown, Sterling",SG,0,"$3,500",mil,tor,away, 112-118,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"Lin, Jeremy",PG,0,"$3,500",tor,mil,home, 118-112,DNP,   ,0,0,0,0,0,0,0,0,0,0,0
"McCaw, Patrick",SG,0,"$3,500",tor,mil,home, 118-112,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"DiVincenzo, Donte",SG,0,"$3,500",mil,tor,away, 112-118,NA,   ,0,0,0,0,0,0,0,0,0,0,0
