Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,stats,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Middleton, Khris",SG,47.7,"$6,900",mil,tor,away, 102-120,36:15,   30pt 6rb 7as 4trey 11-15fg 4-5ft,30,6,7,0,0,0,4,11,15,4,5
"Lowry, Kyle",PG,39,"$6,800",tor,mil,home, 120-102,34:04,   25pt 5rb 6as 1to 3trey 6-11fg 10-10ft,25,5,6,0,0,1,3,6,11,10,10
"VanVleet, Fred",PG,25.2,"$3,500",tor,mil,home, 120-102,25:08,   13pt 1rb 6as 1st 1to 3trey 5-6fg,13,1,6,1,0,1,3,5,6,0,0
"Hill, George",PG,21.5,"$5,700",mil,tor,away, 102-120,26:50,   5pt 5rb 3as 2st 1trey 1-2fg 2-2ft,5,5,3,2,0,0,1,1,2,2,2
"Brogdon, Malcolm",SG,14.5,"$6,100",mil,tor,away, 102-120,27:33,   4pt 5rb 3as 2-11fg 0-1ft,4,5,3,0,0,0,0,2,11,0,1
"Green, Danny",SG,11.7,"$4,600",tor,mil,home, 120-102,24:52,   4pt 1rb 1as 1st 1bl 1to 2-5fg,4,1,1,1,1,1,0,2,5,0,0
"Bledsoe, Eric",PG,11.6,"$6,000",mil,tor,away, 102-120,20:27,   5pt 3rb 2as 2-7fg 1-2ft,5,3,2,0,0,0,0,2,7,1,2
"Connaughton, Pat",SG,10.4,"$4,200",mil,tor,away, 102-120,13:30,   3pt 2rb 2as 1bl 1to 1trey 1-4fg,3,2,2,0,1,1,1,1,4,0,0
"Frazier, Tim",PG,5.9,"$3,500",mil,tor,away, 102-120,3:05,   2pt 2rb 1as 0-1fg 2-2ft,2,2,1,0,0,0,0,0,1,2,2
"Snell, Tony",SG,4.2,"$3,500",mil,tor,away, 102-120,3:05,   0pt 1rb 1bl 0-1fg,0,1,0,0,1,0,0,0,1,0,0
"Brown, Sterling",SG,3.5,"$3,500",mil,tor,away, 102-120,3:39,   2pt 1as 1-2fg,2,0,1,0,0,0,0,1,2,0,0
"Meeks, Jodie",SG,1.2,"$3,500",tor,mil,home, 120-102,3:05,   0pt 1rb 0-2fg,0,1,0,0,0,0,0,0,2,0,0
"Lin, Jeremy",PG,0,"$3,500",tor,mil,home, 120-102,2:08,   0pt 0-1fg,0,0,0,0,0,0,0,0,1,0,0
"McCaw, Patrick",SG,0,"$3,500",tor,mil,home, 120-102,NA,   ,0,0,0,0,0,0,0,0,0,0,0
"DiVincenzo, Donte",SG,0,"$3,500",mil,tor,away, 102-120,NA,   ,0,0,0,0,0,0,0,0,0,0,0
