Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Williams, Louis",2,60.2,5500,lac,bos,away, 133-141,44:12,35,6,8,1,2,3,3,14,33,4,6
"Smart, Marcus",2,49.3,4900,bos,lac,home, 141-133,45:52,31,4,3,4,0,3,5,10,20,6,8
"Paul, Chris",1,46.6,7800,okc,nor,away, 123-118,34:18,14,8,12,2,0,1,2,5,12,2,2
"Walker, Kemba",1,39.3,7000,bos,lac,home, 141-133,45:36,19,9,7,0,0,1,4,5,17,5,6
"Redick, J.J.",2,34.9,4500,nor,okc,home, 118-123,31:25,24,2,3,2,0,2,4,8,19,4,4
"Holiday, Jrue",2,34.7,8000,nor,okc,home, 118-123,37:06,14,6,11,0,0,3,1,6,13,1,4
"Gilgeous-Alexander, Shai",2,34.1,7400,okc,nor,away, 123-118,37:10,17,3,7,1,0,0,2,6,13,3,4
"Ball, Lonzo",1,32.7,6600,nor,okc,home, 118-123,34:53,16,6,5,0,2,4,5,5,9,1,1
"Schroder, Dennis",2,31.1,6400,okc,nor,away, 123-118,29:17,22,3,3,1,0,2,1,7,16,7,7
"Hart, Josh",2,20.1,5000,nor,okc,home, 118-123,27:14,7,8,3,0,0,1,1,1,4,4,4
"Shamet, Landry",1,18.4,4300,lac,bos,away, 133-141,47:35,19,2,0,0,0,3,4,5,11,5,5
"Wanamaker, Brad",1,16.7,3900,bos,lac,home, 141-133,25:54,9,1,3,1,0,1,1,2,6,4,4
"Dort, Luguentz",2,13.6,3500,okc,nor,away, 123-118,23:26,7,3,0,1,0,0,1,2,6,2,2
"Ferguson, Terrance",2,10.2,3500,okc,nor,away, 123-118,19:49,3,1,2,1,0,0,1,1,2,0,0
"Jackson, Frank",1,6.5,3500,nor,okc,home, 118-123,5:15,5,0,1,0,0,0,1,2,3,0,0
"McGruder, Rodney",2,3,3600,lac,bos,away, 133-141,5:43,3,0,0,0,0,0,1,1,1,0,0
"Edwards, Carsen",1,0,3500,bos,lac,home, 141-133,00:12,0,0,0,0,0,0,0,0,0,0,0
"Mann, Terance",2,0,3500,lac,bos,away, 133-141,00:12,0,0,0,0,0,0,0,0,1,0,0
"Alexander-Walker, Nickeil",2,0,3500,nor,okc,home, 118-123,DNP,0,0,0,0,0,0,0,0,0,0,0
"Diallo, Hamidou",2,0,3500,okc,nor,away, 123-118,DNP,0,0,0,0,0,0,0,0,0,0,0
"Green, Javonte",2,0,3800,bos,lac,home, 141-133,DNP,0,0,0,0,0,0,0,0,0,0,0
"Burton, Deonte",2,0,3500,okc,nor,away, 123-118,DNP,0,0,0,0,0,0,0,0,0,0,0
"Langford, Romeo",2,0,3500,bos,lac,home, 141-133,DNP,0,0,0,0,0,0,0,0,0,0,0
"Beverley, Patrick",1,0,4700,lac,bos,away, 133-141,NA,0,0,0,0,0,0,0,0,0,0,0
"Gray, Josh",1,0,3500,nor,okc,home, 118-123,NA,0,0,0,0,0,0,0,0,0,0,0
"Roberson, Andre",2,0,3500,okc,nor,away, 123-118,NA,0,0,0,0,0,0,0,0,0,0,0
"Waters, Tremont",1,0,3500,bos,lac,home, 141-133,NA,0,0,0,0,0,0,0,0,0,0,0
"Tatum, Jayson",4,53.3,8800,bos,lac,home, 141-133,47:53,39,9,1,1,1,4,5,14,23,6,10
"Leonard, Kawhi",4,50.2,9900,lac,bos,away, 133-141,45:34,28,11,4,1,1,3,1,10,27,7,7
"Hayward, Gordon",3,48.6,6800,bos,lac,home, 141-133,47:44,21,13,4,1,1,0,3,6,21,6,6
"Williamson, Zion",4,40.7,7700,nor,okc,home, 118-123,31:26,32,6,1,0,1,3,0,11,19,10,13
"Gallinari, Danilo",3,36.9,6100,okc,nor,away, 123-118,32:46,29,2,1,2,0,2,3,12,18,2,2
"Morris, Marcus",3,26.6,5200,lac,bos,away, 133-141,41:55,10,8,2,0,2,2,2,4,8,0,0
"Theis, Daniel",4,25,5300,bos,lac,home, 141-133,24:10,12,5,0,1,2,2,0,5,9,2,2
"Nader, Abdel",3,19.3,3500,okc,nor,away, 123-118,15:14,8,4,1,2,0,1,0,3,7,2,4
"Muscala, Mike",4,18.4,3500,okc,nor,away, 123-118,9:29,10,2,0,0,2,0,2,4,4,0,0
"Melli, Nicolo",4,16.6,4000,nor,okc,home, 118-123,24:29,6,3,0,0,3,2,2,2,7,0,0
"Moore, E'Twaun",3,14.8,3500,nor,okc,home, 118-123,19:36,2,4,2,1,1,1,0,1,2,0,0
"Green, JaMychal",4,11.6,3700,lac,bos,away, 133-141,19:29,2,8,0,0,0,0,0,1,5,0,0
"George, Paul",3,8.7,8300,lac,bos,away, 133-141,14:46,4,1,1,0,1,1,0,2,7,0,0
"Williams, Grant",4,7.7,3700,bos,lac,home, 141-133,15:50,0,1,1,1,1,1,0,0,1,0,0
"Noel, Nerlens",4,5.6,4200,okc,nor,away, 123-118,10:40,2,3,0,0,0,0,0,1,4,0,0
"Ojeleye, Semi",3,4.7,3500,bos,lac,home, 141-133,16:56,2,1,1,0,0,0,0,0,0,2,2
"Motley, Johnathan",4,2.2,3500,lac,bos,away, 133-141,00:12,1,1,0,0,0,0,0,0,0,1,2
"Coffey, Amir",4,1.2,3600,lac,bos,away, 133-141,12:34,0,1,0,0,0,0,0,0,2,0,0
"Hervey, Kevin",3,0,3500,okc,nor,away, 123-118,DNP,0,0,0,0,0,0,0,0,0,0,0
"Ingram, Brandon",3,0,8400,nor,okc,home, 118-123,DNP,0,0,0,0,0,0,0,0,0,0,0
"Patterson, Patrick",4,0,3500,lac,bos,away, 133-141,DNP,0,0,0,0,0,0,0,0,0,0,0
"Cheatham, Zylan",4,0,3500,nor,okc,home, 118-123,NA,0,0,0,0,0,0,0,0,0,0,0
"Williams, Kenrich",3,0,3500,nor,okc,home, 118-123,NA,0,0,0,0,0,0,0,0,0,0,0
"Roby, Isaiah",4,0,3500,okc,nor,away, 123-118,NA,0,0,0,0,0,0,0,0,0,0,0
"Brown, Jaylen",3,0,5700,bos,lac,home, 141-133,NA,0,0,0,0,0,0,0,0,0,0,0
"Miller, Darius",3,0,3500,nor,okc,home, 118-123,NA,0,0,0,0,0,0,0,0,0,0,0
"Kabengele, Mfiondu",3,0,3500,lac,bos,away, 133-141,NA,0,0,0,0,0,0,0,0,0,0,0
"Bazley, Darius",3,0,3500,okc,nor,away, 123-118,NA,0,0,0,0,0,0,0,0,0,0,0
"Harrell, Montrezl",5,57.1,5600,lac,bos,away, 133-141,44:17,24,13,3,2,3,2,0,7,12,10,14
"Adams, Steven",5,38.2,5400,okc,nor,away, 123-118,27:51,11,11,2,1,3,1,1,5,10,0,1
"Kanter, Enes",5,21.6,4100,bos,lac,home, 141-133,19:53,8,8,2,0,1,2,0,3,6,2,2
"Favors, Derrick",5,20.8,5100,nor,okc,home, 118-123,20:13,8,9,2,0,0,1,0,4,8,0,0
"Zubac, Ivica",5,15.3,4800,lac,bos,away, 133-141,13:31,7,4,1,0,1,1,0,2,3,3,3
"Hayes, Jaxson",5,10.9,3500,nor,okc,home, 118-123,8:23,4,2,3,0,0,0,0,2,2,0,1
"Okafor, Jahlil",5,0,3500,nor,okc,home, 118-123,DNP,0,0,0,0,0,0,0,0,0,0,0
"Poirier, Vincent",5,0,3500,bos,lac,home, 141-133,DNP,0,0,0,0,0,0,0,0,0,0,0
"Fall, Tacko",5,0,3500,bos,lac,home, 141-133,NA,0,0,0,0,0,0,0,0,0,0,0
"Williams, Robert",5,0,3500,bos,lac,home, 141-133,NA,0,0,0,0,0,0,0,0,0,0,0
