Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Westbrook, Russell",1,62.8,10400,hou,mem,home, 140-112,33:45,33,9,8,4,0,5,1,15,24,2,3
"LeVert, Caris",2,62.7,6500,bkn,was,away, 106-110,34:09,34,6,7,4,0,1,5,10,20,9,11
"Young, Trae",1,59.9,9600,atl,orl,home, 120-130,38:13,37,2,11,1,1,2,4,10,27,13,14
"Doncic, Luka",1,55,10000,dal,sas,away, 109-103,37:09,26,10,14,1,0,7,3,10,25,3,4
"DeRozan, DeMar",2,51.1,6900,sas,dal,home, 103-109,33:51,27,8,9,1,0,2,0,9,15,9,9
"Russell, D'Angelo",2,51,8400,min,mia,away, 129-126,31:29,27,5,6,3,1,3,7,9,18,2,3
"Beal, Bradley",2,50.5,9400,was,bkn,home, 110-106,38:50,30,5,5,3,0,2,4,11,24,4,4
"Mitchell, Donovan",2,48.5,7300,uta,bos,home, 103-114,35:40,37,5,5,0,0,2,2,15,32,5,7
"Fournier, Evan",2,47.3,5800,orl,atl,away, 130-120,34:52,28,4,5,3,0,2,2,11,18,4,7
"Smart, Marcus",2,46.1,5700,bos,uta,away, 114-103,37:12,17,3,9,3,1,0,3,7,17,0,0
"Rubio, Ricky",1,42.2,6400,pho,lac,home, 92-102,31:14,18,6,10,3,0,7,2,5,11,6,7
"Harden, James",2,40.9,11700,hou,mem,home, 140-112,28:01,30,7,3,1,0,5,7,9,16,5,6
"Beasley, Malik",2,40.7,5800,min,mia,away, 129-126,32:49,21,6,5,2,0,1,3,7,14,4,5
"Butler, Jimmy",2,38.3,7900,mia,min,home, 126-129,35:12,18,4,9,0,2,4,0,4,10,10,11
"Richardson, Josh",2,35.6,5100,phi,cle,away, 94-108,32:12,9,8,4,2,2,1,1,4,12,0,1
"Rozier, Terry",1,35.6,5000,cha,nyk,home, 107-101,35:08,26,3,4,1,0,3,4,7,15,8,8
"Rivers, Austin",1,35.3,3500,hou,mem,home, 140-112,25:12,23,4,3,1,0,0,4,9,12,1,1
"Nunn, Kendrick",1,34.4,4900,mia,min,home, 126-129,31:07,24,2,6,0,0,1,2,9,19,4,6
"Sexton, Collin",1,34.2,5900,cle,phi,home, 108-94,35:30,28,1,2,2,0,4,2,9,16,8,9
"Milton, Shake",1,33.8,4300,phi,cle,away, 94-108,37:10,20,4,4,0,1,0,4,8,14,0,0
"Graham, Devonte'",2,30.7,5900,cha,nyk,home, 107-101,34:10,21,1,5,1,0,2,2,7,18,5,6
"McLaughlin, Jordan",1,30.7,4200,min,mia,away, 129-126,21:30,13,1,5,3,0,0,2,4,5,3,4
"Fultz, Markelle",1,30.6,5600,orl,atl,away, 130-120,31:32,8,3,8,3,0,2,0,4,8,0,0
"Teague, Jeff",1,30.6,3500,atl,orl,home, 120-130,22:43,12,3,6,1,1,0,1,3,7,5,6
"Belinelli, Marco",2,30.1,3500,sas,dal,home, 103-109,21:21,14,8,1,1,1,1,4,5,8,0,0
"Morant, Ja",1,29.1,6100,mem,hou,away, 112-140,28:00,12,3,9,1,0,3,1,5,13,1,2
"Dragic, Goran",1,26.8,5500,mia,min,home, 126-129,26:18,16,4,4,1,0,3,1,5,8,5,7
"Brooks, Dillon",2,26.7,4100,mem,hou,away, 112-140,30:09,22,1,3,0,0,1,4,9,26,0,0
