Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Butler, Jimmy",2,58.4,8300,mia,phi,home, 137-106,28:39,38,7,2,3,0,0,2,14,20,8,8
"Beal, Bradley",2,57.4,10500,was,gsw,home, 117-125,39:18,43,2,6,2,0,3,3,15,30,10,10
"Payton, Elfrid",1,54.7,6400,nyk,cle,away, 139-134,32:59,17,11,15,1,0,1,0,8,17,1,3
"Young, Trae",1,45.1,9600,atl,bos,home, 115-123,35:30,34,3,7,2,0,9,4,10,20,10,11
"LeVert, Caris",2,44.1,4100,bkn,pho,home, 119-97,32:01,29,3,7,2,0,5,2,10,20,7,7
"Fox, De'Aaron",1,43.1,8300,sac,min,home, 113-109,34:26,31,3,5,2,0,5,3,10,16,8,12
"Sexton, Collin",1,42.9,6200,cle,nyk,home, 134-139,39:31,29,2,7,1,0,2,3,11,22,4,4
"Dragic, Goran",1,39.6,5000,mia,phi,home, 137-106,25:57,24,3,6,1,0,0,4,7,12,6,7
"Fultz, Markelle",1,38.2,5800,orl,cha,away, 112-100,34:42,12,1,14,2,0,2,1,4,6,3,4
"Teague, Jeff",1,38.2,4800,atl,bos,home, 115-123,36:27,18,1,6,4,0,2,0,7,14,4,4
"DeRozan, DeMar",2,38,7900,sas,lac,away, 105-108,34:13,26,5,2,2,0,3,0,11,23,4,6
"Smith Jr., Dennis",1,37.6,3900,nyk,cle,away, 139-134,20:01,15,3,6,4,0,2,1,6,11,2,6
"Wanamaker, Brad",1,37.1,4100,bos,atl,away, 123-115,27:28,16,3,5,4,0,2,2,5,9,4,4
"Martin, Cody",2,36.1,3600,cha,orl,home, 100-112,28:14,13,8,3,3,0,0,1,6,6,0,1
"Huerter, Kevin",2,32.6,5000,atl,bos,home, 115-123,38:39,23,3,2,0,1,0,5,9,21,0,0
"Simmons, Ben",1,32.1,9000,phi,mia,away, 106-137,34:03,16,8,7,0,0,4,0,4,7,8,9
"Lee, Damion",2,30.2,4500,gsw,was,away, 125-117,34:11,19,1,6,1,0,2,5,7,15,0,0
"Napier, Shabazz",1,30.1,6200,min,sac,away, 109-113,28:49,17,3,7,0,0,1,2,5,13,5,5
