Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Russell, D'Angelo",2,55.7,7600,min,cha,home, 108-115,35:29,26,6,11,2,1,3,4,9,23,4,4
"Doncic, Luka",1,55.4,9700,dal,sac,home, 130-111,31:16,33,12,8,0,0,4,3,10,18,10,12
"Young, Trae",1,50.6,10100,atl,cle,away, 105-127,37:08,27,3,12,2,0,4,2,8,17,9,11
"Fultz, Markelle",1,49,5700,orl,det,home, 116-112,39:30,22,5,10,2,0,0,1,8,14,5,6
"Booker, Devin",2,49,8100,pho,gsw,home, 112-106,37:15,27,5,8,2,1,5,2,8,22,9,9
"Payton, Elfrid",1,48.8,7200,nyk,was,home, 96-114,30:44,19,4,8,5,0,2,1,6,10,6,9
"Murray, Jamal",1,48.6,7000,den,lal,home, 116-120,44:04,32,3,10,0,0,2,3,13,25,3,4
"LeVert, Caris",2,44.4,6000,bkn,tor,home, 101-91,36:28,20,7,4,4,1,5,0,10,20,0,0
"Lowry, Kyle",1,43.2,7300,tor,bkn,away, 91-101,36:40,12,11,12,1,0,3,3,4,13,1,2
"Beal, Bradley",2,41.9,9600,was,nyk,away, 114-96,33:51,30,2,3,2,1,4,2,11,23,6,7
"Mitchell, Donovan",2,41,6700,uta,mia,home, 116-101,35:26,26,5,4,2,0,3,4,9,16,4,4
"Graham, Devonte'",2,40.8,6800,cha,min,away, 115-108,35:29,28,4,8,0,0,4,5,9,20,5,7
"Morant, Ja",1,40.5,6700,mem,por,home, 111-104,32:08,20,5,9,1,0,2,0,9,23,2,2
"Monk, Malik",2,40.3,4700,cha,min,away, 115-108,31:47,25,4,3,1,2,3,3,10,20,2,2
"Lillard, Damian",1,40,9600,por,mem,away, 104-111,36:40,20,5,10,1,0,4,2,7,19,4,4
"Brogdon, Malcolm",1,38.5,6200,ind,mil,home, 118-111,35:27,17,5,13,0,0,4,1,6,13,4,4
"Dinwiddie, Spencer",1,37.7,7800,bkn,tor,home, 101-91,33:31,17,6,9,0,0,0,2,5,13,5,7
"Beasley, Malik",2,37.7,4900,min,cha,home, 108-115,37:42,28,6,3,0,0,2,5,11,25,1,1
"Hield, Buddy",2,37.7,5700,sac,dal,away, 111-130,31:25,22,1,9,1,0,2,4,8,21,2,2
"McCollum, C.J.",2,36.1,6400,por,mem,away, 104-111,40:12,23,3,5,1,0,1,3,9,25,2,2
"DiVincenzo, Donte",2,35.1,4200,mil,ind,away, 111-118,29:52,19,8,1,1,1,1,3,8,14,0,0
"Sexton, Collin",1,33.4,5800,cle,atl,home, 127-105,32:11,23,2,6,1,0,4,1,7,17,8,9
"Butler, Jimmy",2,32.1,8200,mia,uta,away, 101-116,33:07,25,8,1,0,0,4,0,10,21,5,6
"Clarkson, Jordan",2,31.3,4900,uta,mia,home, 116-101,25:22,21,4,3,1,0,2,4,8,12,1,1
"Simons, Anfernee",1,30.9,3500,por,mem,away, 104-111,27:50,22,7,1,0,0,1,6,7,12,2,2
"Curry, Seth",1,30.6,4300,dal,sac,home, 130-111,34:14,18,3,6,0,0,0,3,7,10,1,1
"Fox, De'Aaron",1,30.6,8200,sac,dal,away, 111-130,30:32,16,3,4,1,1,1,0,5,16,6,8
"Snell, Tony",2,30.1,3500,det,orl,away, 112-116,32:38,16,3,5,0,1,0,4,6,8,0,0
"Fournier, Evan",2,29.9,5700,orl,det,home, 116-112,38:57,19,2,3,2,0,2,4,6,13,3,4
"Rubio, Ricky",1,29.5,5900,pho,gsw,home, 112-106,23:34,9,5,9,2,0,5,1,4,8,0,0
"Middleton, Khris",2,29.5,7200,mil,ind,away, 111-118,34:05,17,5,5,1,0,4,3,6,17,2,2
"Lee, Damion",2,28.5,4900,gsw,pho,away, 106-112,31:42,10,5,3,3,0,1,2,4,10,0,0
"Caruso, Alex",1,28.2,3500,lal,den,away, 120-116,22:28,10,6,4,1,1,1,1,4,7,1,2
"Jackson, Reggie",1,28.1,5400,det,orl,away, 112-116,35:56,12,3,11,0,0,4,2,5,16,0,0
"Nunn, Kendrick",1,26.4,4100,mia,uta,away, 101-116,26:16,12,2,2,2,1,0,1,5,16,1,1
"Morris, Monte",1,26.4,4200,den,lal,home, 116-120,25:02,12,2,4,2,0,0,1,5,8,1,2
"Bledsoe, Eric",1,26.2,6700,mil,ind,away, 111-118,27:00,15,6,4,1,0,5,0,4,11,7,7
"VanVleet, Fred",2,25.9,6700,tor,bkn,away, 91-101,38:32,22,2,1,1,0,3,4,8,19,2,2
"Robinson, Duncan",2,25.7,4300,mia,uta,away, 101-116,30:30,18,1,3,1,0,1,6,6,13,0,0
"Lamb, Jeremy",2,25.7,3800,ind,mil,home, 118-111,26:07,13,6,1,1,1,2,2,5,10,1,2
"Caldwell-Pope, Kentavious",2,24.9,3600,lal,den,away, 120-116,33:49,9,2,1,4,0,0,3,3,9,0,0
"Joseph, Cory",1,24.6,3700,sac,dal,away, 111-130,24:11,9,3,4,1,1,0,1,4,6,0,0
"Brown, Sterling",2,24.1,3800,mil,ind,away, 111-118,22:12,14,8,1,0,0,1,1,5,9,3,3
"Garland, Darius",1,23.5,4500,cle,atl,home, 127-105,31:50,12,0,7,0,1,2,0,5,12,2,2
"Ross, Terrence",2,22.9,5100,orl,det,home, 116-112,36:04,5,2,1,4,1,1,1,2,12,0,0
"Smith, Ishmael",1,22.3,4900,was,nyk,away, 114-96,28:50,8,4,3,1,1,1,0,4,9,0,0
"Poole, Jordan",2,21.1,4100,gsw,pho,away, 106-112,32:01,12,3,3,1,0,2,2,4,12,2,2
"Dragic, Goran",1,21.1,5400,mia,uta,away, 101-116,33:05,13,3,5,0,0,3,0,5,12,3,5
