Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Walker, Kemba",1,52.4,8300,cha,mil,home, 112-113,38:39,41,2,4,2,0,3,7,15,29,4,5
"Harden, James",2,51.8,11700,hou,nor,home, 112-131,34:43,18,9,10,3,1,4,3,6,15,3,4
"Hardaway Jr., Tim",2,51.7,6300,nyk,atl,home, 126-107,28:51,31,6,5,2,0,0,3,10,22,8,8
"Butler, Jimmy",2,49.9,9400,min,sas,away, 108-112,31:36,23,7,3,4,1,1,1,9,23,4,5
"Booker, Devin",2,47.3,8200,pho,dal,home, 121-100,33:27,35,4,7,0,0,3,6,12,19,5,6
"Lowry, Kyle",1,43.2,8100,tor,cle,home, 116-104,35:35,27,1,8,1,1,3,5,10,12,2,3
"Middleton, Khris",2,42.8,7900,mil,cha,away, 113-112,32:46,19,9,4,2,1,2,3,7,14,2,2
"Fox, De'Aaron",1,42.3,5200,sac,uta,home, 117-123,37:30,21,4,7,3,0,3,0,8,16,5,7
"LeVert, Caris",2,40.8,6000,bkn,det,away, 100-103,33:59,27,4,4,1,1,3,0,10,18,7,8
"Paul, Chris",1,39,9100,hou,nor,home, 112-131,32:21,19,5,6,2,0,1,3,6,12,4,5
"Payton, Elfrid",1,39,6700,nor,hou,away, 131-112,36:52,10,10,10,1,0,1,0,5,13,0,2
"Teague, Jeff",1,38.2,6800,min,sas,away, 108-112,31:32,27,1,4,2,0,2,2,8,12,9,9
"Dragic, Goran",1,36.8,6000,mia,orl,away, 101-104,32:54,26,4,4,0,1,3,3,9,14,5,7
"DeRozan, DeMar",2,35.8,8300,sas,min,home, 112-108,38:11,28,4,4,0,0,3,1,10,21,7,11
"Dinwiddie, Spencer",1,35.8,5100,bkn,det,away, 100-103,32:17,23,4,6,1,0,4,0,10,18,3,5
"Monk, Malik",2,34.8,4800,cha,mil,home, 112-113,33:35,18,4,2,1,2,0,4,7,16,0,0
"Mitchell, Donovan",2,32.6,8000,uta,sac,away, 123-117,36:12,24,3,2,2,0,4,3,8,21,5,6
"Ross, Terrence",2,31.8,3800,orl,mia,home, 104-101,25:32,4,4,4,2,4,1,0,2,9,0,0
"Smith Jr., Dennis",1,30.9,6600,dal,pho,away, 100-121,27:55,13,2,5,3,0,1,1,6,19,0,0
"Joseph, Cory",1,29.7,3500,ind,mem,home, 111-83,28:17,11,6,3,1,2,2,1,5,7,0,0
"Hield, Buddy",2,29.7,5500,sac,uta,home, 117-123,31:50,19,6,1,1,1,4,1,9,18,0,1
"Barea, Jose",1,29.6,4300,dal,pho,away, 100-121,20:39,9,3,10,1,0,1,1,3,8,2,3
"Green, Danny",2,29,4700,tor,cle,home, 116-104,32:45,11,5,0,2,2,0,3,4,9,0,0
"Harris, Joe",2,28.7,3900,bkn,det,away, 100-103,37:08,13,6,5,1,0,2,1,6,14,0,0
"Holiday, Jrue",2,28.6,8300,nor,hou,away, 131-112,38:16,10,3,8,2,0,3,0,5,12,0,0
"Jackson, Reggie",1,28.4,6100,det,bkn,home, 103-100,35:01,19,2,4,1,0,2,2,7,20,3,3
"Bazemore, Kent",2,28.2,5900,atl,nyk,away, 107-126,30:16,14,6,0,2,1,2,2,6,12,0,0
"Bledsoe, Eric",1,27.3,7400,mil,cha,away, 113-112,33:32,17,4,3,0,1,2,3,7,13,0,0
"Hill, George",1,26.9,5000,cle,tor,away, 104-116,31:27,15,2,7,0,0,1,2,5,11,3,4
"Harris, Gary",2,26.6,6500,den,lac,away, 107-98,34:25,20,3,2,0,0,0,0,6,16,8,8
"Oladipo, Victor",2,26.5,8800,ind,mem,home, 111-83,25:47,16,5,5,0,0,3,3,6,11,1,2
"Gordon, Eric",2,26.1,5700,hou,nor,home, 112-131,29:21,21,3,1,0,0,0,2,7,14,5,5
"Matthews, Wes",2,25.9,4700,dal,pho,away, 100-121,34:21,15,2,5,1,0,2,2,4,10,5,6
"Fournier, Evan",2,24.9,6200,orl,mia,home, 104-101,23:32,13,2,5,1,0,1,0,5,15,3,6
"Canaan, Isaiah",1,24.7,4000,pho,dal,home, 121-100,33:34,8,6,7,0,0,1,2,3,10,0,0
"Young, Trae",1,24.7,6100,atl,nyk,away, 107-126,33:08,14,6,5,0,0,4,1,5,14,3,4
"Burks, Alec",2,24.6,3900,uta,sac,away, 123-117,17:59,13,3,4,1,0,1,3,4,7,2,2
"Ntilikina, Frank",1,23.5,3800,nyk,atl,home, 126-107,33:38,5,5,1,3,1,1,1,2,7,0,0
"VanVleet, Fred",1,22.9,3700,tor,cle,home, 116-104,25:24,14,2,5,0,0,1,1,6,14,1,3
"Trier, Allonzo",2,22.8,3500,nyk,atl,home, 126-107,26:17,15,4,0,0,2,3,1,5,9,4,4
"Exum, Dante",1,22.8,4200,uta,sac,away, 123-117,26:07,13,4,4,0,0,1,1,4,9,4,7
"Burke, Trey",1,22.6,4900,nyk,atl,home, 126-107,20:34,15,3,4,0,0,2,2,6,11,1,2
"Gilgeous-Alexander, Shai",1,22.4,3900,lac,den,home, 98-107,28:12,11,2,4,1,1,3,0,5,6,1,1
"Williams, Louis",2,21.7,6900,lac,den,home, 98-107,24:25,14,1,5,0,0,1,2,4,10,4,5
"Brogdon, Malcolm",2,21.6,5400,mil,cha,away, 113-112,38:01,10,3,6,1,0,4,2,4,9,0,0
"Forbes, Bryn",1,21.6,3500,sas,min,home, 112-108,30:02,11,3,2,2,0,2,1,4,10,2,2
"Doncic, Luka",2,21.6,6700,dal,pho,away, 100-121,31:47,10,8,4,0,0,4,0,5,16,0,2
"Wade, Dwyane",2,21.2,4800,mia,orl,away, 101-104,26:02,9,11,2,0,0,4,0,3,13,3,4
"Carter-Williams, Michael",1,20.8,3500,hou,nor,home, 112-131,17:44,10,4,2,0,2,3,1,4,10,1,2
