Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Redick, J.J.",2,46.2,5300,phi,det,away, 132-133,37:20,30,6,6,0,0,0,6,9,21,6,7
"Payton, Elfrid",1,43.2,7000,nor,lac,home, 116-109,35:45,20,6,6,3,0,2,1,7,11,5,7
"Beverley, Patrick",1,34,4400,lac,nor,away, 109-116,26:42,12,10,8,0,0,2,1,5,10,1,3
"Holiday, Jrue",2,31.7,7800,nor,lac,home, 116-109,37:54,8,6,9,2,0,3,0,2,15,4,6
"Harris, Gary",2,31.1,7200,den,sac,home, 126-112,26:19,18,3,5,1,0,1,2,8,12,0,0
"Mason III, Frank",2,30.5,3800,sac,den,away, 112-126,27:27,14,5,7,1,0,3,2,6,10,0,0
"Jackson, Reggie",1,30.1,6300,det,phi,home, 133-132,38:44,23,3,3,0,0,1,3,7,14,6,6
"Smith, Ishmael",1,29.7,4600,det,phi,home, 133-132,32:46,21,1,3,0,1,0,2,9,12,1,1
"Murray, Jamal",1,29.2,6400,den,sac,home, 126-112,18:30,19,1,4,1,0,0,3,6,10,4,4
"Morris, Monte",1,28.1,3600,den,sac,home, 126-112,28:57,11,3,7,1,0,0,1,4,12,2,2
"McConnell, T.J.",1,24.6,4000,phi,det,away, 132-133,32:01,10,3,8,1,0,4,0,5,8,0,0
"Bullock, Reggie",2,23.9,4400,det,phi,home, 133-132,41:25,17,2,3,0,0,0,2,6,14,3,3
"Shumpert, Iman",2,22.9,4300,sac,den,away, 112-126,19:45,12,2,3,2,0,2,2,4,7,2,2
"Fultz, Markelle",2,22.7,5900,phi,det,away, 132-133,20:59,13,6,1,0,1,2,1,6,9,0,0
"Gilgeous-Alexander, Shai",1,19.8,4500,lac,nor,away, 109-116,22:11,9,4,2,1,1,3,1,3,8,2,2
"Fox, De'Aaron",1,18.2,8000,sac,den,away, 112-126,20:33,6,1,4,2,0,1,0,2,8,2,5
"Williams, Louis",2,18.1,5500,lac,nor,away, 109-116,26:06,17,3,1,0,0,4,0,8,15,1,2
"Beasley, Malik",2,15.2,3500,den,sac,home, 126-112,19:29,11,1,0,0,1,0,1,5,10,0,0
"Ferrell, Yogi",1,13.4,3800,sac,den,away, 112-126,20:30,11,2,0,0,0,0,1,4,9,2,2
"Craig, Torrey",2,11.7,3900,den,sac,home, 126-112,22:52,7,1,1,1,0,1,1,3,5,0,0
"Hield, Buddy",2,10.5,6000,sac,den,away, 112-126,23:15,5,5,1,0,0,2,1,2,7,0,0
"Shamet, Landry",1,8,3700,phi,det,away, 132-133,24:24,5,0,2,0,0,0,1,2,5,0,0
"Galloway, Langston",2,6.4,3600,det,phi,home, 133-132,24:43,4,2,0,0,0,0,0,1,3,2,2
"Kennard, Luke",2,6.2,3700,det,phi,home, 133-132,11:16,2,1,2,0,0,0,0,1,3,0,0
"McLemore, Ben",2,6,3500,sac,den,away, 112-126,4:56,6,0,0,0,0,0,2,2,3,0,2
"Bradley, Avery",2,3.4,3900,lac,nor,away, 109-116,28:30,2,2,0,0,0,1,0,1,8,0,0
"Clark, Ian",2,1.2,3600,nor,lac,home, 116-109,3:46,0,1,0,0,0,0,0,0,0,0,0
"Akoon-Purcell, DeVaughn",2,1,3500,den,sac,home, 126-112,2:45,1,0,0,0,0,0,0,0,2,1,2
"Wallace, Tyrone",2,0,3500,lac,nor,away, 109-116,00:28,0,0,0,0,0,0,0,0,0,0,0
"Jackson, Demetrius",1,0,3500,phi,det,away, 132-133,DNP,0,0,0,0,0,0,0,0,0,0,0
"Korkmaz, Furkan",2,0,3500,phi,det,away, 132-133,DNP,0,0,0,0,0,0,0,0,0,0,0
"Teodosic, Milos",1,0,3600,lac,nor,away, 109-116,DNP,0,0,0,0,0,0,0,0,0,0,0
"Calderon, Jose",1,0,3500,det,phi,home, 133-132,DNP,0,0,0,0,0,0,0,0,0,0,0
"Frazier, Tim",1,0,3500,nor,lac,home, 116-109,DNP,0,0,0,0,0,0,0,0,0,0,0
"Brown, Bruce",2,0,3500,det,phi,home, 133-132,DNP,0,0,0,0,0,0,0,0,0,0,0
"Jackson, Frank",2,0,3500,nor,lac,home, 116-109,DNP,0,0,0,0,0,0,0,0,0,0,0
"Milton, Shake",2,0,3500,phi,det,away, 132-133,NA,0,0,0,0,0,0,0,0,0,0,0
"Thornwell, Sindarius",2,0,3500,lac,nor,away, 109-116,NA,0,0,0,0,0,0,0,0,0,0,0
"Thomas, Isaiah",1,0,5200,den,sac,home, 126-112,NA,0,0,0,0,0,0,0,0,0,0,0
"Thomas, Khyri",2,0,3700,det,phi,home, 133-132,NA,0,0,0,0,0,0,0,0,0,0,0
"Simmons, Ben",1,0,10500,phi,det,away, 132-133,NA,0,0,0,0,0,0,0,0,0,0,0
"Evans, Keenan",1,0,3500,det,phi,home, 133-132,NA,0,0,0,0,0,0,0,0,0,0,0
"Lofton, Zach",2,0,3500,det,phi,home, 133-132,NA,0,0,0,0,0,0,0,0,0,0,0
