Name,Position,FDPoints,Salary,Team,Opp.,Home/Away,Score,Min,Pts,Rbs,Ast,Stl,Blk,To,3PM,FGM,FGA,FTM,FTA
"Ayton, Deandre",-1,40.25,N/A,sac,H,home, 106-,1,0,0,0,0,0,0,0,0,0,0,0
"Ferrell, Yogi",-1,37.1,N/A,sac,pho,away, 106-102,30:18,26,3,3,1,0,0,6,9,14,2,5
"Vucevic, Nikola",-1,35,N/A,orl,phi,away, 114-120,23:15,20,5,2,0,2,0,0,9,17,2,2
"Jackson, Josh",-1,35,N/A,pho,sac,home, 102-106,33:08,17,5,6,2,0,3,1,7,12,2,4
"Bembry, DeAndre",-1,33,N/A,atl,nor,home, 116-102,25:18,20,5,4,1,0,2,1,7,14,5,7
"Simmons, Ben",-1,32.5,N/A,phi,orl,home, 120-114,21:45,9,5,7,2,1,2,0,3,6,3,4
"Davis, Anthony",-1,31.9,N/A,nor,atl,away, 102-116,17:26,16,7,1,1,1,0,0,5,12,6,8
"Oubre, Kelly",-1,30.6,N/A,was,nyk,home, 121-124,26:47,15,8,4,1,0,3,1,5,14,4,4
"Knox, Kevin",-1,30,N/A,was,A,home, 121-,1,0,0,0,0,0,0,0,0,0,0,0
"Embiid, Joel",-1,29.4,N/A,phi,orl,home, 120-114,22:37,21,7,2,0,0,3,1,9,15,2,3
"Payton, Elfrid",-1,28.3,N/A,nor,atl,away, 102-116,24:07,7,4,7,0,2,0,1,3,7,0,0
"Collins, John",-1,27.6,N/A,atl,nor,home, 116-102,19:59,18,3,2,1,0,0,0,8,14,2,2
"Gordon, Aaron",-1,27.4,N/A,orl,phi,away, 114-120,27:14,10,7,4,1,1,3,0,4,9,2,2
"Cauley-Stein, Willie",-1,27.4,N/A,sac,pho,away, 106-102,26:25,14,12,2,0,0,4,0,7,11,0,0
"Len, Alex",-1,26.1,N/A,atl,nor,home, 116-102,14:13,3,8,1,0,4,0,0,1,3,1,2
"Ross, Terrence",-1,25.9,N/A,orl,phi,away, 114-120,15:12,13,2,1,3,0,0,3,5,9,0,2
"Randle, Julius",-1,24.9,N/A,nor,atl,away, 102-116,20:00,11,7,1,2,0,2,1,5,7,0,3
"Dotson, Damyean",-1,24.8,N/A,nyk,was,away, 124-121,20:15,14,4,2,1,0,0,2,4,9,4,4
"Beal, Bradley",-1,24.6,N/A,was,nyk,home, 121-124,21:53,11,3,2,1,2,2,1,3,12,4,4
"Mason III, Frank",-1,24.3,N/A,sac,pho,away, 106-102,21:58,11,4,3,1,1,2,1,2,2,6,6
"Warren, T.J.",-1,24.3,N/A,pho,sac,home, 102-106,25:45,16,4,1,1,0,1,0,6,7,4,5
"Poythress, Alex",-1,24,N/A,atl,nor,home, 116-102,14:31,13,5,2,1,0,1,1,6,11,0,0
"Giles, Harry",-1,23.7,N/A,sac,pho,away, 106-102,23:02,14,6,3,0,0,2,1,5,12,3,6
